KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
166002,0.0,0.82,0.18,14.77,SARIMAX,6.641,21.778,ml,SARIMAX,,,,6.641
3336,0.2,0.05,0.75,7.3,RandomForest,6.645,11.302,ml,RandomForest,,,,6.645
3312,0.57,0.0,0.43,11.41,RandomForest,6.647,11.206,ml,RandomForest,,,,6.647
39206,0.0,0.06,0.94,9.92,HoltWinters,6.647,12.373,ml,HoltWinters,,,,6.647
134128,0.11,0.49,0.4,12.39,SARIMAX,6.653,11.241,ml,SARIMAX,,,,6.653
133378,0.0,0.23,0.77,16.52,SARIMAX,6.657,14.016,ml,SARIMAX,,,,6.657
3145,0.0,0.74,0.26,151.84,SARIMAX,6.659,15.606,ml,SARIMAX,,,,6.659
5053,0.0,0.56,0.44,18.29,RandomForest,6.661,,ml,RandomForest,,,,6.661
3175,0.09,0.11,0.8,10.57,RandomForest,6.662,,ml,RandomForest,,,,6.662
155075,0.0,0.58,0.42,10.26,RandomForest,6.666,10.479,ml,RandomForest,,,,6.666
2226,0.13,0.07,0.8,7.37,SARIMAX,6.666,9.683,ml,SARIMAX,,,,6.666
134055,0.0,0.64,0.36,15.77,SARIMAX,6.671,26.638,ml,SARIMAX,,,,6.671
2999,0.21,0.58,0.21,22.53,RandomForest,6.673,21.293,ml,RandomForest,,,,6.673
133515,0.0,0.16,0.84,8.05,SARIMAX,6.675,9.984,ml,SARIMAX,,,,6.675
155052,0.14,0.04,0.82,14.63,SARIMAX,6.685,16.299,ml,SARIMAX,,,,6.685
3342,0.0,0.26,0.74,8.83,HoltWinters,6.688,10.275,ml,HoltWinters,,,,6.688
2896,0.0,0.18,0.82,9.1,RandomForest,6.689,9.743,ml,RandomForest,,,,6.689
133509,0.0,0.15,0.85,34.53,RandomForest,6.699,20.363,ml,RandomForest,,,,6.699
5102,0.0,0.12,0.88,9.15,HoltWinters,6.702,18.51,ml,HoltWinters,,,,6.702
3274,0.0,0.43,0.57,12.7,HoltWinters,6.708,,ml,HoltWinters,,,,6.708
3176,0.0,0.16,0.84,11.49,RandomForest,6.711,10.206,ml,RandomForest,,,,6.711
155007,0.76,0.0,0.24,12.17,RandomForest,6.714,10.577,ml,RandomForest,,,,6.714
156401,0.0,0.17,0.83,13.86,RandomForest,6.727,11.928,ml,RandomForest,,,,6.727
9755,0.38,0.26,0.36,9.06,HoltWinters,6.727,8.763,ml,HoltWinters,,,,6.727
133252,0.0,0.07,0.93,10.06,RandomForest,6.729,10.552,ml,RandomForest,,,,6.729
1913,0.0,0.14,0.86,29.21,RandomForest,6.744,,ml,RandomForest,,,,6.744
133277,0.22,0.0,0.78,10.93,SARIMAX,6.747,10.95,ml,SARIMAX,,,,6.747
3213,0.09,0.12,0.79,10.51,RandomForest,6.752,12.633,ml,RandomForest,,,,6.752
3328,0.16,0.0,0.84,9.09,SARIMAX,6.752,11.081,ml,SARIMAX,,,,6.752
163205,0.0,0.22,0.78,25.65,RandomForest,6.755,,ml,RandomForest,,,,6.755
133673,0.12,0.11,0.77,9.0,RandomForest,6.756,8.373,ml,RandomForest,,,,6.756
133564,0.09,0.04,0.87,8.78,RandomForest,6.759,9.956,ml,RandomForest,,,,6.759
155023,0.54,0.07,0.39,13.59,RandomForest,6.76,10.327,ml,RandomForest,,,,6.76
133227,0.3,0.14,0.56,12.29,HoltWinters,6.762,11.809,ml,HoltWinters,,,,6.762
6405,0.11,0.03,0.86,7.32,SARIMAX,6.763,9.708,ml,SARIMAX,,,,6.763
6986,0.56,0.0,0.44,7.37,RandomForest,6.766,8.635,ml,RandomForest,,,,6.766
2685,0.02,0.52,0.46,16.5,SARIMAX,6.784,11.848,ml,SARIMAX,,,,6.784
1072,0.13,0.1,0.77,11.23,HoltWinters,6.786,12.203,ml,HoltWinters,,,,6.786
133605,0.41,0.15,0.44,9.85,RandomForest,6.789,10.206,ml,RandomForest,,,,6.789
8934,0.0,0.37,0.63,11.73,RandomForest,6.789,10.429,ml,RandomForest,,,,6.789
155060,0.2,0.03,0.77,9.85,HoltWinters,6.79,11.853,ml,HoltWinters,,,,6.79
9316,0.0,0.12,0.88,12.75,RandomForest,6.79,14.523,ml,RandomForest,,,,6.79
3462,0.14,0.19,0.67,9.49,SARIMAX,6.791,14.845,ml,SARIMAX,,,,6.791
133267,0.27,0.07,0.66,11.18,HoltWinters,6.794,,ml,HoltWinters,,,,6.794
163803,0.31,0.2,0.49,15.48,RandomForest,6.795,,ml,RandomForest,,,,6.795
2879,1.0,0.0,0.0,100.95,RandomForest,6.806,9.533,ml,RandomForest,,,,6.806
1102,0.03,0.01,0.96,10.05,RandomForest,6.816,12.365,ml,RandomForest,,,,6.816
133601,0.67,0.13,0.2,13.04,RandomForest,6.816,9.268,ml,RandomForest,,,,6.816
134029,0.41,0.13,0.46,10.3,RandomForest,6.816,14.886,ml,RandomForest,,,,6.816
3126,0.04,0.18,0.78,12.09,RandomForest,6.816,10.748,ml,RandomForest,,,,6.816
125652,0.53,0.33,0.14,12.41,RandomForest,6.82,,ml,RandomForest,,,,6.82
2891,0.0,0.54,0.46,14.71,SARIMAX,6.823,13.261,ml,SARIMAX,,,,6.823
6448,0.0,0.44,0.56,19.33,HoltWinters,6.824,17.381,ml,HoltWinters,,,,6.824
3967,0.05,0.1,0.85,9.07,HoltWinters,6.829,11.464,ml,HoltWinters,,,,6.829
3361,0.0,0.65,0.35,12.16,HoltWinters,6.834,13.837,ml,HoltWinters,,,,6.834
133450,0.41,0.02,0.57,9.01,SARIMAX,6.842,11.742,ml,SARIMAX,,,,6.842
133708,0.0,0.31,0.69,18.46,RandomForest,6.842,22.928,ml,RandomForest,,,,6.842
1947,0.33,0.24,0.43,7.74,RandomForest,6.849,7.823,ml,RandomForest,,,,6.849
3543,0.0,0.5,0.5,13.92,RandomForest,6.849,23.351,ml,RandomForest,,,,6.849
104001,0.0,0.0,1.0,9.07,SARIMAX,6.854,11.598,ml,SARIMAX,,,,6.854
63601,0.0,0.0,1.0,13.41,SARIMAX,6.866,,ml,SARIMAX,,,,6.866
6438,0.0,0.82,0.18,23.86,HoltWinters,6.866,22.895,ml,HoltWinters,,,,6.866
3715,0.0,0.09,0.91,12.66,HoltWinters,6.87,14.142,ml,HoltWinters,,,,6.87
1114,0.03,0.06,0.91,7.83,SARIMAX,6.873,,ml,SARIMAX,,,,6.873
133530,0.58,0.08,0.34,8.38,RandomForest,6.873,7.83,ml,RandomForest,,,,6.873
3767,0.0,0.42,0.58,18.33,RandomForest,6.873,18.107,ml,RandomForest,,,,6.873
133266,0.0,0.07,0.93,10.22,RandomForest,6.878,10.089,ml,RandomForest,,,,6.878
9320,0.14,0.11,0.75,7.56,HoltWinters,6.883,9.635,ml,HoltWinters,,,,6.883
5008,0.3,0.54,0.16,14.24,RandomForest,6.884,19.243,ml,RandomForest,,,,6.884
2828,0.0,0.62,0.38,19.97,HoltWinters,6.896,10.571,ml,HoltWinters,,,,6.896
141801,0.02,0.08,0.9,8.37,RandomForest,6.903,10.567,ml,RandomForest,,,,6.903
133229,0.39,0.08,0.53,12.7,SARIMAX,6.904,12.007,ml,SARIMAX,,,,6.904
3174,0.17,0.42,0.41,12.77,RandomForest,6.912,26.743,ml,RandomForest,,,,6.912
3957,0.0,0.48,0.52,11.42,SARIMAX,6.912,22.018,ml,SARIMAX,,,,6.912
9310,0.51,0.05,0.44,9.25,HoltWinters,6.914,33.839,ml,HoltWinters,,,,6.914
134027,0.63,0.01,0.36,12.41,RandomForest,6.916,,ml,RandomForest,,,,6.916
133643,0.04,0.29,0.67,12.41,SARIMAX,6.919,,ml,SARIMAX,,,,6.919
133245,0.0,0.53,0.47,16.19,RandomForest,6.921,16.843,ml,RandomForest,,,,6.921
9745,0.14,0.0,0.86,8.82,HoltWinters,6.93,12.515,ml,HoltWinters,,,,6.93
3802,0.35,0.03,0.62,10.17,HoltWinters,6.938,10.865,ml,HoltWinters,,,,6.938
3817,0.43,0.1,0.47,8.52,HoltWinters,6.939,8.806,ml,HoltWinters,,,,6.939
1059,0.07,0.05,0.88,10.67,SARIMAX,6.95,10.994,ml,SARIMAX,,,,6.95
160074,0.0,0.0,1.0,12.7,HoltWinters,6.962,17.894,ml,HoltWinters,,,,6.962
133672,0.0,0.15,0.85,13.32,SARIMAX,6.965,9.527,ml,SARIMAX,,,,6.965
8727,0.27,0.42,0.31,11.55,RandomForest,6.971,11.89,ml,RandomForest,,,,6.971
155015,0.79,0.07,0.14,13.33,RandomForest,6.998,10.337,ml,RandomForest,,,,6.998
133667,0.0,0.04,0.96,12.32,HoltWinters,7.009,13.087,ml,HoltWinters,,,,7.009
62801,0.02,0.53,0.45,11.62,SARIMAX,7.016,12.55,ml,SARIMAX,,,,7.016
133498,0.22,0.09,0.69,9.93,SARIMAX,7.017,12.129,ml,SARIMAX,,,,7.017
135043,0.33,0.31,0.36,12.94,HoltWinters,7.018,10.438,ml,HoltWinters,,,,7.018
155083,0.02,0.25,0.73,11.71,HoltWinters,7.026,10.524,ml,HoltWinters,,,,7.026
1901,0.0,0.51,0.49,15.63,RandomForest,7.028,,ml,RandomForest,,,,7.028
133272,0.05,0.27,0.68,10.47,SARIMAX,7.03,10.239,ml,SARIMAX,,,,7.03
92401,0.0,0.11,0.89,298.01,RandomForest,7.031,16.29,ml,RandomForest,,,,7.031
1823,0.04,0.04,0.92,12.26,SARIMAX,7.036,12.011,ml,SARIMAX,,,,7.036
3808,0.27,0.5,0.23,10.88,SARIMAX,7.036,13.228,ml,SARIMAX,,,,7.036
134163,0.02,0.27,0.71,10.41,HoltWinters,7.039,11.991,ml,HoltWinters,,,,7.039
42801,0.41,0.28,0.31,19.48,SARIMAX,7.039,,ml,SARIMAX,,,,7.039
134005,0.62,0.0,0.38,9.68,HoltWinters,7.041,10.062,ml,HoltWinters,,,,7.041
133239,0.0,0.08,0.92,82.48,RandomForest,7.043,18.284,ml,RandomForest,,,,7.043
133243,,,,,SARIMAX,7.049,,ml,SARIMAX,,,,7.049
1066,0.06,0.0,0.94,9.45,RandomForest,7.058,9.578,ml,RandomForest,,,,7.058
2646,0.35,0.0,0.65,21.47,SARIMAX,7.062,8.42,ml,SARIMAX,,,,7.062
63801,0.99,0.01,0.0,12.31,RandomForest,7.068,8.342,ml,RandomForest,,,,7.068
134120,0.09,0.12,0.79,9.26,RandomForest,7.071,10.401,ml,RandomForest,,,,7.071
2609,0.65,0.11,0.24,9.85,RandomForest,7.072,8.724,ml,RandomForest,,,,7.072
2908,0.25,0.32,0.43,15.26,RandomForest,7.074,12.042,ml,RandomForest,,,,7.074
133474,0.0,0.09,0.91,14.53,RandomForest,7.082,13.504,ml,RandomForest,,,,7.082
3165,0.0,0.52,0.48,12.99,RandomForest,7.083,11.311,ml,RandomForest,,,,7.083
6424,0.0,1.0,0.0,37.71,HoltWinters,7.084,23.87,ml,HoltWinters,,,,7.084
2192,0.27,0.0,0.73,7.97,HoltWinters,7.093,9.147,ml,HoltWinters,,,,7.093
3737,0.27,0.0,0.73,10.55,RandomForest,7.099,,ml,RandomForest,,,,7.099
62404,0.0,0.13,0.87,13.61,RandomForest,7.102,13.365,ml,RandomForest,,,,7.102
134047,0.19,0.17,0.64,16.17,SARIMAX,7.103,16.303,ml,SARIMAX,,,,7.103
3004,0.57,0.4,0.03,16.23,RandomForest,7.125,17.425,ml,RandomForest,,,,7.125
5051,0.1,0.6,0.3,15.14,SARIMAX,7.13,,ml,SARIMAX,,,,7.13
133212,0.43,0.57,0.0,26.75,HoltWinters,7.137,23.108,ml,HoltWinters,,,,7.137
99602,0.0,0.07,0.93,12.18,RandomForest,7.142,12.745,ml,RandomForest,,,,7.142
2307,0.0,0.26,0.74,11.24,SARIMAX,7.146,11.879,ml,SARIMAX,,,,7.146
3340,0.0,0.07,0.93,10.22,HoltWinters,7.153,,ml,HoltWinters,,,,7.153
8079,0.0,0.45,0.55,8.96,RandomForest,7.154,10.666,ml,RandomForest,,,,7.154
133691,0.0,0.09,0.91,10.43,SARIMAX,7.158,,ml,SARIMAX,,,,7.158
133235,0.0,0.01,0.99,17.66,RandomForest,7.16,16.324,ml,RandomForest,,,,7.16
133632,0.0,0.24,0.76,9.52,SARIMAX,7.161,12.072,ml,SARIMAX,,,,7.161
163409,0.42,0.35,0.23,15.76,RandomForest,7.164,31.441,ml,RandomForest,,,,7.164
133486,0.35,0.35,0.3,15.2,SARIMAX,7.171,15.912,ml,SARIMAX,,,,7.171
134162,0.11,0.12,0.77,9.64,SARIMAX,7.171,11.064,ml,SARIMAX,,,,7.171
135029,0.41,0.4,0.19,16.14,SARIMAX,7.172,14.134,ml,SARIMAX,,,,7.172
134004,0.1,0.1,0.8,7.41,RandomForest,7.175,10.828,ml,RandomForest,,,,7.175
2877,0.41,0.1,0.49,8.83,HoltWinters,7.175,8.522,ml,HoltWinters,,,,7.175
133599,0.0,0.51,0.49,14.2,HoltWinters,7.176,10.26,ml,HoltWinters,,,,7.176
3443,0.12,0.18,0.7,8.92,RandomForest,7.178,14.499,ml,RandomForest,,,,7.178
1767,0.14,0.16,0.7,10.87,RandomForest,7.179,183.167,ml,RandomForest,,,,7.179
2548,0.18,0.62,0.2,11.72,SARIMAX,7.182,9.697,ml,SARIMAX,,,,7.182
1098,0.01,0.0,0.99,11.2,SARIMAX,7.184,,ml,SARIMAX,,,,7.184
3221,0.2,0.08,0.72,10.39,RandomForest,7.184,11.696,ml,RandomForest,,,,7.184
133573,0.33,0.15,0.52,13.13,HoltWinters,7.19,11.291,ml,HoltWinters,,,,7.19
2174,0.08,0.21,0.71,10.77,HoltWinters,7.195,,ml,HoltWinters,,,,7.195
3540,0.76,0.09,0.15,11.27,RandomForest,7.197,13.494,ml,RandomForest,,,,7.197
3215,0.0,0.24,0.76,15.2,RandomForest,7.199,13.843,ml,RandomForest,,,,7.199
2709,0.28,0.19,0.53,11.73,SARIMAX,7.202,10.049,ml,SARIMAX,,,,7.202
1896,0.22,0.05,0.73,10.29,HoltWinters,7.207,,ml,HoltWinters,,,,7.207
1774,0.0,0.45,0.55,11.67,RandomForest,7.208,,ml,RandomForest,,,,7.208
155003,0.03,0.03,0.94,9.09,HoltWinters,7.21,9.689,ml,HoltWinters,,,,7.21
155103,0.0,0.46,0.54,15.32,RandomForest,7.21,23.77,ml,RandomForest,,,,7.21
133358,0.04,0.48,0.48,10.85,SARIMAX,7.211,13.896,ml,SARIMAX,,,,7.211
133545,0.07,0.14,0.79,10.19,RandomForest,7.212,12.288,ml,RandomForest,,,,7.212
9424,0.0,0.23,0.77,8.94,SARIMAX,7.218,9.966,ml,SARIMAX,,,,7.218
3765,0.0,0.01,0.99,28.17,RandomForest,7.222,16.159,ml,RandomForest,,,,7.222
9812,0.21,0.2,0.59,12.04,HoltWinters,7.227,11.377,ml,HoltWinters,,,,7.227
125607,0.0,0.22,0.78,7.65,RandomForest,7.232,9.488,ml,RandomForest,,,,7.232
5043,0.12,0.0,0.88,9.85,SARIMAX,7.239,9.408,ml,SARIMAX,,,,7.239
133809,0.57,0.42,0.01,19.39,RandomForest,7.24,12.553,ml,RandomForest,,,,7.24
135076,0.38,0.42,0.2,11.62,HoltWinters,7.242,9.37,ml,HoltWinters,,,,7.242
3725,0.05,0.07,0.88,10.79,SARIMAX,7.243,11.015,ml,SARIMAX,,,,7.243
2713,0.0,0.31,0.69,9.56,SARIMAX,7.252,9.18,ml,SARIMAX,,,,7.252
92202,0.35,0.23,0.42,9.39,HoltWinters,7.252,9.209,ml,HoltWinters,,,,7.252
133675,0.02,0.11,0.87,16.33,SARIMAX,7.258,13.541,ml,SARIMAX,,,,7.258
2616,0.52,0.22,0.26,14.66,SARIMAX,7.27,13.87,ml,SARIMAX,,,,7.27
125618,0.49,0.51,0.0,16.57,RandomForest,7.272,12.623,ml,RandomForest,,,,7.272
3059,0.16,0.49,0.35,30.41,RandomForest,7.274,16.142,ml,RandomForest,,,,7.274
133323,0.0,0.82,0.18,31.44,HoltWinters,7.28,,ml,HoltWinters,,,,7.28
3396,0.55,0.01,0.44,11.46,RandomForest,7.282,15.323,ml,RandomForest,,,,7.282
1768,0.15,0.0,0.85,8.8,HoltWinters,7.284,,ml,HoltWinters,,,,7.284
3813,0.4,0.09,0.51,12.7,HoltWinters,7.286,,ml,HoltWinters,,,,7.286
133717,0.53,0.07,0.4,11.95,HoltWinters,7.287,,ml,HoltWinters,,,,7.287
64401,0.0,0.76,0.24,18.55,SARIMAX,7.288,12.791,ml,SARIMAX,,,,7.288
39208,0.25,0.18,0.57,9.14,RandomForest,7.298,11.141,ml,RandomForest,,,,7.298
5026,0.02,0.11,0.87,11.55,RandomForest,7.306,12.182,ml,RandomForest,,,,7.306
163623,0.25,0.31,0.44,12.84,RandomForest,7.312,13.119,ml,RandomForest,,,,7.312
3822,0.49,0.1,0.41,12.15,HoltWinters,7.32,13.847,ml,HoltWinters,,,,7.32
133492,0.0,0.83,0.17,20.69,RandomForest,7.322,20.546,ml,RandomForest,,,,7.322
133595,0.0,0.0,1.0,380.09,SARIMAX,7.326,,ml,SARIMAX,,,,7.326
3394,0.46,0.0,0.54,12.8,RandomForest,7.331,13.23,ml,RandomForest,,,,7.331
5069,0.06,0.16,0.78,14.24,RandomForest,7.331,11.108,ml,RandomForest,,,,7.331
7426,0.28,0.12,0.6,12.13,RandomForest,7.332,12.918,ml,RandomForest,,,,7.332
8662,0.2,0.04,0.76,11.18,SARIMAX,7.333,11.132,ml,SARIMAX,,,,7.333
5068,0.0,0.41,0.59,14.48,SARIMAX,7.335,17.639,ml,SARIMAX,,,,7.335
133710,0.29,0.08,0.63,9.93,RandomForest,7.336,11.079,ml,RandomForest,,,,7.336
3445,0.18,0.22,0.6,8.99,RandomForest,7.343,10.408,ml,RandomForest,,,,7.343
3805,0.0,0.07,0.93,8.0,HoltWinters,7.349,,ml,HoltWinters,,,,7.349
9319,0.11,0.1,0.79,11.3,SARIMAX,7.349,12.417,ml,SARIMAX,,,,7.349
135023,0.26,0.32,0.42,17.13,SARIMAX,7.353,13.031,ml,SARIMAX,,,,7.353
160032,0.14,0.7,0.16,14.28,RandomForest,7.364,,ml,RandomForest,,,,7.364
3346,0.07,0.0,0.93,7.52,HoltWinters,7.366,9.223,ml,HoltWinters,,,,7.366
2749,0.45,0.25,0.3,12.78,SARIMAX,7.37,10.618,ml,SARIMAX,,,,7.37
61001,0.0,0.18,0.82,12.91,RandomForest,7.381,11.181,ml,RandomForest,,,,7.381
136812,0.0,0.3,0.7,9.89,RandomForest,7.389,9.45,ml,RandomForest,,,,7.389
3330,0.0,0.6,0.4,10.83,RandomForest,7.391,9.44,ml,RandomForest,,,,7.391
64402,0.02,0.05,0.93,9.73,RandomForest,7.402,11.598,ml,RandomForest,,,,7.402
3377,0.3,0.41,0.29,10.27,RandomForest,7.404,8.783,ml,RandomForest,,,,7.404
8796,0.32,0.3,0.38,10.94,HoltWinters,7.405,9.856,ml,HoltWinters,,,,7.405
3818,0.08,0.15,0.77,12.72,HoltWinters,7.411,16.293,ml,HoltWinters,,,,7.411
6417,0.15,0.0,0.85,9.14,HoltWinters,7.414,10.852,ml,HoltWinters,,,,7.414
5097,0.0,0.52,0.48,13.34,HoltWinters,7.428,10.33,ml,HoltWinters,,,,7.428
3397,0.0,0.68,0.32,15.91,SARIMAX,7.429,14.446,ml,SARIMAX,,,,7.429
133630,0.24,0.12,0.64,11.55,HoltWinters,7.43,9.113,ml,HoltWinters,,,,7.43
94403,0.06,0.1,0.84,15.8,SARIMAX,7.43,21.987,ml,SARIMAX,,,,7.43
125604,0.3,0.34,0.36,10.47,SARIMAX,7.436,12.796,ml,SARIMAX,,,,7.436
2894,0.01,0.12,0.87,10.54,RandomForest,7.436,12.419,ml,RandomForest,,,,7.436
133519,0.38,0.04,0.58,12.1,SARIMAX,7.438,9.686,ml,SARIMAX,,,,7.438
134010,0.0,0.53,0.47,12.66,SARIMAX,7.459,8.534,ml,SARIMAX,,,,7.459
155021,0.34,0.39,0.27,12.41,HoltWinters,7.462,9.408,ml,HoltWinters,,,,7.462
2910,0.0,0.22,0.78,12.82,RandomForest,7.463,12.591,ml,RandomForest,,,,7.463
1808,0.84,0.0,0.16,16.69,RandomForest,7.47,,ml,RandomForest,,,,7.47
2747,0.11,0.69,0.2,37.27,RandomForest,7.478,,ml,RandomForest,,,,7.478
134022,0.17,0.26,0.57,12.63,RandomForest,7.479,15.424,ml,RandomForest,,,,7.479
92404,0.0,0.25,0.75,60.38,SARIMAX,7.479,24.453,ml,SARIMAX,,,,7.479
2608,0.42,0.03,0.55,10.46,HoltWinters,7.488,11.191,ml,HoltWinters,,,,7.488
5104,0.5,0.13,0.37,13.63,RandomForest,7.488,12.585,ml,RandomForest,,,,7.488
133240,0.13,0.3,0.57,16.7,HoltWinters,7.49,16.183,ml,HoltWinters,,,,7.49
3352,0.39,0.02,0.59,9.11,RandomForest,7.495,10.368,ml,RandomForest,,,,7.495
155100,0.28,0.21,0.51,9.59,SARIMAX,7.504,13.444,ml,SARIMAX,,,,7.504
3393,0.0,0.57,0.43,11.54,RandomForest,7.512,13.538,ml,RandomForest,,,,7.512
1859,0.34,0.28,0.38,28.47,SARIMAX,7.515,13.681,ml,SARIMAX,,,,7.515
134053,0.24,0.21,0.55,13.7,HoltWinters,7.519,12.847,ml,HoltWinters,,,,7.519
136880,0.33,0.23,0.44,15.31,RandomForest,7.525,12.087,ml,RandomForest,,,,7.525
125617,0.56,0.19,0.25,10.54,HoltWinters,7.527,11.045,ml,HoltWinters,,,,7.527
133657,0.0,0.26,0.74,10.67,HoltWinters,7.527,10.06,ml,HoltWinters,,,,7.527
136804,0.0,0.94,0.06,22.31,SARIMAX,7.53,,ml,SARIMAX,,,,7.53
3836,0.0,0.26,0.74,9.1,RandomForest,7.536,10.703,ml,RandomForest,,,,7.536
134127,0.88,0.11,0.01,9.83,RandomForest,7.538,9.08,ml,RandomForest,,,,7.538
9340,0.17,0.14,0.69,9.81,SARIMAX,7.54,8.317,ml,SARIMAX,,,,7.54
3138,0.12,0.36,0.52,8.46,RandomForest,7.543,9.815,ml,RandomForest,,,,7.543
155002,0.41,0.07,0.52,15.37,RandomForest,7.548,13.231,ml,RandomForest,,,,7.548
155105,0.48,0.1,0.42,8.55,RandomForest,7.552,7.891,ml,RandomForest,,,,7.552
1097,0.01,0.0,0.99,8.95,SARIMAX,7.553,12.241,ml,SARIMAX,,,,7.553
134009,0.67,0.09,0.24,9.45,RandomForest,7.554,11.168,ml,RandomForest,,,,7.554
47401,0.25,0.01,0.74,12.13,RandomForest,7.555,14.339,ml,RandomForest,,,,7.555
3146,0.51,0.35,0.14,14.86,HoltWinters,7.564,10.535,ml,HoltWinters,,,,7.564
9338,0.01,0.63,0.36,44.48,SARIMAX,7.569,12.002,ml,SARIMAX,,,,7.569
1895,0.0,0.24,0.76,12.93,RandomForest,7.57,11.044,ml,RandomForest,,,,7.57
5005,0.13,0.26,0.61,10.54,SARIMAX,7.571,11.052,ml,SARIMAX,,,,7.571
155014,0.95,0.05,0.0,12.02,RandomForest,7.581,10.812,ml,RandomForest,,,,7.581
2271,0.5,0.5,0.0,24.69,RandomForest,7.581,20.296,ml,RandomForest,,,,7.581
134034,0.06,0.0,0.94,10.08,HoltWinters,7.585,14.658,ml,HoltWinters,,,,7.585
5090,0.07,0.04,0.89,13.71,SARIMAX,7.589,,ml,SARIMAX,,,,7.589
3318,0.07,0.0,0.93,8.66,HoltWinters,7.592,10.749,ml,HoltWinters,,,,7.592
7324,0.06,0.19,0.75,10.7,SARIMAX,7.605,10.129,ml,SARIMAX,,,,7.605
133301,0.2,0.16,0.64,23.43,RandomForest,7.611,26.386,ml,RandomForest,,,,7.611
1864,0.63,0.37,0.0,18.68,RandomForest,7.611,12.215,ml,RandomForest,,,,7.611
171010,0.02,0.35,0.63,37.28,SARIMAX,7.613,,ml,SARIMAX,,,,7.613
1121,0.0,0.02,0.98,17.85,HoltWinters,7.614,14.074,ml,HoltWinters,,,,7.614
133723,0.0,0.17,0.83,8.18,RandomForest,7.614,10.935,ml,RandomForest,,,,7.614
133465,0.0,0.35,0.65,12.71,RandomForest,7.618,9.862,ml,RandomForest,,,,7.618
133747,0.05,0.06,0.89,8.57,HoltWinters,7.621,,ml,HoltWinters,,,,7.621
3763,0.19,0.4,0.41,18.77,RandomForest,7.627,19.377,ml,RandomForest,,,,7.627
133701,0.0,0.33,0.67,17.99,HoltWinters,7.631,,ml,HoltWinters,,,,7.631
8903,0.54,0.26,0.2,11.91,RandomForest,7.642,12.381,ml,RandomForest,,,,7.642
3332,0.01,0.24,0.75,11.76,RandomForest,7.643,11.539,ml,RandomForest,,,,7.643
155084,0.01,0.12,0.87,9.5,HoltWinters,7.65,10.636,ml,HoltWinters,,,,7.65
4178,0.0,0.4,0.6,17.54,SARIMAX,7.658,17.301,ml,SARIMAX,,,,7.658
2235,0.0,0.54,0.46,9.7,HoltWinters,7.66,11.128,ml,HoltWinters,,,,7.66
3459,0.0,0.62,0.38,17.44,RandomForest,7.661,,ml,RandomForest,,,,7.661
133405,0.1,0.03,0.87,8.21,SARIMAX,7.665,9.738,ml,SARIMAX,,,,7.665
133551,0.07,0.11,0.82,11.41,RandomForest,7.666,,ml,RandomForest,,,,7.666
5094,0.02,0.01,0.97,9.87,RandomForest,7.666,12.774,ml,RandomForest,,,,7.666
135017,0.2,0.26,0.54,16.01,RandomForest,7.691,15.681,ml,RandomForest,,,,7.691
3781,0.0,0.17,0.83,21.7,SARIMAX,7.703,14.544,ml,SARIMAX,,,,7.703
1801,0.06,0.0,0.94,10.55,RandomForest,7.706,11.669,ml,RandomForest,,,,7.706
135055,0.38,0.51,0.11,15.51,HoltWinters,7.71,10.955,ml,HoltWinters,,,,7.71
2827,0.0,0.52,0.48,9.07,RandomForest,7.712,9.092,ml,RandomForest,,,,7.712
133461,0.1,0.12,0.78,11.2,SARIMAX,7.72,9.322,ml,SARIMAX,,,,7.72
115007,0.24,0.52,0.24,26.25,RandomForest,7.721,20.628,ml,RandomForest,,,,7.721
155016,0.72,0.21,0.07,16.17,RandomForest,7.722,14.372,ml,RandomForest,,,,7.722
133444,0.0,0.5,0.5,15.42,HoltWinters,7.723,12.124,ml,HoltWinters,,,,7.723
133278,,,,,SARIMAX,7.724,,ml,SARIMAX,,,,7.724
155005,0.03,0.12,0.85,13.07,HoltWinters,7.729,,ml,HoltWinters,,,,7.729
160028,0.0,0.28,0.72,19.09,HoltWinters,7.731,33.982,ml,HoltWinters,,,,7.731
133344,0.39,0.61,0.0,34.03,RandomForest,7.732,32.871,ml,RandomForest,,,,7.732
9049,0.46,0.24,0.3,25.21,SARIMAX,7.745,12.605,ml,SARIMAX,,,,7.745
133634,0.0,0.17,0.83,8.44,SARIMAX,7.746,9.684,ml,SARIMAX,,,,7.746
3129,0.0,0.56,0.44,15.46,RandomForest,7.75,10.907,ml,RandomForest,,,,7.75
154401,0.0,0.24,0.76,12.29,RandomForest,7.755,12.844,ml,RandomForest,,,,7.755
155010,0.58,0.12,0.3,13.24,RandomForest,7.757,9.295,ml,RandomForest,,,,7.757
133805,0.81,0.01,0.18,12.23,RandomForest,7.758,12.251,ml,RandomForest,,,,7.758
5083,,,,,SARIMAX,7.758,,ml,SARIMAX,,,,7.758
5017,0.46,0.18,0.36,10.88,HoltWinters,7.759,10.882,ml,HoltWinters,,,,7.759
3399,0.11,0.04,0.85,9.07,SARIMAX,7.763,12.046,ml,SARIMAX,,,,7.763
134169,0.62,0.33,0.05,16.82,HoltWinters,7.764,13.761,ml,HoltWinters,,,,7.764
