КССС|Веса|МАРЕ
165211|(0.02, 0.01, 0.97)|267.74
165212|(0.00, 0.55, 0.45)|54.83
165610|(0.33, 0.00, 0.67)|92.61
166002|(0.00, 0.85, 0.15)|14.52
166003|(0.00, 0.12, 0.88)|23.68
167601|(0.00, 0.72, 0.28)|49.05
168201|(0.54, 0.30, 0.16)|59.48
168202|(0.00, 0.28, 0.72)|65.47
169013|(0.00, 0.44, 0.56)|315.70
169014|(0.00, 0.42, 0.58)|115.51
169801|(0.00, 0.00, 1.00)|242.02
170001|(0.00, 0.00, 1.00)|78.98
170002|(0.00, 1.00, 0.00)|64.22
170003|(0.00, 0.71, 0.29)|45.34
170004|(0.00, 0.38, 0.62)|45.25
170005|(0.00, 0.69, 0.31)|46.94
170006|(0.00, 0.55, 0.45)|35.35
170007|(0.00, 1.00, 0.00)|85.09
170009|(0.03, 0.00, 0.97)|39.00
170010|(0.00, 0.00, 1.00)|100.00
170030|(0.00, 0.78, 0.22)|31.68
170032|(0.00, 0.00, 1.00)|100.00
170033|(0.00, 0.00, 1.00)|100.00
170401|(0.00, 0.46, 0.54)|40.81
170804|(0.00, 1.00, 0.00)|46.79
171008|(0.00, 0.97, 0.03)|49.23
171010|(0.17, 0.34, 0.49)|36.81
171011|(0.00, 0.00, 1.00)|128.99
171012|(0.00, 0.00, 1.00)|37.00
171601|(0.04, 0.00, 0.96)|78.84
171602|(0.00, 0.00, 1.00)|102.55
171802|(0.00, 0.02, 0.98)|66.82
171803|(0.00, 0.87, 0.13)|42.52
171804|(0.01, 0.81, 0.18)|35.12
171805|(0.00, 0.68, 0.32)|41.69
171806|(0.00, 0.00, 1.00)|71.07
172816|(0.00, 1.00, 0.00)|56.80
172823|(0.00, 0.12, 0.88)|61.56
173402|(0.00, 1.00, 0.00)|73.44
174404|(0.05, 0.00, 0.95)|121.83
174801|(0.00, 0.06, 0.94)|58.07
175001|(0.00, 0.75, 0.25)|68.46
1751|(0.26, 0.21, 0.53)|31.68
1752|(0.40, 0.19, 0.41)|10.31
175401|(0.00, 1.00, 0.00)|111.08
1756|(0.02, 0.09, 0.89)|6.58
175603|(0.00, 0.00, 1.00)|100.00
175604|(0.00, 0.00, 1.00)|100.00
175801|(0.00, 0.00, 1.00)|100.00
1765|(0.78, 0.06, 0.16)|13.62
1767|(1.00, 0.00, 0.00)|95.89
1768|(0.15, 0.03, 0.82)|8.61
1770|(0.86, 0.07, 0.07)|14.00
1772|(0.00, 0.21, 0.79)|15.97
1774|(0.00, 0.34, 0.66)|11.12
1775|(1.00, 0.00, 0.00)|43.10
1776|(0.47, 0.13, 0.40)|12.59
1777|(0.10, 0.05, 0.85)|7.84
1779|(0.92, 0.00, 0.08)|18.42
1780|(0.00, 0.10, 0.90)|12.96
1781|(0.03, 0.00, 0.97)|7.01
1783|(0.93, 0.00, 0.07)|16.77
1785|(0.00, 0.40, 0.60)|17.53
1788|(0.66, 0.34, -0.00)|12.05
1789|(0.28, 0.13, 0.59)|27.10
1791|(0.17, 0.83, 0.00)|70.56
1794|(0.37, 0.03, 0.60)|19.55
1798|(0.22, 0.00, 0.78)|14.73
1801|(0.09, 0.00, 0.91)|10.37
1803|(0.08, 0.31, 0.61)|21.14
1805|(0.31, 0.69, 0.00)|58.50
1808|(0.77, 0.00, 0.23)|15.72
1809|(0.00, 0.33, 0.67)|58.95
1810|(0.33, 0.45, 0.22)|21.71
1811|(0.52, 0.06, 0.42)|19.96
1814|(0.43, 0.02, 0.55)|9.13
1822|(0.00, 0.73, 0.27)|50.61
1823|(0.05, 0.09, 0.86)|11.62
1827|(0.00, 0.28, 0.72)|17.11
1828|(0.67, 0.30, 0.03)|22.80
1830|(0.25, 0.00, 0.75)|13.35
1831|(0.54, 0.00, 0.46)|25.97
1833|(0.35, 0.09, 0.56)|45.09
1834|(0.14, 0.25, 0.61)|14.21
1835|(0.12, 0.16, 0.72)|12.16
1837|(0.16, 0.09, 0.75)|12.36
1845|(0.33, 0.42, 0.25)|29.58
1846|(0.45, 0.13, 0.42)|13.86
1855|(0.19, 0.30, 0.51)|25.92
1856|(0.00, 0.00, 1.00)|98.21
1858|(0.00, 0.23, 0.77)|24.87
1859|(0.34, 0.30, 0.36)|25.82
1861|(0.04, 0.10, 0.86)|14.54
1862|(0.00, 0.07, 0.93)|15.45
1863|(0.72, 0.22, 0.06)|17.59
1864|(0.60, 0.31, 0.09)|17.21
1867|(0.63, 0.01, 0.36)|12.59
1871|(0.02, 0.80, 0.18)|47.95
1872|(0.39, 0.04, 0.57)|15.02
1873|(0.00, 0.22, 0.78)|25.09
1874|(0.31, 0.32, 0.37)|12.50
1875|(0.13, 0.02, 0.85)|12.54
1876|(0.94, 0.00, 0.06)|20.84
1880|(0.15, 0.06, 0.79)|16.04
1881|(0.30, 0.10, 0.60)|15.81
1882|(0.00, 0.25, 0.75)|16.53
1883|(0.00, 0.16, 0.84)|11.61
1884|(0.00, 0.20, 0.80)|19.57
1885|(0.00, 0.50, 0.50)|26.37
1886|(0.62, 0.09, 0.29)|12.68
1887|(0.00, 0.00, 1.00)|19.02
1888|(0.00, 0.04, 0.96)|12.71
1889|(0.00, 0.40, 0.60)|14.87
1890|(0.00, 0.29, 0.71)|11.46
1891|(0.00, 0.29, 0.71)|168.15
1892|(0.00, 0.51, 0.49)|14.27
1893|(0.00, 0.21, 0.79)|15.23
1894|(0.00, 0.41, 0.59)|17.33
1895|(0.00, 0.13, 0.87)|11.95
1896|(0.26, 0.00, 0.74)|9.97
1897|(0.00, 0.18, 0.82)|12.39
1898|(0.00, 0.06, 0.94)|19.46
1899|(0.00, 0.14, 0.86)|18.17
1900|(0.00, 0.31, 0.69)|11.78
1901|(0.00, 0.41, 0.59)|14.49
1904|(0.00, 0.27, 0.73)|14.89
1905|(0.00, 0.13, 0.87)|10.68
1906|(0.07, 0.45, 0.48)|245.14
1907|(0.00, 0.35, 0.65)|45.94
1908|(0.00, 0.21, 0.79)|14.10
1909|(0.00, 0.14, 0.86)|11.31
1910|(0.00, 0.07, 0.93)|15.78
1911|(0.33, 0.28, 0.39)|20.07
1912|(0.00, 0.29, 0.71)|18.73
1913|(0.00, 0.09, 0.91)|25.61
1914|(0.18, 0.12, 0.70)|11.90
1915|(0.00, 1.00, 0.00)|28.35
1916|(0.00, 0.19, 0.81)|13.22
1917|(0.26, 0.05, 0.69)|17.17
1918|(0.04, 0.02, 0.94)|8.37
1919|(0.00, 0.23, 0.77)|19.77
1920|(0.00, 0.20, 0.80)|10.43
1921|(0.00, 0.46, 0.54)|23.01
1935|(0.00, 0.14, 0.86)|163.23
1941|(0.95, 0.00, 0.05)|17.80
1943|(0.00, 0.73, 0.27)|26.36
1947|(0.29, 0.20, 0.51)|7.42
1948|(0.64, 0.00, 0.36)|20.81
1949|(0.20, 0.08, 0.72)|8.44
1954|(0.03, 0.22, 0.75)|12.81
1955|(0.00, 0.40, 0.60)|9.31
1956|(0.00, 0.32, 0.68)|14.78
1957|(0.00, 0.25, 0.75)|11.98
1959|(0.30, 0.33, 0.37)|21.26
1960|(0.24, 0.06, 0.70)|11.68
1963|(0.80, 0.00, 0.20)|11.52
1964|(0.71, 0.05, 0.24)|13.36
1969|(0.35, 0.18, 0.47)|9.05
1973|(0.00, 0.41, 0.59)|13.61
1974|(0.00, 0.36, 0.64)|21.97
1975|(0.00, 0.59, 0.41)|18.61
1978|(0.53, 0.00, 0.47)|19.04
1979|(0.03, 0.00, 0.97)|129.46
1992|(0.68, 0.05, 0.27)|15.80
1997|(0.63, 0.07, 0.30)|14.35
2092|(0.00, 0.17, 0.83)|12.67
2118|(0.09, 0.27, 0.64)|14.73
2136|(0.58, 0.13, 0.29)|21.92
2147|(0.12, 0.35, 0.53)|14.00
2150|(0.00, 0.50, 0.50)|13.46
2153|(0.22, 0.16, 0.62)|12.36
2155|(1.00, 0.00, 0.00)|177.91
2165|(0.00, 0.35, 0.65)|11.33
2167|(0.00, 0.00, 1.00)|202.61
2174|(0.08, 0.23, 0.69)|10.39
2177|(0.38, 0.10, 0.52)|14.49
2190|(0.18, 0.00, 0.82)|26.51
2192|(0.21, 0.15, 0.64)|8.68
2193|(0.15, 0.06, 0.79)|60.66
2195|(0.00, 0.01, 0.99)|22.72
2200|(0.01, 0.11, 0.88)|9.09
2202|(0.17, 0.00, 0.83)|9.74
2206|(0.02, 0.05, 0.93)|8.91
2211|(0.76, 0.24, 0.00)|30.42
2223|(0.19, 0.34, 0.47)|12.53
2226|(0.10, 0.15, 0.75)|8.22
2230|(0.00, 0.78, 0.22)|22.90
2231|(0.35, 0.33, 0.32)|11.71
2235|(0.00, 0.32, 0.68)|9.19
2243|(0.00, 0.12, 0.88)|14.40
2246|(0.00, 0.25, 0.75)|11.75
2248|(0.01, 0.00, 0.99)|12.05
2250|(0.49, 0.21, 0.30)|9.51
2252|(0.22, 0.16, 0.62)|17.59
2263|(0.29, 0.35, 0.36)|13.72
2266|(0.21, 0.27, 0.52)|18.80
2267|(0.43, 0.24, 0.33)|15.46
2271|(0.41, 0.36, 0.23)|22.39
2273|(0.00, 0.21, 0.79)|16.57
2276|(0.00, 0.28, 0.72)|11.37
2285|(0.29, 0.35, 0.36)|43.74
2287|(0.29, 0.00, 0.71)|66.73
2300|(0.00, 0.28, 0.72)|9.99
2301|(0.00, 0.17, 0.83)|10.40
2302|(0.00, 0.02, 0.98)|12.23
2304|(0.60, 0.01, 0.39)|19.54
2306|(0.00, 0.58, 0.42)|168.44
2307|(0.00, 0.00, 1.00)|65.37
2309|(0.19, 0.39, 0.42)|13.66
2312|(0.02, 0.34, 0.64)|10.64
2322|(0.08, 0.07, 0.85)|13.54
2326|(0.27, 0.73, 0.00)|13.02
2447|(0.26, 0.36, 0.38)|15.49
2451|(0.56, 0.24, 0.20)|11.92
2452|(0.02, 0.06, 0.92)|19.12
2458|(0.39, 0.61, 0.00)|17.33
2546|(0.00, 1.00, 0.00)|80.67
2548|(0.19, 0.62, 0.19)|11.48
2549|(0.76, 0.11, 0.13)|10.08
2588|(0.02, 0.04, 0.94)|9.17
2602|(0.06, 0.16, 0.78)|10.65
2603|(0.00, 0.11, 0.89)|14.55
2604|(0.95, 0.05, 0.00)|23.05
2605|(0.22, 0.10, 0.68)|8.35
2606|(0.00, 0.00, 1.00)|52.05
2607|(0.34, 0.15, 0.51)|9.86
2608|(0.40, 0.07, 0.53)|10.53
2609|(0.64, 0.02, 0.34)|9.39
2610|(0.00, 0.40, 0.60)|10.51
2611|(0.79, 0.17, 0.04)|25.21
2612|(0.02, 0.00, 0.98)|7.25
2613|(0.29, 0.62, 0.09)|16.52
2614|(0.44, 0.09, 0.47)|12.24
2615|(0.26, 0.37, 0.37)|15.84
2616|(0.52, 0.28, 0.20)|14.14
2646|(0.33, 0.00, 0.67)|19.33
2648|(0.78, 0.00, 0.22)|116.39
2649|(0.50, 0.09, 0.41)|11.19
2651|(0.00, 0.49, 0.51)|480.07
2653|(0.53, 0.21, 0.26)|8.57
2654|(0.94, 0.05, 0.01)|17.33
2660|(0.58, 0.15, 0.27)|12.35
2662|(0.62, 0.00, 0.38)|29.70
2664|(0.13, 0.59, 0.28)|26.41
2668|(0.00, 0.23, 0.77)|11.14
2669|(0.00, 0.25, 0.75)|35.83
2674|(0.00, 0.53, 0.47)|17.43
2685|(0.00, 0.43, 0.57)|15.28
2707|(0.61, 0.28, 0.11)|15.16
2709|(0.25, 0.13, 0.62)|10.88
2711|(0.01, 0.00, 0.99)|8.56
2713|(0.00, 0.24, 0.76)|9.70
2715|(0.00, 0.86, 0.14)|31.20
2717|(1.00, 0.00, 0.00)|885.29
2722|(0.09, 0.00, 0.91)|34.90
2726|(0.00, 0.16, 0.84)|10.60
2729|(0.02, 0.02, 0.96)|8.75
2735|(0.00, 0.00, 1.00)|693.23
2736|(0.13, 0.27, 0.60)|11.13
2738|(0.03, 0.11, 0.86)|7.37
2740|(0.58, 0.05, 0.37)|15.77
2741|(0.00, 0.20, 0.80)|11.52
2743|(0.55, 0.00, 0.45)|12.90
2745|(0.00, 0.48, 0.52)|16.02
2747|(0.00, 0.30, 0.70)|56.23
2749|(0.42, 0.33, 0.25)|12.63
2750|(0.20, 0.05, 0.75)|15.32
2789|(0.00, 0.18, 0.82)|9.05
2827|(0.00, 0.47, 0.53)|9.60
2828|(0.00, 0.61, 0.39)|18.11
2830|(0.00, 0.20, 0.80)|11.50
2873|(0.00, 0.36, 0.64)|10.98
2874|(0.00, 0.43, 0.57)|15.55
2875|(0.17, 0.06, 0.77)|13.80
2876|(0.00, 0.20, 0.80)|7.65
2877|(0.44, 0.22, 0.34)|8.88
2879|(1.00, 0.00, 0.00)|86.94
2880|(0.02, 0.17, 0.81)|15.68
2882|(0.53, 0.25, 0.22)|19.88
2883|(0.00, 0.58, 0.42)|14.03
2886|(0.07, 0.14, 0.79)|7.23
2887|(0.00, 0.19, 0.81)|10.28
2888|(0.34, 0.44, 0.22)|14.40
2889|(0.00, 0.32, 0.68)|17.42
2890|(0.55, 0.01, 0.44)|9.74
2891|(0.00, 0.65, 0.35)|15.33
2892|(0.00, 0.45, 0.55)|16.91
2893|(0.00, 0.49, 0.51)|32.73
2894|(0.01, 0.07, 0.92)|9.96
2896|(0.00, 0.18, 0.82)|9.12
2899|(0.16, 0.46, 0.38)|31.39
2900|(0.34, 0.27, 0.39)|13.30
2901|(0.00, 0.53, 0.47)|22.87
2902|(0.00, 0.06, 0.94)|13.87
2903|(0.03, 0.12, 0.85)|8.99
2904|(0.00, 0.71, 0.29)|18.60
2905|(0.00, 0.65, 0.35)|28.27
2906|(0.09, 0.32, 0.59)|19.72
2907|(0.00, 0.55, 0.45)|16.37
2908|(0.28, 0.22, 0.50)|14.12
2909|(0.34, 0.33, 0.33)|15.60
2910|(0.00, 0.23, 0.77)|12.78
2911|(0.05, 0.07, 0.88)|8.69
2912|(0.14, 0.12, 0.74)|10.32
2930|(0.78, 0.03, 0.19)|21.72
2982|(0.07, 0.69, 0.24)|26.27
2987|(0.84, 0.00, 0.16)|18.00
2988|(0.00, 0.14, 0.86)|16.45
2992|(1.00, 0.00, 0.00)|157.22
2993|(0.00, 0.52, 0.48)|13.42
2994|(0.00, 0.68, 0.32)|772.45
2995|(0.00, 0.03, 0.97)|27.29
2996|(0.03, 0.19, 0.78)|15.52
2997|(0.02, 0.10, 0.88)|12.68
2998|(0.00, 0.00, 1.00)|7.41
2999|(0.07, 0.55, 0.38)|20.13
3000|(0.47, 0.28, 0.25)|15.41
3002|(0.83, 0.12, 0.05)|26.27
3004|(0.57, 0.32, 0.11)|15.13
3006|(0.00, 0.36, 0.64)|25.37
3007|(0.00, 0.25, 0.75)|552.77
3008|(0.00, 0.48, 0.52)|11.88
3009|(0.00, 0.34, 0.66)|23.29
3011|(0.00, 0.39, 0.61)|16.90
3023|(0.16, 0.00, 0.84)|29.44
3024|(0.00, 0.14, 0.86)|13.78
3031|(0.00, 0.34, 0.66)|14.92
3048|(0.00, 0.62, 0.38)|192.82
3049|(0.01, 0.05, 0.94)|11.21
3050|(0.74, 0.09, 0.17)|22.05
3052|(0.58, 0.00, 0.42)|20.45
3054|(0.51, 0.22, 0.27)|13.69
3055|(0.00, 1.00, 0.00)|310.70
3056|(0.15, 0.46, 0.39)|47.87
3057|(0.08, 0.14, 0.78)|17.64
3059|(0.12, 0.39, 0.49)|26.18
3060|(0.00, 0.28, 0.72)|27.07
3062|(0.16, 0.04, 0.80)|10.23
3063|(0.00, 0.19, 0.81)|8.91
3064|(0.08, 0.22, 0.70)|13.75
3065|(0.00, 0.14, 0.86)|14.02
3066|(0.02, 0.53, 0.45)|21.31
3067|(0.35, 0.26, 0.39)|18.08
3124|(0.00, 0.24, 0.76)|25.62
3125|(0.00, 0.43, 0.57)|107.64
3126|(0.01, 0.15, 0.84)|11.76
3127|(0.00, 0.22, 0.78)|10.83
3129|(0.00, 0.53, 0.47)|14.23
3132|(0.06, 0.15, 0.79)|10.47
3133|(0.00, 0.44, 0.56)|19.89
3135|(0.07, 0.00, 0.93)|8.10
3136|(0.00, 0.59, 0.41)|14.59
3137|(0.16, 0.12, 0.72)|13.27
3138|(0.23, 0.31, 0.46)|8.65
3139|(0.01, 0.02, 0.97)|12.99
3140|(0.69, 0.00, 0.31)|19.92
31401|(0.68, 0.14, 0.18)|18.47
3141|(0.00, 0.56, 0.44)|57.81
3142|(0.21, 0.79, 0.00)|19.97
3143|(0.08, 0.62, 0.30)|10.45
3144|(0.00, 0.26, 0.74)|11.37
3145|(0.00, 0.71, 0.29)|126.03
3146|(0.48, 0.32, 0.20)|13.80
3148|(0.03, 0.45, 0.52)|10.86
3150|(0.00, 0.59, 0.41)|19.07
3152|(0.16, 0.08, 0.76)|11.75
3153|(0.00, 0.36, 0.64)|30.39
3154|(0.03, 0.08, 0.89)|13.41
3155|(0.02, 0.24, 0.74)|11.17
3156|(0.00, 0.30, 0.70)|14.07
3158|(0.09, 0.02, 0.89)|10.89
3159|(0.00, 0.54, 0.46)|20.80
3160|(0.00, 1.00, 0.00)|8105.57
3161|(0.00, 1.00, 0.00)|10885.03
3163|(0.07, 0.22, 0.71)|9.03
3165|(0.01, 0.49, 0.50)|12.04
3168|(0.06, 0.16, 0.78)|12.74
3169|(0.03, 0.11, 0.86)|13.40
3170|(0.00, 0.72, 0.28)|24.65
3171|(0.00, 0.21, 0.79)|9.82
3172|(0.00, 0.73, 0.27)|122.16
3173|(0.00, 0.51, 0.49)|16.62
3174|(0.09, 0.49, 0.42)|12.82
3175|(0.13, 0.02, 0.85)|10.13
3176|(0.00, 0.15, 0.85)|10.76
3177|(0.00, 0.87, 0.13)|19.94
3179|(0.00, 0.26, 0.74)|12.68
3189|(0.00, 0.48, 0.52)|312.35
3205|(0.71, 0.08, 0.21)|14.54
3206|(0.63, 0.11, 0.26)|10.28
3207|(0.62, 0.00, 0.38)|22.94
3208|(0.02, 0.32, 0.66)|13.44
3209|(0.00, 0.84, 0.16)|76.70
3211|(0.25, 0.13, 0.62)|21.70
3212|(0.02, 0.13, 0.85)|11.35
3213|(0.12, 0.09, 0.79)|10.05
3214|(0.14, 0.10, 0.76)|15.70
3215|(0.00, 0.26, 0.74)|15.33
3216|(0.01, 0.05, 0.94)|12.79
3217|(0.00, 0.39, 0.61)|22.61
3218|(0.06, 0.08, 0.86)|12.75
3220|(0.00, 0.39, 0.61)|15.01
3221|(0.16, 0.07, 0.77)|9.76
3222|(0.00, 0.07, 0.93)|11.02
3230|(0.05, 0.40, 0.55)|13.89
3247|(0.00, 0.23, 0.77)|17.20
3256|(0.00, 0.09, 0.91)|14.05
3274|(0.00, 0.45, 0.55)|13.82
3275|(0.00, 0.46, 0.54)|19.68
3276|(0.46, 0.00, 0.54)|17.02
3309|(0.00, 0.29, 0.71)|26.66
3311|(0.38, 0.28, 0.34)|12.43
3312|(0.54, 0.05, 0.41)|12.86
3313|(0.68, 0.14, 0.18)|11.96
3314|(0.07, 0.15, 0.78)|9.86
3315|(0.29, 0.13, 0.58)|8.19
3316|(0.28, 0.13, 0.59)|7.88
3317|(0.12, 0.00, 0.88)|14.07
3318|(0.06, 0.06, 0.88)|9.87
3319|(0.02, 0.00, 0.98)|6.42
3320|(0.27, 0.52, 0.21)|12.61
3321|(0.23, 0.26, 0.51)|21.03
3322|(0.18, 0.67, 0.15)|17.07
3323|(0.02, 0.19, 0.79)|17.17
3324|(0.17, 0.00, 0.83)|12.29
3325|(0.24, 0.02, 0.74)|7.19
3326|(0.51, 0.20, 0.29)|14.68
3327|(0.53, 0.00, 0.47)|9.21
3328|(0.13, 0.00, 0.87)|8.94
3329|(0.57, 0.10, 0.33)|8.51
3330|(0.00, 0.52, 0.48)|10.53
3331|(0.03, 0.12, 0.85)|8.31
3332|(0.02, 0.24, 0.74)|10.84
3336|(0.18, 0.14, 0.68)|9.08
3337|(0.00, 0.02, 0.98)|10.30
3338|(0.04, 0.04, 0.92)|6.96
3339|(0.00, 0.19, 0.81)|10.56
3340|(0.00, 0.09, 0.91)|11.53
3341|(0.08, 0.09, 0.83)|10.44
3342|(0.00, 0.33, 0.67)|9.85
3343|(0.32, 0.36, 0.32)|20.74
3344|(0.19, 0.23, 0.58)|21.09
3346|(0.07, 0.01, 0.92)|7.51
3347|(0.20, 0.30, 0.50)|6.91
3348|(0.35, 0.08, 0.57)|6.36
3349|(0.00, 0.28, 0.72)|13.46
3350|(0.72, 0.13, 0.15)|10.42
3351|(0.21, 0.01, 0.78)|8.38
3352|(0.38, 0.08, 0.54)|8.73
3354|(0.74, 0.13, 0.13)|13.16
3355|(0.64, 0.02, 0.34)|12.67
3356|(0.42, 0.02, 0.56)|9.37
3357|(0.69, 0.00, 0.31)|15.04
3358|(0.73, 0.00, 0.27)|9.72
3359|(0.39, 0.42, 0.19)|20.92
3360|(0.09, 0.76, 0.15)|20.86
3361|(0.00, 0.63, 0.37)|11.85
3363|(0.00, 0.10, 0.90)|9.14
3364|(0.12, 0.00, 0.88)|7.61
3365|(0.00, 0.01, 0.99)|9.81
3366|(0.00, 0.20, 0.80)|11.52
3367|(0.40, 0.25, 0.35)|13.18
3368|(0.12, 0.02, 0.86)|8.30
3369|(0.00, 0.23, 0.77)|159.72
3370|(0.06, 0.07, 0.87)|7.80
3371|(0.00, 0.08, 0.92)|16.45
3372|(0.66, 0.11, 0.23)|12.42
3373|(0.15, 0.01, 0.84)|9.82
3374|(0.80, 0.01, 0.19)|19.15
3375|(0.77, 0.12, 0.11)|25.81
3376|(0.45, 0.07, 0.48)|17.10
3377|(0.25, 0.33, 0.42)|10.05
3379|(0.00, 0.16, 0.84)|15.02
3380|(0.14, 0.00, 0.86)|76.33
3381|(0.02, 0.13, 0.85)|19.19
3388|(0.16, 0.20, 0.64)|9.02
3389|(0.00, 0.28, 0.72)|14.68
3392|(0.00, 0.47, 0.53)|15.17
3393|(0.00, 0.52, 0.48)|13.07
3394|(0.47, 0.00, 0.53)|12.39
3395|(1.00, 0.00, 0.00)|106.56
3396|(0.62, 0.00, 0.38)|15.51
3397|(0.00, 0.59, 0.41)|15.03
3399|(0.09, 0.07, 0.84)|8.88
3400|(0.50, 0.10, 0.40)|11.02
3401|(0.00, 0.61, 0.39)|12.80
3408|(0.00, 0.57, 0.43)|230.50
3410|(0.21, 0.34, 0.45)|10.71
3411|(0.35, 0.14, 0.51)|11.88
3412|(0.24, 0.03, 0.73)|14.46
3415|(0.00, 0.54, 0.46)|17.18
3424|(0.47, 0.33, 0.20)|12.77
3425|(0.11, 0.17, 0.72)|13.11
3430|(0.07, 0.32, 0.61)|18.75
3431|(0.48, 0.52, 0.00)|19.77
3432|(0.00, 0.00, 1.00)|100.00
3435|(0.00, 0.56, 0.44)|15.55
3437|(0.00, 0.51, 0.49)|18.34
3438|(0.11, 0.07, 0.82)|8.47
3441|(0.65, 0.00, 0.35)|25.18
3442|(0.26, 0.24, 0.50)|30.48
3443|(0.14, 0.20, 0.66)|11.28
3444|(0.21, 0.20, 0.59)|20.33
3445|(0.27, 0.16, 0.57)|9.89
3446|(0.24, 0.11, 0.65)|9.27
3447|(0.13, 0.43, 0.44)|12.82
3448|(0.00, 0.71, 0.29)|78.71
3449|(0.39, 0.45, 0.16)|26.23
3451|(0.42, 0.20, 0.38)|16.84
3452|(0.00, 0.38, 0.62)|12.66
3453|(0.00, 0.67, 0.33)|19.39
3454|(0.31, 0.29, 0.40)|14.14
3455|(0.00, 0.32, 0.68)|12.69
3456|(0.19, 0.03, 0.78)|18.77
3457|(0.22, 0.19, 0.59)|9.58
3458|(0.00, 0.55, 0.45)|18.29
3459|(0.00, 0.59, 0.41)|15.89
3462|(0.13, 0.22, 0.65)|9.50
3495|(0.00, 0.78, 0.22)|22.91
3496|(0.00, 0.08, 0.92)|15.00
3497|(0.04, 0.47, 0.49)|10.79
3498|(0.00, 0.00, 1.00)|25.25
35001|(0.56, 0.17, 0.27)|13.73
3504|(0.00, 0.69, 0.31)|23.75
3511|(0.00, 0.17, 0.83)|37.84
3540|(0.75, 0.13, 0.12)|11.04
35401|(0.35, 0.22, 0.43)|15.00
35403|(0.79, 0.01, 0.20)|15.68
3542|(0.54, 0.05, 0.41)|16.13
3543|(0.00, 0.41, 0.59)|13.42
3544|(0.00, 0.33, 0.67)|9.92
3545|(0.00, 0.47, 0.53)|15.64
35804|(0.11, 0.23, 0.66)|10.96
3595|(0.21, 0.29, 0.50)|9.84
3596|(0.57, 0.04, 0.39)|12.51
36001|(0.03, 0.58, 0.39)|13.55
36002|(0.00, 0.45, 0.55)|23.12
36004|(0.02, 0.00, 0.98)|9.91
3605|(0.26, 0.15, 0.59)|24.51
3634|(0.09, 0.85, 0.06)|25.82
36401|(0.00, 0.09, 0.91)|14.54
3645|(0.27, 0.29, 0.44)|22.64
3651|(0.16, 0.11, 0.73)|9.12
3654|(0.00, 0.10, 0.90)|9.33
3658|(0.00, 0.11, 0.89)|12.26
3659|(0.27, 0.05, 0.68)|9.21
3660|(0.00, 0.42, 0.58)|35.36
3714|(0.07, 0.06, 0.87)|8.69
3715|(0.00, 0.10, 0.90)|11.72
3722|(0.02, 0.01, 0.97)|9.72
3723|(0.00, 0.28, 0.72)|17.62
3725|(0.02, 0.09, 0.89)|10.51
3729|(0.30, 0.02, 0.68)|6.81
3730|(0.20, 0.04, 0.76)|10.48
3731|(0.33, 0.02, 0.65)|9.65
3733|(0.25, 0.13, 0.62)|8.82
3734|(0.67, 0.00, 0.33)|8.12
3737|(0.27, 0.00, 0.73)|10.25
3738|(0.69, 0.01, 0.30)|12.28
3739|(0.34, 0.12, 0.54)|8.87
3740|(0.49, 0.08, 0.43)|16.61
37401|(0.00, 0.84, 0.16)|24.93
3741|(0.43, 0.11, 0.46)|15.45
3743|(0.33, 0.00, 0.67)|10.91
3745|(0.02, 0.41, 0.57)|12.84
3747|(0.10, 0.23, 0.67)|12.41
3748|(0.72, 0.00, 0.28)|16.95
3749|(0.15, 0.08, 0.77)|6.63
3750|(0.39, 0.00, 0.61)|8.15
3755|(0.00, 0.45, 0.55)|11.32
3756|(0.00, 0.42, 0.58)|312.03
3758|(0.00, 0.64, 0.36)|34.99
3759|(0.00, 0.37, 0.63)|21.36
3760|(0.00, 0.48, 0.52)|24.53
3762|(0.21, 0.26, 0.53)|21.22
3763|(0.00, 0.37, 0.63)|17.60
3764|(0.00, 0.47, 0.53)|28.26
3765|(0.00, 0.00, 1.00)|24.92
3766|(0.00, 0.12, 0.88)|22.68
3767|(0.00, 0.36, 0.64)|16.76
3779|(0.00, 0.02, 0.98)|28.44
3781|(0.00, 0.15, 0.85)|19.71
3797|(1.00, 0.00, 0.00)|108.92
3802|(0.33, 0.08, 0.59)|10.00
3803|(0.00, 0.49, 0.51)|11.24
3804|(0.40, 0.00, 0.60)|13.13
3805|(0.00, 0.04, 0.96)|8.41
3807|(0.00, 0.25, 0.75)|19.07
3808|(0.30, 0.54, 0.16)|11.23
3809|(0.24, 0.15, 0.61)|6.27
3811|(0.01, 0.11, 0.88)|10.34
3813|(0.34, 0.12, 0.54)|12.21
3814|(0.26, 0.07, 0.67)|10.78
3815|(0.77, 0.17, 0.06)|11.39
3816|(0.62, 0.17, 0.21)|33.51
3817|(0.40, 0.14, 0.46)|8.51
3818|(0.09, 0.17, 0.74)|12.36
3819|(0.03, 0.05, 0.92)|11.22
3821|(0.00, 0.81, 0.19)|87.88
3822|(0.50, 0.26, 0.24)|13.23
3824|(1.00, 0.00, 0.00)|124.44
3827|(0.06, 0.47, 0.47)|13.85
3831|(0.85, 0.09, 0.06)|17.75
3832|(0.65, 0.04, 0.31)|20.46
3836|(0.00, 0.24, 0.76)|9.39
3839|(0.16, 0.14, 0.70)|11.14
3840|(0.48, 0.22, 0.30)|14.73
