ORG_KSSS|year|month|day|time_segment|unique_cheques
2147|2025|11|25|08_20|673.0
2147|2025|11|25|other|165.0
2147|2025|11|26|08_20|614.0
2147|2025|11|26|other|159.0
2147|2025|11|27|08_20|624.0
2147|2025|11|27|other|177.0
2147|2025|11|28|08_20|736.0
2147|2025|11|28|other|195.0
2147|2025|11|29|08_20|609.0
2147|2025|11|29|other|179.0
2147|2025|11|30|08_20|572.0
2147|2025|11|30|other|168.0
2150|2025|11|1|08_20|953.0
2150|2025|11|1|other|323.0
2150|2025|11|2|08_20|855.0
2150|2025|11|2|other|258.0
2150|2025|11|3|08_20|792.0
2150|2025|11|3|other|218.0
2150|2025|11|4|08_20|856.0
2150|2025|11|4|other|200.0
2150|2025|11|5|08_20|1010.0
2150|2025|11|5|other|239.0
2150|2025|11|6|08_20|872.0
2150|2025|11|6|other|238.0
2150|2025|11|7|08_20|904.0
2150|2025|11|7|other|264.0
2150|2025|11|8|08_20|753.0
2150|2025|11|8|other|207.0
2150|2025|11|9|08_20|725.0
2150|2025|11|9|other|201.0
2150|2025|11|10|08_20|945.0
2150|2025|11|10|other|254.0
2150|2025|11|11|08_20|833.0
2150|2025|11|11|other|254.0
2150|2025|11|12|08_20|856.0
2150|2025|11|12|other|254.0
2150|2025|11|13|08_20|923.0
2150|2025|11|13|other|234.0
2150|2025|11|14|08_20|993.0
2150|2025|11|14|other|298.0
2150|2025|11|15|08_20|872.0
2150|2025|11|15|other|235.0
2150|2025|11|16|08_20|789.0
2150|2025|11|16|other|216.0
2150|2025|11|17|08_20|945.0
2150|2025|11|17|other|222.0
2150|2025|11|18|08_20|885.0
2150|2025|11|18|other|227.0
2150|2025|11|19|08_20|866.0
2150|2025|11|19|other|213.0
2150|2025|11|20|08_20|855.0
2150|2025|11|20|other|244.0
2150|2025|11|21|08_20|953.0
2150|2025|11|21|other|295.0
2150|2025|11|22|08_20|710.0
2150|2025|11|22|other|210.0
2150|2025|11|23|08_20|750.0
2150|2025|11|23|other|164.0
2150|2025|11|24|08_20|810.0
2150|2025|11|24|other|229.0
2150|2025|11|25|08_20|863.0
2150|2025|11|25|other|220.0
2150|2025|11|26|08_20|828.0
2150|2025|11|26|other|234.0
2150|2025|11|27|08_20|852.0
2150|2025|11|27|other|221.0
2150|2025|11|28|08_20|923.0
2150|2025|11|28|other|237.0
2150|2025|11|29|08_20|790.0
2150|2025|11|29|other|216.0
2150|2025|11|30|08_20|774.0
2150|2025|11|30|other|200.0
2153|2025|11|1|08_20|652.0
2153|2025|11|1|other|98.0
2153|2025|11|2|08_20|501.0
2153|2025|11|2|other|105.0
2153|2025|11|3|08_20|482.0
2153|2025|11|3|other|97.0
2153|2025|11|4|08_20|496.0
2153|2025|11|4|other|94.0
2153|2025|11|5|08_20|441.0
2153|2025|11|5|other|101.0
2153|2025|11|6|08_20|464.0
2153|2025|11|6|other|92.0
2153|2025|11|7|08_20|563.0
2153|2025|11|7|other|93.0
2153|2025|11|8|08_20|454.0
2153|2025|11|8|other|69.0
2153|2025|11|9|08_20|366.0
2153|2025|11|9|other|74.0
2153|2025|11|10|08_20|490.0
2153|2025|11|10|other|76.0
2153|2025|11|11|08_20|480.0
2153|2025|11|11|other|76.0
2153|2025|11|12|08_20|499.0
2153|2025|11|12|other|87.0
2153|2025|11|13|08_20|472.0
2153|2025|11|13|other|98.0
2153|2025|11|14|08_20|605.0
2153|2025|11|14|other|86.0
2153|2025|11|15|08_20|500.0
2153|2025|11|15|other|96.0
2153|2025|11|16|08_20|468.0
2153|2025|11|16|other|88.0
2153|2025|11|17|08_20|460.0
2153|2025|11|17|other|104.0
2153|2025|11|18|08_20|482.0
2153|2025|11|18|other|77.0
2153|2025|11|19|08_20|455.0
2153|2025|11|19|other|59.0
2153|2025|11|20|08_20|508.0
2153|2025|11|20|other|78.0
2153|2025|11|21|08_20|553.0
2153|2025|11|21|other|99.0
2153|2025|11|22|08_20|466.0
2153|2025|11|22|other|114.0
2153|2025|11|23|08_20|409.0
2153|2025|11|23|other|72.0
2153|2025|11|24|08_20|429.0
2153|2025|11|24|other|77.0
2153|2025|11|25|08_20|443.0
2153|2025|11|25|other|83.0
2153|2025|11|26|08_20|389.0
2153|2025|11|26|other|87.0
2153|2025|11|27|08_20|478.0
2153|2025|11|27|other|93.0
2153|2025|11|28|08_20|496.0
2153|2025|11|28|other|73.0
2153|2025|11|29|08_20|367.0
2153|2025|11|29|other|80.0
2153|2025|11|30|08_20|387.0
2153|2025|11|30|other|80.0
2155|2025|11|1|08_20|53.0
2155|2025|11|1|other|20.0
2155|2025|11|2|08_20|40.0
2155|2025|11|2|other|53.0
2155|2025|11|3|08_20|277.0
2155|2025|11|3|other|51.0
2155|2025|11|4|08_20|355.0
2155|2025|11|4|other|73.0
2155|2025|11|5|08_20|312.0
2155|2025|11|5|other|100.0
2155|2025|11|6|08_20|403.0
2155|2025|11|6|other|108.0
2155|2025|11|7|08_20|436.0
2155|2025|11|7|other|109.0
2155|2025|11|8|08_20|375.0
2155|2025|11|8|other|91.0
2155|2025|11|9|08_20|377.0
2155|2025|11|9|other|77.0
2155|2025|11|10|08_20|271.0
2155|2025|11|10|other|100.0
2155|2025|11|11|08_20|475.0
2155|2025|11|11|other|115.0
2155|2025|11|12|08_20|457.0
2155|2025|11|12|other|119.0
2155|2025|11|13|08_20|529.0
2155|2025|11|13|other|133.0
2155|2025|11|14|08_20|544.0
2155|2025|11|14|other|160.0
2155|2025|11|15|08_20|474.0
2155|2025|11|15|other|120.0
2155|2025|11|16|08_20|400.0
2155|2025|11|16|other|97.0
2155|2025|11|17|08_20|509.0
2155|2025|11|17|other|117.0
2155|2025|11|18|08_20|460.0
2155|2025|11|18|other|131.0
2155|2025|11|19|08_20|516.0
2155|2025|11|19|other|118.0
2155|2025|11|20|08_20|477.0
2155|2025|11|20|other|95.0
2155|2025|11|21|08_20|511.0
2155|2025|11|21|other|145.0
2155|2025|11|22|08_20|443.0
2155|2025|11|22|other|87.0
2155|2025|11|23|08_20|421.0
2155|2025|11|23|other|100.0
2155|2025|11|24|08_20|419.0
2155|2025|11|24|other|111.0
2155|2025|11|25|08_20|431.0
2155|2025|11|25|other|121.0
2155|2025|11|26|08_20|397.0
2155|2025|11|26|other|136.0
2155|2025|11|27|08_20|518.0
2155|2025|11|27|other|122.0
2155|2025|11|28|08_20|516.0
2155|2025|11|28|other|137.0
2155|2025|11|29|08_20|456.0
2155|2025|11|29|other|125.0
2155|2025|11|30|08_20|457.0
2155|2025|11|30|other|112.0
2165|2025|11|1|08_20|571.0
2165|2025|11|1|other|103.0
2165|2025|11|2|08_20|395.0
2165|2025|11|2|other|93.0
2165|2025|11|3|08_20|481.0
2165|2025|11|3|other|123.0
2165|2025|11|4|08_20|471.0
2165|2025|11|4|other|84.0
2165|2025|11|5|08_20|498.0
2165|2025|11|5|other|123.0
2165|2025|11|6|08_20|457.0
2165|2025|11|6|other|112.0
2165|2025|11|7|08_20|437.0
2165|2025|11|7|other|132.0
2165|2025|11|8|08_20|424.0
2165|2025|11|8|other|97.0
2165|2025|11|9|08_20|392.0
2165|2025|11|9|other|84.0
2165|2025|11|10|08_20|524.0
2165|2025|11|10|other|107.0
2165|2025|11|11|08_20|473.0
2165|2025|11|11|other|137.0
2165|2025|11|12|08_20|422.0
2165|2025|11|12|other|119.0
2165|2025|11|13|08_20|503.0
2165|2025|11|13|other|117.0
2165|2025|11|14|08_20|533.0
2165|2025|11|14|other|141.0
2165|2025|11|15|08_20|438.0
2165|2025|11|15|other|108.0
2165|2025|11|16|08_20|382.0
2165|2025|11|16|other|87.0
2165|2025|11|17|08_20|467.0
2165|2025|11|17|other|127.0
2165|2025|11|18|08_20|477.0
2165|2025|11|18|other|126.0
2165|2025|11|19|08_20|419.0
2165|2025|11|19|other|117.0
2165|2025|11|20|08_20|466.0
2165|2025|11|20|other|136.0
2165|2025|11|21|08_20|491.0
2165|2025|11|21|other|135.0
2165|2025|11|22|08_20|333.0
2165|2025|11|22|other|97.0
2165|2025|11|23|08_20|395.0
2165|2025|11|23|other|77.0
2165|2025|11|24|08_20|433.0
2165|2025|11|24|other|114.0
2165|2025|11|25|08_20|450.0
2165|2025|11|25|other|126.0
2165|2025|11|26|08_20|456.0
2165|2025|11|26|other|111.0
2165|2025|11|27|08_20|426.0
2165|2025|11|27|other|103.0
2165|2025|11|28|08_20|496.0
2165|2025|11|28|other|154.0
2165|2025|11|29|08_20|450.0
2165|2025|11|29|other|88.0
2165|2025|11|30|08_20|373.0
2165|2025|11|30|other|76.0
2174|2025|11|1|08_20|420.0
2174|2025|11|1|other|87.0
2174|2025|11|2|08_20|359.0
2174|2025|11|2|other|57.0
2174|2025|11|3|08_20|275.0
2174|2025|11|3|other|59.0
2174|2025|11|4|08_20|401.0
2174|2025|11|4|other|66.0
2174|2025|11|5|08_20|327.0
2174|2025|11|5|other|72.0
2174|2025|11|6|08_20|291.0
2174|2025|11|6|other|41.0
2174|2025|11|7|08_20|348.0
2174|2025|11|7|other|67.0
2174|2025|11|8|08_20|320.0
2174|2025|11|8|other|67.0
2174|2025|11|9|08_20|298.0
2174|2025|11|9|other|59.0
2174|2025|11|10|08_20|329.0
2174|2025|11|10|other|60.0
2174|2025|11|11|08_20|308.0
2174|2025|11|11|other|62.0
2174|2025|11|12|08_20|329.0
2174|2025|11|12|other|55.0
2174|2025|11|13|08_20|321.0
2174|2025|11|13|other|56.0
2174|2025|11|14|08_20|407.0
2174|2025|11|14|other|80.0
2174|2025|11|15|08_20|354.0
2174|2025|11|15|other|49.0
2174|2025|11|16|08_20|321.0
2174|2025|11|16|other|46.0
2174|2025|11|17|08_20|330.0
2174|2025|11|17|other|59.0
2174|2025|11|18|08_20|321.0
2174|2025|11|18|other|54.0
2174|2025|11|19|08_20|299.0
2174|2025|11|19|other|47.0
2174|2025|11|20|08_20|334.0
2174|2025|11|20|other|57.0
2174|2025|11|21|08_20|420.0
2174|2025|11|21|other|91.0
2174|2025|11|22|08_20|287.0
2174|2025|11|22|other|59.0
2174|2025|11|23|08_20|317.0
2174|2025|11|23|other|41.0
2174|2025|11|24|08_20|291.0
2174|2025|11|24|other|56.0
2174|2025|11|25|08_20|276.0
2174|2025|11|25|other|61.0
2174|2025|11|26|08_20|318.0
2174|2025|11|26|other|74.0
2174|2025|11|27|08_20|363.0
2174|2025|11|27|other|71.0
2174|2025|11|28|08_20|357.0
2174|2025|11|28|other|78.0
2174|2025|11|29|08_20|321.0
2174|2025|11|29|other|60.0
2174|2025|11|30|08_20|339.0
2174|2025|11|30|other|51.0
2177|2025|11|1|08_20|583.0
2177|2025|11|1|other|158.0
2177|2025|11|2|08_20|558.0
2177|2025|11|2|other|110.0
2177|2025|11|3|08_20|559.0
2177|2025|11|3|other|127.0
2177|2025|11|4|08_20|566.0
2177|2025|11|4|other|136.0
2177|2025|11|5|08_20|465.0
2177|2025|11|5|other|119.0
2177|2025|11|6|08_20|390.0
2177|2025|11|6|other|128.0
2177|2025|11|7|08_20|482.0
2177|2025|11|7|other|145.0
2177|2025|11|8|08_20|463.0
2177|2025|11|8|other|99.0
2177|2025|11|9|08_20|402.0
2177|2025|11|9|other|104.0
2177|2025|11|10|08_20|361.0
2177|2025|11|10|other|113.0
2177|2025|11|11|08_20|404.0
2177|2025|11|11|other|132.0
2177|2025|11|12|08_20|411.0
2177|2025|11|12|other|128.0
2177|2025|11|13|08_20|433.0
2177|2025|11|13|other|150.0
2177|2025|11|14|08_20|488.0
2177|2025|11|14|other|168.0
2177|2025|11|15|08_20|491.0
2177|2025|11|15|other|100.0
2177|2025|11|16|08_20|438.0
2177|2025|11|16|other|127.0
2177|2025|11|17|08_20|467.0
2177|2025|11|17|other|124.0
2177|2025|11|18|08_20|443.0
2177|2025|11|18|other|132.0
2177|2025|11|19|08_20|428.0
2177|2025|11|19|other|126.0
2177|2025|11|20|08_20|416.0
2177|2025|11|20|other|115.0
2177|2025|11|21|08_20|441.0
2177|2025|11|21|other|136.0
2177|2025|11|22|08_20|371.0
2177|2025|11|22|other|116.0
2177|2025|11|23|08_20|406.0
2177|2025|11|23|other|104.0
2177|2025|11|24|08_20|367.0
2177|2025|11|24|other|107.0
2177|2025|11|25|08_20|403.0
2177|2025|11|25|other|118.0
2177|2025|11|26|08_20|386.0
2177|2025|11|26|other|122.0
2177|2025|11|27|08_20|414.0
2177|2025|11|27|other|130.0
2177|2025|11|28|08_20|450.0
2177|2025|11|28|other|155.0
2177|2025|11|29|08_20|392.0
2177|2025|11|29|other|117.0
2177|2025|11|30|08_20|465.0
2177|2025|11|30|other|112.0
2190|2025|11|1|08_20|408.0
2190|2025|11|1|other|28.0
2190|2025|11|2|08_20|389.0
2190|2025|11|2|other|13.0
2190|2025|11|3|08_20|382.0
2190|2025|11|3|other|21.0
2190|2025|11|4|08_20|316.0
2190|2025|11|4|other|18.0
2190|2025|11|5|08_20|386.0
2190|2025|11|5|other|19.0
2190|2025|11|6|08_20|389.0
2190|2025|11|6|other|21.0
2190|2025|11|7|08_20|402.0
2190|2025|11|7|other|28.0
2190|2025|11|8|08_20|380.0
2190|2025|11|8|other|24.0
2190|2025|11|9|08_20|264.0
2190|2025|11|9|other|17.0
2190|2025|11|10|08_20|394.0
2190|2025|11|10|other|21.0
2190|2025|11|11|08_20|356.0
2190|2025|11|11|other|12.0
2190|2025|11|12|08_20|373.0
2190|2025|11|12|other|26.0
2190|2025|11|13|08_20|408.0
2190|2025|11|13|other|16.0
2190|2025|11|14|08_20|448.0
2190|2025|11|14|other|18.0
2190|2025|11|15|08_20|373.0
2190|2025|11|15|other|13.0
2190|2025|11|16|08_20|303.0
2190|2025|11|16|other|19.0
2190|2025|11|17|08_20|356.0
2190|2025|11|17|other|19.0
2190|2025|11|18|08_20|346.0
2190|2025|11|18|other|16.0
2190|2025|11|19|08_20|335.0
2190|2025|11|19|other|9.0
2190|2025|11|20|08_20|376.0
2190|2025|11|20|other|14.0
2190|2025|11|21|08_20|417.0
2190|2025|11|21|other|12.0
2190|2025|11|22|08_20|307.0
2190|2025|11|22|other|17.0
2190|2025|11|23|08_20|252.0
2190|2025|11|23|other|11.0
2190|2025|11|24|08_20|344.0
2190|2025|11|24|other|15.0
2190|2025|11|25|08_20|344.0
2190|2025|11|25|other|18.0
2190|2025|11|26|08_20|315.0
2190|2025|11|26|other|11.0
2190|2025|11|27|08_20|367.0
2190|2025|11|27|other|12.0
2190|2025|11|28|08_20|401.0
2190|2025|11|28|other|16.0
2190|2025|11|29|08_20|323.0
2190|2025|11|29|other|15.0
2190|2025|11|30|08_20|266.0
2190|2025|11|30|other|8.0
2192|2025|11|1|08_20|676.0
2192|2025|11|1|other|134.0
2192|2025|11|2|08_20|537.0
2192|2025|11|2|other|88.0
2192|2025|11|3|08_20|540.0
2192|2025|11|3|other|111.0
2192|2025|11|4|08_20|543.0
2192|2025|11|4|other|111.0
2192|2025|11|5|08_20|565.0
2192|2025|11|5|other|122.0
2192|2025|11|6|08_20|483.0
2192|2025|11|6|other|124.0
2192|2025|11|7|08_20|610.0
2192|2025|11|7|other|119.0
2192|2025|11|8|08_20|498.0
2192|2025|11|8|other|118.0
2192|2025|11|9|08_20|451.0
2192|2025|11|9|other|121.0
2192|2025|11|10|08_20|531.0
2192|2025|11|10|other|134.0
2192|2025|11|11|08_20|562.0
2192|2025|11|11|other|131.0
2192|2025|11|12|08_20|561.0
2192|2025|11|12|other|107.0
2192|2025|11|13|08_20|570.0
2192|2025|11|13|other|124.0
2192|2025|11|14|08_20|572.0
2192|2025|11|14|other|129.0
2192|2025|11|15|08_20|630.0
2192|2025|11|15|other|119.0
2192|2025|11|16|08_20|470.0
2192|2025|11|16|other|86.0
2192|2025|11|17|08_20|525.0
2192|2025|11|17|other|93.0
2192|2025|11|18|08_20|574.0
2192|2025|11|18|other|127.0
2192|2025|11|19|08_20|524.0
2192|2025|11|19|other|105.0
2192|2025|11|20|08_20|518.0
2192|2025|11|20|other|108.0
2192|2025|11|21|08_20|613.0
2192|2025|11|21|other|123.0
2192|2025|11|22|08_20|510.0
2192|2025|11|22|other|112.0
2192|2025|11|23|08_20|433.0
2192|2025|11|23|other|105.0
2192|2025|11|24|08_20|492.0
2192|2025|11|24|other|111.0
2192|2025|11|25|08_20|510.0
2192|2025|11|25|other|124.0
2192|2025|11|26|08_20|490.0
2192|2025|11|26|other|112.0
2192|2025|11|27|08_20|526.0
2192|2025|11|27|other|120.0
2192|2025|11|28|08_20|619.0
2192|2025|11|28|other|128.0
2192|2025|11|29|08_20|549.0
2192|2025|11|29|other|114.0
2192|2025|11|30|08_20|496.0
2192|2025|11|30|other|104.0
2193|2025|11|1|08_20|932.0
2193|2025|11|1|other|243.0
2193|2025|11|2|08_20|872.0
2193|2025|11|2|other|200.0
2193|2025|11|3|08_20|855.0
2193|2025|11|3|other|218.0
2193|2025|11|4|08_20|872.0
2193|2025|11|4|other|189.0
2193|2025|11|5|08_20|939.0
2193|2025|11|5|other|152.0
2193|2025|11|6|08_20|1029.0
2193|2025|11|6|other|237.0
2193|2025|11|7|08_20|922.0
2193|2025|11|7|other|242.0
2193|2025|11|8|08_20|899.0
2193|2025|11|8|other|202.0
2193|2025|11|9|08_20|678.0
2193|2025|11|9|other|184.0
2193|2025|11|10|08_20|881.0
2193|2025|11|10|other|166.0
2193|2025|11|11|08_20|909.0
2193|2025|11|11|other|201.0
2193|2025|11|12|08_20|782.0
2193|2025|11|12|other|258.0
2193|2025|11|13|08_20|849.0
2193|2025|11|13|other|277.0
2193|2025|11|14|08_20|994.0
2193|2025|11|14|other|273.0
2193|2025|11|15|08_20|977.0
2193|2025|11|15|other|193.0
2193|2025|11|16|08_20|881.0
2193|2025|11|16|other|172.0
2193|2025|11|17|08_20|840.0
2193|2025|11|17|other|191.0
2193|2025|11|18|08_20|875.0
2193|2025|11|18|other|212.0
2193|2025|11|19|08_20|874.0
2193|2025|11|19|other|230.0
2193|2025|11|20|08_20|867.0
2193|2025|11|20|other|196.0
2193|2025|11|21|08_20|969.0
2193|2025|11|21|other|234.0
2193|2025|11|22|08_20|904.0
2193|2025|11|22|other|178.0
2193|2025|11|23|08_20|853.0
2193|2025|11|23|other|149.0
2193|2025|11|24|08_20|806.0
2193|2025|11|24|other|185.0
2193|2025|11|25|08_20|762.0
2193|2025|11|25|other|237.0
2193|2025|11|26|08_20|834.0
2193|2025|11|26|other|216.0
2193|2025|11|27|08_20|936.0
2193|2025|11|27|other|247.0
2193|2025|11|28|08_20|925.0
2193|2025|11|28|other|241.0
2193|2025|11|29|08_20|861.0
2193|2025|11|29|other|195.0
2193|2025|11|30|08_20|791.0
2193|2025|11|30|other|168.0
2200|2025|11|1|08_20|651.0
2200|2025|11|1|other|104.0
2200|2025|11|2|08_20|590.0
2200|2025|11|2|other|101.0
2200|2025|11|3|08_20|552.0
2200|2025|11|3|other|100.0
2200|2025|11|4|08_20|504.0
2200|2025|11|4|other|114.0
2200|2025|11|5|08_20|640.0
2200|2025|11|5|other|130.0
2200|2025|11|6|08_20|638.0
2200|2025|11|6|other|162.0
2200|2025|11|7|08_20|685.0
2200|2025|11|7|other|115.0
2200|2025|11|8|08_20|567.0
2200|2025|11|8|other|111.0
2200|2025|11|9|08_20|472.0
2200|2025|11|9|other|114.0
2200|2025|11|10|08_20|666.0
2200|2025|11|10|other|147.0
2200|2025|11|11|08_20|580.0
2200|2025|11|11|other|159.0
2200|2025|11|12|08_20|633.0
2200|2025|11|12|other|131.0
2200|2025|11|13|08_20|668.0
2200|2025|11|13|other|142.0
2200|2025|11|14|08_20|790.0
2200|2025|11|14|other|167.0
2200|2025|11|15|08_20|643.0
2200|2025|11|15|other|103.0
2200|2025|11|16|08_20|527.0
2200|2025|11|16|other|101.0
2200|2025|11|17|08_20|673.0
2200|2025|11|17|other|134.0
2200|2025|11|18|08_20|640.0
2200|2025|11|18|other|149.0
2200|2025|11|19|08_20|604.0
2200|2025|11|19|other|107.0
2200|2025|11|20|08_20|576.0
2200|2025|11|20|other|127.0
2200|2025|11|21|08_20|715.0
2200|2025|11|21|other|132.0
2200|2025|11|22|08_20|569.0
2200|2025|11|22|other|116.0
2200|2025|11|23|08_20|485.0
2200|2025|11|23|other|88.0
2200|2025|11|24|08_20|590.0
2200|2025|11|24|other|106.0
2200|2025|11|25|08_20|589.0
2200|2025|11|25|other|135.0
2200|2025|11|26|08_20|621.0
2200|2025|11|26|other|136.0
2200|2025|11|27|08_20|614.0
2200|2025|11|27|other|123.0
2200|2025|11|28|08_20|750.0
2200|2025|11|28|other|115.0
2200|2025|11|29|08_20|597.0
2200|2025|11|29|other|88.0
2200|2025|11|30|08_20|477.0
2200|2025|11|30|other|117.0
2202|2025|11|1|08_20|807.0
2202|2025|11|1|other|257.0
2202|2025|11|2|08_20|776.0
2202|2025|11|2|other|173.0
2202|2025|11|3|08_20|755.0
2202|2025|11|3|other|169.0
2202|2025|11|4|08_20|640.0
2202|2025|11|4|other|169.0
2202|2025|11|5|08_20|706.0
2202|2025|11|5|other|187.0
2202|2025|11|6|08_20|616.0
2202|2025|11|6|other|156.0
2202|2025|11|7|08_20|749.0
2202|2025|11|7|other|203.0
2202|2025|11|8|08_20|736.0
2202|2025|11|8|other|201.0
2202|2025|11|9|08_20|565.0
2202|2025|11|9|other|139.0
2202|2025|11|10|08_20|672.0
2202|2025|11|10|other|223.0
2202|2025|11|11|08_20|669.0
2202|2025|11|11|other|202.0
2202|2025|11|12|08_20|578.0
2202|2025|11|12|other|212.0
2202|2025|11|13|08_20|740.0
2202|2025|11|13|other|212.0
2202|2025|11|14|08_20|786.0
2202|2025|11|14|other|252.0
2202|2025|11|15|08_20|793.0
2202|2025|11|15|other|220.0
2202|2025|11|16|08_20|687.0
2202|2025|11|16|other|155.0
2202|2025|11|17|08_20|620.0
2202|2025|11|17|other|205.0
2202|2025|11|18|08_20|653.0
2202|2025|11|18|other|219.0
2202|2025|11|19|08_20|681.0
2202|2025|11|19|other|184.0
2202|2025|11|20|08_20|644.0
2202|2025|11|20|other|198.0
2202|2025|11|21|08_20|797.0
2202|2025|11|21|other|202.0
2202|2025|11|22|08_20|573.0
2202|2025|11|22|other|200.0
2202|2025|11|23|08_20|644.0
2202|2025|11|23|other|143.0
2202|2025|11|24|08_20|647.0
2202|2025|11|24|other|186.0
2202|2025|11|25|08_20|665.0
2202|2025|11|25|other|227.0
2202|2025|11|26|08_20|676.0
2202|2025|11|26|other|181.0
2202|2025|11|27|08_20|720.0
2202|2025|11|27|other|199.0
2202|2025|11|28|08_20|790.0
2202|2025|11|28|other|226.0
2202|2025|11|29|08_20|787.0
2202|2025|11|29|other|191.0
2202|2025|11|30|08_20|680.0
2202|2025|11|30|other|154.0
2206|2025|11|1|08_20|774.0
2206|2025|11|1|other|206.0
2206|2025|11|2|08_20|523.0
2206|2025|11|2|other|138.0
2206|2025|11|3|08_20|606.0
2206|2025|11|3|other|75.0
2206|2025|11|4|08_20|625.0
2206|2025|11|4|other|126.0
2206|2025|11|5|08_20|629.0
2206|2025|11|5|other|169.0
2206|2025|11|6|08_20|605.0
2206|2025|11|6|other|155.0
2206|2025|11|7|08_20|689.0
2206|2025|11|7|other|133.0
2206|2025|11|8|08_20|535.0
2206|2025|11|8|other|139.0
2206|2025|11|9|08_20|498.0
2206|2025|11|9|other|107.0
2206|2025|11|10|08_20|681.0
2206|2025|11|10|other|114.0
2206|2025|11|11|08_20|721.0
2206|2025|11|11|other|131.0
2206|2025|11|12|08_20|681.0
2206|2025|11|12|other|200.0
2206|2025|11|13|08_20|681.0
2206|2025|11|13|other|182.0
2206|2025|11|14|08_20|763.0
2206|2025|11|14|other|208.0
2206|2025|11|15|08_20|654.0
2206|2025|11|15|other|155.0
2206|2025|11|16|08_20|501.0
2206|2025|11|16|other|102.0
2206|2025|11|17|08_20|655.0
2206|2025|11|17|other|166.0
2206|2025|11|18|08_20|652.0
2206|2025|11|18|other|169.0
2206|2025|11|19|08_20|578.0
2206|2025|11|19|other|143.0
2206|2025|11|20|08_20|627.0
2206|2025|11|20|other|174.0
2206|2025|11|21|08_20|742.0
2206|2025|11|21|other|169.0
2206|2025|11|22|08_20|489.0
2206|2025|11|22|other|123.0
2206|2025|11|23|08_20|448.0
2206|2025|11|23|other|87.0
2206|2025|11|24|08_20|563.0
2206|2025|11|24|other|150.0
2206|2025|11|25|08_20|663.0
2206|2025|11|25|other|183.0
2206|2025|11|26|08_20|638.0
2206|2025|11|26|other|186.0
2206|2025|11|27|08_20|690.0
2206|2025|11|27|other|169.0
2206|2025|11|28|08_20|653.0
2206|2025|11|28|other|165.0
2206|2025|11|29|08_20|557.0
2206|2025|11|29|other|121.0
2206|2025|11|30|08_20|486.0
2206|2025|11|30|other|85.0
2211|2025|11|1|08_20|809.0
2211|2025|11|1|other|242.0
2211|2025|11|2|08_20|763.0
2211|2025|11|2|other|174.0
2211|2025|11|3|08_20|615.0
2211|2025|11|3|other|163.0
2211|2025|11|4|08_20|876.0
2211|2025|11|4|other|164.0
2211|2025|11|5|08_20|622.0
2211|2025|11|5|other|163.0
2211|2025|11|6|08_20|598.0
2211|2025|11|6|other|147.0
2211|2025|11|7|08_20|664.0
2211|2025|11|7|other|162.0
2211|2025|11|8|08_20|593.0
2211|2025|11|8|other|113.0
2211|2025|11|9|08_20|572.0
2211|2025|11|9|other|156.0
2211|2025|11|10|08_20|566.0
2211|2025|11|10|other|155.0
2211|2025|11|11|08_20|581.0
2211|2025|11|11|other|161.0
2211|2025|11|12|08_20|578.0
2211|2025|11|12|other|154.0
2211|2025|11|13|08_20|573.0
2211|2025|11|13|other|144.0
2211|2025|11|14|08_20|777.0
2211|2025|11|14|other|173.0
2211|2025|11|15|08_20|668.0
2211|2025|11|15|other|175.0
2211|2025|11|16|08_20|733.0
2211|2025|11|16|other|164.0
2211|2025|11|17|08_20|630.0
2211|2025|11|17|other|176.0
2211|2025|11|18|08_20|646.0
2211|2025|11|18|other|174.0
2211|2025|11|19|08_20|619.0
2211|2025|11|19|other|128.0
2211|2025|11|20|08_20|634.0
2211|2025|11|20|other|133.0
2211|2025|11|21|08_20|757.0
2211|2025|11|21|other|193.0
2211|2025|11|22|08_20|583.0
2211|2025|11|22|other|157.0
2211|2025|11|23|08_20|696.0
2211|2025|11|23|other|116.0
2211|2025|11|24|08_20|509.0
2211|2025|11|24|other|120.0
2211|2025|11|25|08_20|613.0
2211|2025|11|25|other|148.0
2211|2025|11|26|08_20|557.0
2211|2025|11|26|other|142.0
2211|2025|11|27|08_20|604.0
2211|2025|11|27|other|130.0
2211|2025|11|28|08_20|755.0
2211|2025|11|28|other|163.0
2211|2025|11|29|08_20|556.0
2211|2025|11|29|other|144.0
2211|2025|11|30|08_20|667.0
2211|2025|11|30|other|140.0
2223|2025|11|1|08_20|756.0
2223|2025|11|1|other|230.0
2223|2025|11|2|08_20|732.0
2223|2025|11|2|other|194.0
2223|2025|11|3|08_20|595.0
2223|2025|11|3|other|158.0
2223|2025|11|4|08_20|679.0
2223|2025|11|4|other|202.0
2223|2025|11|5|08_20|655.0
2223|2025|11|5|other|194.0
2223|2025|11|6|08_20|741.0
2223|2025|11|6|other|174.0
2223|2025|11|7|08_20|739.0
2223|2025|11|7|other|217.0
2223|2025|11|8|08_20|603.0
2223|2025|11|8|other|175.0
2223|2025|11|9|08_20|631.0
2223|2025|11|9|other|148.0
2223|2025|11|10|08_20|561.0
2223|2025|11|10|other|208.0
2223|2025|11|11|08_20|670.0
2223|2025|11|11|other|178.0
2223|2025|11|12|08_20|682.0
2223|2025|11|12|other|212.0
2223|2025|11|13|08_20|263.0
2223|2025|11|13|other|197.0
2223|2025|11|14|08_20|658.0
2223|2025|11|14|other|269.0
2223|2025|11|15|08_20|758.0
