КССС|Веса|МАРЕ
165210|(0.09, 0.31, 0.60)|133.40
165211|(0.02, 0.01, 0.97)|267.74
165212|(0.00, 0.55, 0.45)|52.66
165610|(0.26, 0.11, 0.63)|91.04
166002|(0.00, 0.82, 0.18)|14.47
166003|(0.02, 0.16, 0.82)|23.06
167601|(0.00, 0.65, 0.35)|46.38
168201|(0.07, 0.29, 0.64)|55.61
168202|(0.00, 0.28, 0.72)|61.07
169013|(0.16, 0.43, 0.41)|301.75
169014|(0.00, 0.42, 0.58)|111.40
169801|(0.00, 0.00, 1.00)|231.87
170001|(0.02, 0.00, 0.98)|79.40
170002|(0.00, 1.00, 0.00)|60.88
170003|(0.03, 0.67, 0.30)|43.51
170004|(0.00, 0.35, 0.65)|42.96
170005|(0.00, 0.69, 0.31)|48.40
170006|(0.45, 0.55, 0.00)|34.91
170007|(0.00, 1.00, 0.00)|78.74
170009|(0.00, 0.00, 1.00)|34.73
170010|(0.00, 0.00, 1.00)|99.98
170030|(0.00, 0.74, 0.26)|31.57
170032|(0.00, 0.00, 1.00)|100.00
170033|(0.00, 0.00, 1.00)|100.00
170401|(0.00, 0.38, 0.62)|40.29
170804|(0.00, 1.00, 0.00)|46.38
171008|(0.00, 0.92, 0.08)|74.35
171010|(0.17, 0.34, 0.49)|36.81
171011|(0.00, 0.00, 1.00)|128.99
171012|(0.00, 0.00, 1.00)|37.00
171601|(0.00, 0.00, 1.00)|75.25
171602|(0.00, 0.00, 1.00)|99.22
171802|(0.00, 0.04, 0.96)|66.68
171803|(0.08, 0.78, 0.14)|41.73
171804|(0.00, 0.74, 0.26)|33.68
171805|(0.00, 0.59, 0.41)|39.57
171806|(0.00, 0.00, 1.00)|70.19
172816|(0.00, 1.00, 0.00)|55.50
172823|(0.00, 0.12, 0.88)|61.56
173402|(0.00, 0.65, 0.35)|69.60
174404|(0.04, 0.00, 0.96)|104.99
174801|(0.00, 0.08, 0.92)|53.42
175001|(0.00, 0.95, 0.05)|61.16
1751|(0.25, 0.19, 0.56)|30.73
1752|(0.39, 0.21, 0.40)|10.40
175401|(0.00, 0.60, 0.40)|93.04
1756|(0.02, 0.09, 0.89)|6.56
175603|(0.00, 1.00, 0.00)|73.31
175604|(0.00, 1.00, 0.00)|66.32
175801|(0.00, 0.00, 1.00)|100.00
1765|(0.81, 0.06, 0.13)|13.84
176602|(0.00, 0.00, 1.00)|100.00
1767|(1.00, 0.00, 0.00)|92.04
1768|(0.15, 0.05, 0.80)|8.57
1770|(0.87, 0.07, 0.06)|13.99
1772|(0.00, 0.21, 0.79)|15.49
177201|(0.00, 0.00, 1.00)|100.00
1774|(0.00, 0.29, 0.71)|10.99
1775|(1.00, 0.00, 0.00)|42.06
1776|(0.48, 0.08, 0.44)|12.78
1777|(0.10, 0.06, 0.84)|7.82
1779|(0.92, 0.00, 0.08)|18.50
1780|(0.00, 0.10, 0.90)|13.38
1781|(0.03, 0.01, 0.96)|6.93
1783|(0.95, 0.00, 0.05)|16.68
1785|(0.00, 0.39, 0.61)|17.68
1788|(0.65, 0.35, 0.00)|11.92
1789|(0.28, 0.09, 0.63)|26.34
1791|(0.11, 0.89, 0.00)|95.94
1794|(0.37, 0.03, 0.60)|19.12
1798|(0.27, 0.00, 0.73)|14.98
1801|(0.10, 0.00, 0.90)|10.26
1803|(0.02, 0.32, 0.66)|20.78
1805|(0.33, 0.67, -0.00)|56.63
1808|(0.74, 0.00, 0.26)|15.58
1809|(0.00, 0.31, 0.69)|56.60
1810|(0.30, 0.46, 0.24)|21.39
1811|(0.51, 0.08, 0.41)|19.73
1814|(0.43, 0.02, 0.55)|9.20
1822|(0.00, 0.72, 0.28)|49.56
1823|(0.05, 0.09, 0.86)|11.44
1827|(0.00, 0.27, 0.73)|16.69
1828|(0.63, 0.17, 0.20)|22.93
1830|(0.29, 0.00, 0.71)|13.98
1831|(0.55, 0.00, 0.45)|25.68
1833|(0.38, 0.06, 0.56)|45.06
1834|(0.18, 0.23, 0.59)|13.85
1835|(0.13, 0.13, 0.74)|12.24
1837|(0.15, 0.09, 0.76)|12.15
1845|(0.33, 0.43, 0.24)|30.16
1846|(0.54, 0.19, 0.27)|13.91
1855|(0.21, 0.30, 0.49)|26.12
1856|(0.00, 0.00, 1.00)|324.70
1858|(0.00, 0.30, 0.70)|24.73
1859|(0.34, 0.28, 0.38)|25.16
1861|(0.03, 0.11, 0.86)|14.16
1862|(0.00, 0.08, 0.92)|15.08
1863|(0.72, 0.22, 0.06)|17.24
1864|(0.68, 0.25, 0.07)|16.78
1867|(1.00, 0.00, 0.00)|133.40
1871|(0.04, 0.71, 0.25)|46.92
1872|(0.40, 0.06, 0.54)|14.74
1873|(0.00, 0.22, 0.78)|24.57
1874|(0.31, 0.32, 0.37)|12.32
1875|(0.11, 0.02, 0.87)|12.28
1876|(0.92, 0.00, 0.08)|20.32
1880|(0.15, 0.07, 0.78)|15.47
1881|(0.29, 0.08, 0.63)|15.62
1882|(0.00, 0.25, 0.75)|16.37
1883|(0.00, 0.16, 0.84)|11.38
1884|(0.00, 0.20, 0.80)|19.06
1885|(0.00, 0.50, 0.50)|25.80
1886|(0.64, 0.08, 0.28)|12.79
1887|(0.00, 0.00, 1.00)|18.29
1888|(0.00, 0.03, 0.97)|12.42
1889|(0.00, 0.40, 0.60)|14.57
1890|(0.00, 0.29, 0.71)|11.28
1891|(0.00, 0.28, 0.72)|160.42
1892|(0.00, 0.51, 0.49)|14.29
1893|(0.00, 0.21, 0.79)|15.51
1894|(0.00, 0.40, 0.60)|16.85
1895|(0.00, 0.13, 0.87)|12.23
1896|(0.22, 0.00, 0.78)|9.89
1897|(0.00, 0.15, 0.85)|12.06
1898|(0.00, 0.07, 0.93)|18.90
1899|(0.00, 0.14, 0.86)|18.28
1900|(0.00, 0.31, 0.69)|11.51
1901|(0.00, 0.40, 0.60)|14.15
1904|(0.00, 0.25, 0.75)|14.62
1905|(0.00, 0.13, 0.87)|10.39
1906|(0.07, 0.44, 0.49)|232.72
1907|(0.00, 0.34, 0.66)|44.12
1908|(0.00, 0.20, 0.80)|13.66
1909|(0.00, 0.15, 0.85)|11.09
1910|(0.00, 0.06, 0.94)|15.38
1911|(0.37, 0.22, 0.41)|20.03
1912|(0.00, 0.29, 0.71)|18.46
1913|(0.00, 0.09, 0.91)|24.67
1914|(0.16, 0.12, 0.72)|11.71
1915|(0.00, 1.00, 0.00)|28.12
1916|(0.00, 0.18, 0.82)|13.06
1917|(0.26, 0.05, 0.69)|17.40
1918|(0.04, 0.02, 0.94)|8.20
1919|(0.00, 0.21, 0.79)|19.28
1920|(0.00, 0.20, 0.80)|11.92
1921|(0.00, 0.45, 0.55)|22.26
1935|(0.00, 0.10, 0.90)|156.85
1941|(0.96, 0.00, 0.04)|17.71
1943|(0.00, 0.72, 0.28)|27.53
1947|(0.29, 0.18, 0.53)|7.38
1948|(0.66, 0.00, 0.34)|20.87
1949|(0.20, 0.08, 0.72)|8.33
1954|(0.02, 0.20, 0.78)|12.72
1955|(0.00, 0.41, 0.59)|9.24
1956|(0.00, 0.32, 0.68)|14.51
1957|(0.00, 0.25, 0.75)|12.04
1959|(0.30, 0.34, 0.36)|21.84
1960|(0.25, 0.07, 0.68)|11.67
1963|(0.81, 0.00, 0.19)|11.90
1964|(0.71, 0.05, 0.24)|13.16
1969|(0.33, 0.18, 0.49)|8.87
1973|(0.00, 0.40, 0.60)|13.53
1974|(0.00, 0.32, 0.68)|22.11
1975|(0.00, 0.58, 0.42)|18.32
1978|(0.54, 0.00, 0.46)|19.30
1979|(0.07, 0.00, 0.93)|125.72
1992|(0.71, 0.06, 0.23)|16.07
1997|(0.64, 0.07, 0.29)|14.49
2092|(0.00, 0.16, 0.84)|12.28
2118|(0.09, 0.27, 0.64)|14.44
2136|(0.60, 0.13, 0.27)|22.22
2147|(0.10, 0.40, 0.50)|13.99
2150|(0.00, 0.52, 0.48)|14.16
2153|(0.18, 0.22, 0.60)|12.61
2155|(1.00, 0.00, 0.00)|170.44
2165|(0.00, 0.37, 0.63)|11.50
2167|(0.00, 0.00, 1.00)|202.61
2174|(0.08, 0.22, 0.70)|10.31
2177|(0.41, 0.10, 0.49)|14.00
2190|(0.18, 0.00, 0.82)|25.72
2192|(0.19, 0.17, 0.64)|8.61
2193|(0.15, 0.07, 0.78)|58.64
2195|(0.00, 0.01, 0.99)|22.72
2200|(0.01, 0.11, 0.88)|9.35
2202|(0.17, 0.06, 0.77)|9.62
2206|(0.01, 0.06, 0.93)|8.82
2211|(0.74, 0.26, 0.00)|29.65
2223|(0.19, 0.31, 0.50)|12.33
2226|(0.10, 0.14, 0.76)|8.25
2230|(0.00, 0.79, 0.21)|23.37
2231|(0.35, 0.28, 0.37)|11.52
2235|(0.00, 0.32, 0.68)|9.01
2243|(0.00, 0.14, 0.86)|15.06
2246|(0.00, 0.33, 0.67)|12.60
2248|(0.01, 0.00, 0.99)|12.72
2250|(0.43, 0.24, 0.33)|9.48
2252|(0.23, 0.18, 0.59)|17.28
2263|(0.30, 0.35, 0.35)|14.37
2266|(0.22, 0.26, 0.52)|18.61
2267|(0.39, 0.28, 0.33)|15.21
2271|(0.43, 0.32, 0.25)|22.41
2273|(0.00, 0.22, 0.78)|16.76
2276|(0.00, 0.30, 0.70)|15.66
2285|(0.29, 0.34, 0.37)|42.49
2287|(0.28, 0.01, 0.71)|64.92
2300|(0.00, 0.32, 0.68)|10.28
2301|(0.38, 0.00, 0.62)|97.25
2302|(0.00, 0.05, 0.95)|11.93
2304|(0.61, 0.01, 0.38)|19.77
2306|(0.00, 0.58, 0.42)|168.44
2307|(0.00, 0.00, 1.00)|64.91
2309|(0.17, 0.45, 0.38)|13.84
2312|(0.04, 0.33, 0.63)|10.65
2322|(0.07, 0.09, 0.84)|13.26
2326|(0.33, 0.67, -0.00)|12.76
2447|(0.29, 0.30, 0.41)|15.48
2451|(0.58, 0.19, 0.23)|11.70
2452|(0.03, 0.07, 0.90)|18.61
2458|(0.37, 0.62, 0.01)|17.20
2546|(0.00, 1.00, 0.00)|80.55
2548|(0.20, 0.60, 0.20)|13.54
2549|(0.76, 0.11, 0.13)|10.15
2588|(0.01, 0.05, 0.94)|8.96
2602|(0.08, 0.19, 0.73)|10.50
2603|(0.00, 0.10, 0.90)|14.27
2604|(0.96, 0.04, 0.00)|23.26
2605|(0.17, 0.10, 0.73)|8.33
2606|(0.00, 0.00, 1.00)|50.09
2607|(0.30, 0.15, 0.55)|9.71
2608|(0.39, 0.07, 0.54)|10.37
2609|(0.65, 0.01, 0.34)|9.46
2610|(0.00, 0.40, 0.60)|10.43
2611|(0.77, 0.18, 0.05)|24.45
2612|(0.01, 0.02, 0.97)|7.19
2613|(0.29, 0.62, 0.09)|16.04
2614|(0.45, 0.07, 0.48)|12.06
2615|(0.25, 0.35, 0.40)|15.49
2616|(0.51, 0.25, 0.24)|13.95
2646|(0.32, 0.00, 0.68)|18.84
2648|(0.64, 0.00, 0.36)|111.97
2649|(0.50, 0.09, 0.41)|11.09
2651|(0.00, 0.27, 0.73)|493.26
2653|(0.53, 0.22, 0.25)|8.53
2654|(0.95, 0.04, 0.01)|17.30
2660|(0.57, 0.16, 0.27)|12.14
2662|(0.61, 0.00, 0.39)|28.92
2664|(0.11, 0.61, 0.28)|26.55
2668|(0.00, 0.23, 0.77)|10.96
2669|(0.00, 0.25, 0.75)|35.83
2674|(0.00, 0.54, 0.46)|17.69
2685|(0.00, 0.42, 0.58)|15.03
2707|(0.00, 0.33, 0.67)|251.23
2709|(0.25, 0.13, 0.62)|10.89
2711|(0.03, 0.00, 0.97)|8.45
2713|(0.00, 0.29, 0.71)|9.65
2715|(0.00, 0.88, 0.12)|30.80
2717|(1.00, 0.00, 0.00)|848.45
2722|(0.10, 0.00, 0.90)|34.47
2726|(0.00, 0.17, 0.83)|10.64
2729|(0.02, 0.03, 0.95)|8.91
2735|(0.00, 0.00, 1.00)|664.06
2736|(0.13, 0.27, 0.60)|10.94
2738|(0.02, 0.13, 0.85)|7.32
2740|(0.58, 0.04, 0.38)|15.58
2741|(0.00, 0.20, 0.80)|11.35
2743|(0.55, 0.00, 0.45)|13.38
2745|(0.00, 0.42, 0.58)|15.70
2747|(0.00, 0.30, 0.70)|54.44
2749|(0.41, 0.34, 0.25)|12.55
2750|(0.21, 0.05, 0.74)|15.13
2789|(0.00, 0.18, 0.82)|8.90
2827|(0.00, 0.50, 0.50)|9.49
2828|(0.00, 0.58, 0.42)|17.53
2830|(0.00, 0.20, 0.80)|11.59
2873|(0.00, 0.37, 0.63)|10.91
2874|(0.00, 0.37, 0.63)|15.22
2875|(0.15, 0.09, 0.76)|13.63
2876|(0.00, 0.21, 0.79)|7.56
2877|(0.42, 0.17, 0.41)|8.83
2879|(1.00, 0.00, 0.00)|84.05
2880|(0.02, 0.21, 0.77)|15.36
2882|(0.54, 0.25, 0.21)|19.59
2883|(0.00, 0.58, 0.42)|14.06
2886|(0.07, 0.15, 0.78)|7.46
2887|(0.00, 0.21, 0.79)|10.42
2888|(0.34, 0.43, 0.23)|14.27
2889|(0.00, 0.32, 0.68)|17.12
2890|(0.54, 0.02, 0.44)|9.73
2891|(0.00, 0.60, 0.40)|15.28
2892|(0.00, 0.43, 0.57)|16.73
2893|(0.00, 0.49, 0.51)|32.73
2894|(0.01, 0.07, 0.92)|9.91
2896|(0.00, 0.19, 0.81)|9.14
2899|(0.16, 0.46, 0.38)|31.39
2900|(0.33, 0.27, 0.40)|13.14
2901|(0.00, 0.53, 0.47)|22.87
2902|(0.00, 0.06, 0.94)|13.71
2903|(0.04, 0.12, 0.84)|9.07
2904|(0.00, 0.67, 0.33)|18.60
2905|(0.00, 0.65, 0.35)|28.27
2906|(0.09, 0.27, 0.64)|19.48
2907|(0.00, 0.50, 0.50)|16.09
2908|(0.28, 0.20, 0.52)|13.88
2909|(0.36, 0.28, 0.36)|15.32
2910|(0.00, 0.28, 0.72)|12.70
2911|(0.04, 0.12, 0.84)|8.91
2912|(0.14, 0.12, 0.74)|10.21
2930|(0.78, 0.03, 0.19)|21.20
2982|(0.08, 0.69, 0.23)|26.00
2987|(0.86, 0.00, 0.14)|17.96
2988|(0.00, 0.14, 0.86)|16.02
2992|(1.00, 0.00, 0.00)|148.59
2993|(0.00, 0.52, 0.48)|13.11
2994|(0.00, 0.67, 0.33)|732.93
2995|(0.00, 0.03, 0.97)|26.48
2996|(0.00, 0.19, 0.81)|15.17
2997|(0.00, 0.10, 0.90)|12.61
2998|(0.00, 0.00, 1.00)|7.28
2999|(0.07, 0.50, 0.43)|19.47
3000|(0.49, 0.27, 0.24)|15.09
3002|(0.86, 0.10, 0.04)|25.56
3004|(0.58, 0.31, 0.11)|14.87
3006|(0.00, 0.36, 0.64)|24.73
3007|(0.00, 0.23, 0.77)|527.69
3008|(0.00, 0.47, 0.53)|11.55
3009|(0.00, 0.32, 0.68)|22.37
3011|(0.00, 0.38, 0.62)|16.55
3023|(0.18, 0.00, 0.82)|28.52
3024|(0.00, 0.15, 0.85)|13.74
3031|(0.00, 0.34, 0.66)|14.89
3048|(0.00, 0.61, 0.39)|183.33
3049|(0.00, 0.05, 0.95)|10.84
3050|(0.78, 0.09, 0.13)|21.92
3052|(0.59, 0.00, 0.41)|20.59
3054|(0.56, 0.18, 0.26)|13.67
3055|(0.00, 1.00, 0.00)|310.70
3056|(0.13, 0.45, 0.42)|45.88
3057|(0.07, 0.14, 0.79)|17.35
3059|(0.14, 0.39, 0.47)|25.29
3060|(0.00, 0.23, 0.77)|26.53
3062|(0.16, 0.04, 0.80)|10.12
3063|(0.00, 0.17, 0.83)|8.90
3064|(0.09, 0.22, 0.69)|13.97
3065|(0.00, 0.13, 0.87)|13.74
3066|(0.03, 0.52, 0.45)|20.84
3067|(0.39, 0.21, 0.40)|18.00
3124|(0.00, 0.25, 0.75)|25.11
3125|(0.00, 0.41, 0.59)|103.67
3126|(0.00, 0.15, 0.85)|11.48
3127|(0.00, 0.21, 0.79)|10.49
3129|(0.00, 0.53, 0.47)|15.23
3132|(0.06, 0.15, 0.79)|10.34
3133|(0.00, 0.41, 0.59)|19.45
3135|(0.10, 0.00, 0.90)|8.09
3136|(0.00, 0.59, 0.41)|14.01
3137|(0.17, 0.11, 0.72)|13.60
3138|(0.25, 0.31, 0.44)|8.60
3139|(0.01, 0.02, 0.97)|12.65
3140|(0.72, 0.00, 0.28)|20.82
31401|(0.71, 0.11, 0.18)|18.99
3141|(0.00, 0.54, 0.46)|54.58
3142|(0.19, 0.80, 0.01)|20.66
3143|(0.11, 0.63, 0.26)|10.49
3144|(0.00, 0.24, 0.76)|11.04
3145|(0.00, 0.70, 0.30)|120.30
3146|(0.47, 0.28, 0.25)|13.70
3148|(0.06, 0.46, 0.48)|10.77
3150|(0.00, 0.57, 0.43)|18.68
3152|(0.18, 0.07, 0.75)|11.56
3153|(0.00, 0.39, 0.61)|35.18
3154|(0.03, 0.09, 0.88)|13.22
3155|(0.02, 0.24, 0.74)|11.17
3156|(0.00, 0.29, 0.71)|13.84
3158|(0.09, 0.02, 0.89)|10.90
3159|(0.01, 0.52, 0.47)|20.26
3160|(0.00, 1.00, 0.00)|7712.51
3161|(0.00, 1.00, 0.00)|10885.03
3163|(0.10, 0.21, 0.69)|8.88
3165|(0.01, 0.46, 0.53)|11.78
3168|(0.05, 0.16, 0.79)|12.45
3169|(0.05, 0.14, 0.81)|13.30
3170|(0.00, 0.72, 0.28)|24.65
3171|(0.00, 0.21, 0.79)|9.76
3172|(0.00, 0.71, 0.29)|117.19
3173|(0.00, 0.47, 0.53)|16.27
3174|(0.09, 0.49, 0.42)|12.93
3175|(0.13, 0.03, 0.84)|9.89
3176|(0.00, 0.15, 0.85)|10.49
3177|(0.00, 0.87, 0.13)|19.40
3179|(0.00, 0.25, 0.75)|12.38
3189|(0.00, 0.49, 0.51)|297.81
3205|(0.71, 0.08, 0.21)|14.45
3206|(0.62, 0.10, 0.28)|10.24
3207|(0.62, 0.00, 0.38)|23.07
3208|(0.07, 0.33, 0.60)|13.47
3209|(0.00, 0.86, 0.14)|79.81
3211|(0.26, 0.15, 0.59)|21.31
3212|(0.03, 0.13, 0.84)|11.33
3213|(0.13, 0.10, 0.77)|10.14
3214|(0.15, 0.09, 0.76)|15.46
3215|(0.00, 0.24, 0.76)|14.87
3216|(0.01, 0.06, 0.93)|12.87
3217|(0.00, 0.38, 0.62)|21.82
3218|(0.00, 0.09, 0.91)|24.39
3220|(0.00, 0.39, 0.61)|14.73
3221|(0.19, 0.07, 0.74)|9.66
3222|(0.00, 0.08, 0.92)|10.81
3230|(0.05, 0.36, 0.59)|13.71
3247|(0.00, 0.24, 0.76)|16.90
3256|(0.00, 0.08, 0.92)|13.73
3274|(0.00, 0.55, 0.45)|14.22
3275|(0.00, 0.46, 0.54)|19.21
3276|(0.44, 0.00, 0.56)|16.72
3309|(0.00, 0.45, 0.55)|27.75
3311|(0.38, 0.27, 0.35)|12.25
3312|(0.53, 0.11, 0.36)|12.84
3313|(0.69, 0.13, 0.18)|11.41
3314|(0.05, 0.20, 0.75)|10.07
3315|(0.32, 0.18, 0.50)|8.34
3316|(0.28, 0.12, 0.60)|7.81
3317|(0.12, 0.02, 0.86)|13.95
3318|(0.06, 0.07, 0.87)|10.35
3319|(0.03, 0.00, 0.97)|6.54
3320|(0.22, 0.44, 0.34)|12.92
3321|(0.22, 0.27, 0.51)|20.86
3322|(0.17, 0.66, 0.17)|17.43
3323|(0.00, 0.23, 0.77)|18.10
3324|(0.16, 0.00, 0.84)|12.41
3325|(0.24, 0.03, 0.73)|7.21
3326|(0.49, 0.18, 0.33)|14.37
3327|(0.53, 0.00, 0.47)|9.13
3328|(0.18, 0.00, 0.82)|8.89
3329|(0.56, 0.11, 0.33)|8.47
3330|(0.00, 0.48, 0.52)|10.34
3331|(0.03, 0.12, 0.85)|8.19
3332|(0.02, 0.24, 0.74)|10.64
3336|(0.14, 0.24, 0.62)|9.17
3337|(0.00, 0.03, 0.97)|10.11
3338|(0.04, 0.01, 0.95)|6.90
3339|(0.00, 0.19, 0.81)|10.36
3340|(0.04, 0.08, 0.88)|22.24
3341|(0.09, 0.09, 0.82)|10.27
3342|(0.00, 0.36, 0.64)|9.92
3343|(0.32, 0.33, 0.35)|20.24
3344|(0.19, 0.16, 0.65)|20.44
3346|(0.07, 0.03, 0.90)|7.41
3347|(0.19, 0.29, 0.52)|7.08
3348|(0.33, 0.05, 0.62)|6.25
3349|(0.00, 0.33, 0.67)|13.96
3350|(0.71, 0.14, 0.15)|10.28
3351|(0.21, 0.04, 0.75)|8.26
3352|(0.40, 0.05, 0.55)|8.60
3354|(0.72, 0.12, 0.16)|12.87
3355|(0.66, 0.01, 0.33)|14.57
3356|(0.41, 0.02, 0.57)|9.25
3357|(0.69, 0.00, 0.31)|14.74
3358|(0.73, 0.00, 0.27)|9.58
3359|(0.38, 0.40, 0.22)|20.41
3360|(0.09, 0.75, 0.16)|20.86
3361|(0.00, 0.64, 0.36)|11.63
3363|(0.00, 0.09, 0.91)|8.96
3364|(0.12, 0.00, 0.88)|7.45
3365|(0.00, 0.00, 1.00)|10.82
3366|(0.03, 0.19, 0.78)|11.42
3367|(0.38, 0.26, 0.36)|13.34
3368|(0.12, 0.02, 0.86)|8.10
3369|(0.00, 0.23, 0.77)|153.38
3370|(0.08, 0.08, 0.84)|7.96
3371|(0.00, 0.08, 0.92)|17.57
3372|(0.66, 0.11, 0.23)|12.39
3373|(0.16, 0.04, 0.80)|9.97
3374|(0.79, 0.00, 0.21)|18.98
3375|(0.78, 0.11, 0.11)|25.24
3376|(0.46, 0.06, 0.48)|16.79
3377|(0.25, 0.35, 0.40)|9.82
3379|(0.00, 0.22, 0.78)|15.10
3380|(0.14, 0.00, 0.86)|74.33
3381|(0.03, 0.11, 0.86)|18.56
3388|(0.16, 0.19, 0.65)|8.86
3389|(0.00, 0.28, 0.72)|14.38
3392|(0.00, 0.46, 0.54)|15.20
3393|(0.00, 0.50, 0.50)|12.77
3394|(0.48, 0.00, 0.52)|12.29
3395|(1.00, 0.00, 0.00)|102.17
3396|(0.62, 0.00, 0.38)|15.10
3397|(0.00, 0.54, 0.46)|14.68
3399|(0.06, 0.10, 0.84)|8.90
3400|(0.48, 0.11, 0.41)|10.80
3401|(0.00, 0.57, 0.43)|12.52
3408|(0.00, 0.55, 0.45)|219.94
3410|(0.20, 0.35, 0.45)|10.58
3411|(0.35, 0.12, 0.53)|11.78
3412|(0.23, 0.03, 0.74)|14.46
3415|(0.00, 0.52, 0.48)|16.76
3424|(0.48, 0.32, 0.20)|12.47
3425|(0.12, 0.17, 0.71)|13.06
3430|(0.09, 0.31, 0.60)|18.36
3431|(0.44, 0.56, 0.00)|19.60
3432|(0.00, 1.00, 0.00)|91.86
3435|(0.00, 0.54, 0.46)|15.21
3437|(0.00, 0.50, 0.50)|17.83
3438|(0.11, 0.07, 0.82)|8.29
3441|(0.65, 0.00, 0.35)|22.92
3442|(0.25, 0.29, 0.46)|30.14
3443|(0.14, 0.19, 0.67)|11.13
3444|(0.22, 0.18, 0.60)|20.14
3445|(0.28, 0.17, 0.55)|9.88
3446|(0.24, 0.11, 0.65)|9.27
3447|(0.10, 0.48, 0.42)|12.93
3448|(0.00, 0.71, 0.29)|78.71
3449|(0.35, 0.45, 0.20)|25.58
3451|(0.46, 0.18, 0.36)|17.01
3452|(0.00, 0.38, 0.62)|12.42
3453|(0.00, 0.65, 0.35)|18.80
3454|(0.33, 0.28, 0.39)|14.61
3455|(0.00, 0.31, 0.69)|12.50
3456|(0.19, 0.03, 0.78)|18.51
3457|(0.22, 0.19, 0.59)|9.78
3458|(0.00, 0.66, 0.34)|18.63
3459|(0.00, 0.57, 0.43)|15.47
3462|(0.13, 0.24, 0.63)|9.40
3495|(0.00, 0.78, 0.22)|23.17
3496|(0.00, 0.08, 0.92)|14.63
3497|(0.03, 0.46, 0.51)|9.76
3498|(0.00, 0.00, 1.00)|24.52
35001|(0.57, 0.17, 0.26)|13.49
3504|(0.00, 0.67, 0.33)|23.20
3511|(0.00, 0.17, 0.83)|37.84
3540|(0.76, 0.12, 0.12)|10.93
35401|(0.36, 0.21, 0.43)|15.03
35403|(0.83, 0.01, 0.16)|15.86
3542|(0.55, 0.02, 0.43)|16.26
3543|(0.00, 0.39, 0.61)|13.28
3544|(0.00, 0.33, 0.67)|9.78
3545|(0.00, 0.40, 0.60)|15.30
35804|(0.10, 0.22, 0.68)|10.99
3595|(0.22, 0.27, 0.51)|9.61
3596|(0.54, 0.07, 0.39)|12.86
36001|(0.02, 0.58, 0.40)|13.30
36002|(0.00, 0.44, 0.56)|22.71
36004|(0.03, 0.00, 0.97)|9.79
3605|(0.28, 0.14, 0.58)|25.13
3634|(0.08, 0.80, 0.12)|24.98
36401|(0.00, 0.13, 0.87)|16.98
3645|(0.29, 0.29, 0.42)|22.87
3651|(0.16, 0.11, 0.73)|9.05
3654|(0.00, 0.12, 0.88)|9.42
3658|(0.00, 0.14, 0.86)|12.52
3659|(0.27, 0.02, 0.71)|9.23
3660|(0.00, 0.41, 0.59)|34.41
3714|(0.08, 0.05, 0.87)|8.83
3715|(0.00, 0.10, 0.90)|11.83
3722|(0.02, 0.01, 0.97)|9.47
3723|(0.00, 0.28, 0.72)|17.21
3725|(0.03, 0.09, 0.88)|10.37
3729|(0.28, 0.02, 0.70)|6.84
3730|(0.20, 0.03, 0.77)|10.32
3731|(0.33, 0.00, 0.67)|9.45
3733|(0.22, 0.15, 0.63)|8.76
3734|(0.68, 0.00, 0.32)|8.08
3737|(0.26, 0.00, 0.74)|9.96
3738|(0.68, 0.01, 0.31)|12.38
3739|(0.34, 0.11, 0.55)|8.79
3740|(0.50, 0.05, 0.45)|17.48
37401|(0.00, 0.80, 0.20)|37.76
3741|(0.44, 0.07, 0.49)|16.70
3743|(0.31, 0.00, 0.69)|11.03
3745|(0.05, 0.39, 0.56)|12.76
3747|(0.13, 0.25, 0.62)|12.66
3748|(0.72, 0.00, 0.28)|16.86
3749|(0.15, 0.07, 0.78)|6.56
3750|(0.36, 0.00, 0.64)|8.07
3755|(0.00, 0.45, 0.55)|11.11
3756|(0.00, 0.42, 0.58)|298.39
3758|(0.00, 0.61, 0.39)|34.31
3759|(0.00, 0.36, 0.64)|20.75
3760|(0.00, 0.47, 0.53)|23.64
3762|(0.11, 0.30, 0.59)|21.57
3763|(0.00, 0.37, 0.63)|18.47
3764|(0.00, 0.46, 0.54)|27.74
3765|(0.00, 0.01, 0.99)|24.12
3766|(0.00, 0.12, 0.88)|22.17
3767|(0.00, 0.35, 0.65)|16.45
3779|(0.00, 0.02, 0.98)|27.68
3781|(0.00, 0.14, 0.86)|19.08
3797|(1.00, 0.00, 0.00)|104.85
3802|(0.33, 0.05, 0.62)|9.93
3803|(0.00, 0.05, 0.95)|104.07
3804|(0.42, 0.00, 0.58)|13.76
3805|(0.01, 0.07, 0.92)|8.32
3807|(0.00, 0.25, 0.75)|18.54
3808|(0.27, 0.49, 0.24)|11.04
3809|(0.22, 0.15, 0.63)|6.47
3811|(0.01, 0.10, 0.89)|10.12
3813|(0.32, 0.10, 0.58)|12.15
3814|(0.22, 0.15, 0.63)|10.96
3815|(0.68, 0.21, 0.11)|11.49
3816|(0.62, 0.17, 0.21)|33.51
3817|(0.40, 0.13, 0.47)|8.38
3818|(0.10, 0.15, 0.75)|12.03
3819|(0.05, 0.02, 0.93)|11.03
3821|(0.00, 0.81, 0.19)|87.88
3822|(0.47, 0.29, 0.24)|13.17
3824|(1.00, 0.00, 0.00)|124.44
3827|(0.04, 0.53, 0.43)|14.06
3831|(0.83, 0.08, 0.09)|17.82
3832|(0.68, 0.04, 0.28)|21.09
