ORG_KSSS,date,Прогноз,Чеки дневные,Чеки ночные
3651,2025-12-27,1821.0,1369.0,452.0
3651,2025-12-28,1947.0,1463.0,483.0
3651,2025-12-29,1882.0,1414.0,467.0
3651,2025-12-30,1618.0,1217.0,402.0
3651,2025-12-31,1763.0,1325.0,438.0
3651,2026-01-01,1776.0,1335.0,441.0
3651,2026-01-02,1794.0,1349.0,445.0
3651,2026-01-03,1822.0,1369.0,452.0
3651,2026-01-04,1950.0,1466.0,484.0
3651,2026-01-05,1886.0,1418.0,468.0
3651,2026-01-06,1617.0,1215.0,401.0
3651,2026-01-07,1765.0,1327.0,438.0
3651,2026-01-08,1774.0,1334.0,441.0
3651,2026-01-09,1796.0,1350.0,446.0
3651,2026-01-10,1821.0,1369.0,452.0
3651,2026-01-11,1953.0,1468.0,485.0
3651,2026-01-12,1886.0,1418.0,468.0
3651,2026-01-13,1618.0,1217.0,402.0
3651,2026-01-14,1765.0,1326.0,438.0
3651,2026-01-15,1776.0,1335.0,441.0
3651,2026-01-16,1796.0,1350.0,446.0
3651,2026-01-17,1822.0,1370.0,452.0
3651,2026-01-18,1952.0,1468.0,485.0
3651,2026-01-19,1887.0,1419.0,469.0
3651,2026-01-20,1618.0,1217.0,402.0
3651,2026-01-21,1766.0,1327.0,438.0
3729,2025-12-22,1480.0,1014.0,466.0
3729,2025-12-23,1507.0,1033.0,475.0
3729,2025-12-24,1503.0,1030.0,473.0
3729,2025-12-25,1503.0,1029.0,473.0
3729,2025-12-26,1511.0,1035.0,476.0
3729,2025-12-27,1513.0,1037.0,477.0
3729,2025-12-28,1427.0,978.0,449.0
3729,2025-12-29,1475.0,1010.0,464.0
3729,2025-12-30,1502.0,1029.0,473.0
3729,2025-12-31,1502.0,1029.0,473.0
3729,2026-01-01,1292.0,885.0,407.0
3729,2026-01-02,1154.0,791.0,364.0
3729,2026-01-03,1125.0,771.0,354.0
3729,2026-01-04,1112.0,762.0,350.0
3729,2026-01-05,1226.0,840.0,386.0
3729,2026-01-06,1245.0,853.0,392.0
3729,2026-01-07,1269.0,869.0,400.0
3729,2026-01-08,1336.0,915.0,421.0
3729,2026-01-09,1433.0,982.0,451.0
3729,2026-01-10,1407.0,964.0,443.0
3729,2026-01-11,1285.0,881.0,405.0
3729,2026-01-12,1447.0,992.0,456.0
3729,2026-01-13,1477.0,1012.0,465.0
3729,2026-01-14,1483.0,1016.0,467.0
3729,2026-01-15,1481.0,1015.0,466.0
3729,2026-01-16,1492.0,1022.0,470.0
3729,2026-01-17,1446.0,990.0,455.0
3729,2026-01-18,1279.0,876.0,403.0
3729,2026-01-19,1427.0,978.0,449.0
3729,2026-01-20,1446.0,990.0,455.0
3729,2026-01-21,1429.0,979.0,450.0
3730,2025-12-22,759.0,577.0,182.0
3730,2025-12-23,899.0,683.0,216.0
3730,2025-12-24,902.0,685.0,217.0
3730,2025-12-25,900.0,684.0,216.0
3730,2025-12-26,888.0,675.0,213.0
3730,2025-12-27,766.0,582.0,184.0
3730,2025-12-28,695.0,528.0,167.0
3730,2025-12-29,821.0,624.0,197.0
3730,2025-12-30,829.0,630.0,199.0
3730,2025-12-31,823.0,625.0,198.0
3730,2026-01-01,551.0,418.0,132.0
3730,2026-01-02,571.0,434.0,137.0
3730,2026-01-03,654.0,497.0,157.0
3730,2026-01-04,645.0,490.0,155.0
3730,2026-01-05,686.0,521.0,165.0
3730,2026-01-06,711.0,540.0,171.0
3730,2026-01-07,719.0,546.0,173.0
3730,2026-01-08,749.0,569.0,180.0
3730,2026-01-09,776.0,590.0,186.0
3730,2026-01-10,703.0,534.0,169.0
3730,2026-01-11,675.0,513.0,162.0
3730,2026-01-12,807.0,613.0,194.0
3730,2026-01-13,811.0,616.0,195.0
3730,2026-01-14,805.0,612.0,193.0
3730,2026-01-15,810.0,615.0,195.0
3730,2026-01-16,793.0,602.0,190.0
3730,2026-01-17,697.0,530.0,167.0
3730,2026-01-18,666.0,506.0,160.0
3730,2026-01-19,813.0,618.0,195.0
3730,2026-01-20,817.0,620.0,196.0
3730,2026-01-21,812.0,617.0,195.0
3733,2025-12-22,838.0,586.0,252.0
3733,2025-12-23,847.0,592.0,255.0
3733,2025-12-24,847.0,592.0,255.0
3733,2025-12-25,857.0,599.0,258.0
3733,2025-12-26,862.0,603.0,260.0
3733,2025-12-27,832.0,582.0,251.0
3733,2025-12-28,810.0,566.0,244.0
3733,2025-12-29,845.0,591.0,254.0
3733,2025-12-30,851.0,595.0,256.0
3733,2025-12-31,848.0,592.0,255.0
3733,2026-01-01,763.0,533.0,230.0
3733,2026-01-02,684.0,478.0,206.0
3733,2026-01-03,641.0,448.0,193.0
3733,2026-01-04,669.0,468.0,201.0
3733,2026-01-05,710.0,496.0,214.0
3733,2026-01-06,729.0,510.0,220.0
3733,2026-01-07,734.0,513.0,221.0
3733,2026-01-08,750.0,524.0,226.0
3733,2026-01-09,749.0,524.0,226.0
3733,2026-01-10,743.0,519.0,224.0
3733,2026-01-11,731.0,511.0,220.0
3733,2026-01-12,758.0,530.0,228.0
3733,2026-01-13,766.0,535.0,230.0
3733,2026-01-14,777.0,543.0,234.0
3733,2026-01-15,768.0,537.0,231.0
3733,2026-01-16,771.0,539.0,232.0
3733,2026-01-17,757.0,529.0,228.0
3733,2026-01-18,716.0,501.0,216.0
3733,2026-01-19,768.0,537.0,231.0
3733,2026-01-20,774.0,541.0,233.0
3733,2026-01-21,770.0,538.0,232.0
3734,2025-12-22,1018.0,729.0,289.0
3734,2025-12-23,1123.0,804.0,319.0
3734,2025-12-24,1111.0,796.0,315.0
3734,2025-12-25,1096.0,785.0,311.0
3734,2025-12-26,1165.0,834.0,331.0
3734,2025-12-27,1156.0,828.0,328.0
3734,2025-12-28,1094.0,784.0,310.0
3734,2025-12-29,1078.0,772.0,306.0
3734,2025-12-30,1088.0,779.0,309.0
3734,2025-12-31,1067.0,764.0,303.0
3734,2026-01-01,1103.0,790.0,313.0
3734,2026-01-02,1070.0,766.0,304.0
3734,2026-01-03,1035.0,741.0,294.0
3734,2026-01-04,1014.0,726.0,288.0
3734,2026-01-05,989.0,708.0,281.0
3734,2026-01-06,1064.0,762.0,302.0
3734,2026-01-07,962.0,689.0,273.0
3734,2026-01-08,1002.0,718.0,284.0
3734,2026-01-09,1041.0,746.0,295.0
3734,2026-01-10,1062.0,761.0,301.0
3734,2026-01-11,1061.0,760.0,301.0
3734,2026-01-12,979.0,701.0,278.0
3734,2026-01-13,978.0,700.0,278.0
3734,2026-01-14,951.0,681.0,270.0
3734,2026-01-15,1005.0,720.0,285.0
3734,2026-01-16,1046.0,749.0,297.0
3734,2026-01-17,1039.0,744.0,295.0
3734,2026-01-18,1010.0,723.0,287.0
3734,2026-01-19,949.0,680.0,269.0
3734,2026-01-20,1023.0,733.0,290.0
3734,2026-01-21,1054.0,755.0,299.0
3739,2025-12-22,901.0,662.0,240.0
3739,2025-12-23,828.0,608.0,220.0
3739,2025-12-24,902.0,662.0,240.0
3739,2025-12-25,915.0,671.0,243.0
3739,2025-12-26,939.0,690.0,250.0
3739,2025-12-27,935.0,686.0,249.0
3739,2025-12-28,936.0,687.0,249.0
3739,2025-12-29,899.0,660.0,239.0
3739,2025-12-30,826.0,607.0,220.0
3739,2025-12-31,900.0,661.0,239.0
3739,2026-01-01,913.0,670.0,243.0
3739,2026-01-02,937.0,688.0,249.0
3739,2026-01-03,933.0,685.0,248.0
3739,2026-01-04,934.0,686.0,248.0
3739,2026-01-05,897.0,659.0,239.0
3739,2026-01-06,825.0,605.0,219.0
3739,2026-01-07,898.0,659.0,239.0
3739,2026-01-08,910.0,668.0,242.0
3739,2026-01-09,935.0,687.0,249.0
3739,2026-01-10,931.0,683.0,248.0
3739,2026-01-11,932.0,684.0,248.0
3739,2026-01-12,895.0,657.0,238.0
3739,2026-01-13,823.0,604.0,219.0
3739,2026-01-14,896.0,658.0,238.0
3739,2026-01-15,908.0,667.0,242.0
3739,2026-01-16,933.0,685.0,248.0
3739,2026-01-17,929.0,682.0,247.0
3739,2026-01-18,930.0,683.0,247.0
3739,2026-01-19,893.0,656.0,238.0
3739,2026-01-20,821.0,603.0,218.0
3739,2026-01-21,894.0,656.0,238.0
3743,2025-12-22,798.0,581.0,217.0
3743,2025-12-23,842.0,612.0,229.0
3743,2025-12-24,834.0,607.0,227.0
3743,2025-12-25,836.0,609.0,228.0
3743,2025-12-26,834.0,607.0,227.0
3743,2025-12-27,819.0,596.0,223.0
3743,2025-12-28,845.0,615.0,230.0
3743,2025-12-29,840.0,611.0,229.0
3743,2025-12-30,836.0,608.0,228.0
3743,2025-12-31,841.0,612.0,229.0
3743,2026-01-01,824.0,599.0,224.0
3743,2026-01-02,862.0,627.0,235.0
3743,2026-01-03,850.0,618.0,231.0
3743,2026-01-04,882.0,642.0,240.0
3743,2026-01-05,871.0,634.0,237.0
3743,2026-01-06,864.0,628.0,235.0
3743,2026-01-07,860.0,626.0,234.0
3743,2026-01-08,833.0,606.0,227.0
3743,2026-01-09,830.0,604.0,226.0
3743,2026-01-10,795.0,579.0,216.0
3743,2026-01-11,846.0,616.0,230.0
3743,2026-01-12,829.0,604.0,226.0
3743,2026-01-13,831.0,605.0,226.0
3743,2026-01-14,838.0,610.0,228.0
3743,2026-01-15,836.0,609.0,228.0
3743,2026-01-16,836.0,609.0,228.0
3743,2026-01-17,818.0,595.0,223.0
3743,2026-01-18,850.0,619.0,231.0
3743,2026-01-19,849.0,618.0,231.0
3743,2026-01-20,851.0,620.0,232.0
3743,2026-01-21,854.0,621.0,232.0
3750,2025-12-22,875.0,600.0,275.0
3750,2025-12-23,896.0,615.0,281.0
3750,2025-12-24,909.0,623.0,285.0
3750,2025-12-25,904.0,620.0,284.0
3750,2025-12-26,904.0,620.0,284.0
3750,2025-12-27,901.0,618.0,283.0
3750,2025-12-28,840.0,576.0,264.0
3750,2025-12-29,858.0,588.0,269.0
3750,2025-12-30,851.0,584.0,267.0
3750,2025-12-31,856.0,587.0,269.0
3750,2026-01-01,749.0,514.0,235.0
3750,2026-01-02,747.0,512.0,234.0
3750,2026-01-03,757.0,519.0,238.0
3750,2026-01-04,779.0,534.0,245.0
3750,2026-01-05,753.0,516.0,236.0
3750,2026-01-06,750.0,514.0,236.0
3750,2026-01-07,759.0,521.0,238.0
3750,2026-01-08,767.0,526.0,241.0
3750,2026-01-09,779.0,534.0,245.0
3750,2026-01-10,801.0,550.0,252.0
3750,2026-01-11,712.0,489.0,224.0
3750,2026-01-12,779.0,534.0,245.0
3750,2026-01-13,802.0,550.0,252.0
3750,2026-01-14,827.0,568.0,260.0
3750,2026-01-15,825.0,566.0,259.0
3750,2026-01-16,823.0,565.0,259.0
3750,2026-01-17,806.0,553.0,253.0
3750,2026-01-18,718.0,492.0,225.0
3750,2026-01-19,821.0,563.0,258.0
3750,2026-01-20,833.0,571.0,262.0
3750,2026-01-21,833.0,571.0,262.0
5000,2025-12-22,1133.0,811.0,321.0
5000,2025-12-23,1060.0,759.0,301.0
5000,2025-12-24,1151.0,824.0,327.0
5000,2025-12-25,1174.0,841.0,333.0
5000,2025-12-26,1187.0,850.0,337.0
5000,2025-12-27,1202.0,861.0,341.0
5000,2025-12-28,1234.0,884.0,350.0
5000,2025-12-29,1132.0,811.0,321.0
5000,2025-12-30,1059.0,759.0,301.0
5000,2025-12-31,1150.0,824.0,326.0
5000,2026-01-01,1173.0,840.0,333.0
5000,2026-01-02,1186.0,849.0,337.0
5000,2026-01-03,1201.0,860.0,341.0
5000,2026-01-04,1233.0,883.0,350.0
5000,2026-01-05,1131.0,810.0,321.0
5000,2026-01-06,1059.0,758.0,300.0
5000,2026-01-07,1150.0,823.0,326.0
5000,2026-01-08,1172.0,839.0,333.0
5000,2026-01-09,1185.0,849.0,336.0
5000,2026-01-10,1201.0,860.0,341.0
5000,2026-01-11,1232.0,883.0,350.0
5000,2026-01-12,1130.0,810.0,321.0
5000,2026-01-13,1058.0,758.0,300.0
5000,2026-01-14,1149.0,823.0,326.0
5000,2026-01-15,1171.0,839.0,332.0
5000,2026-01-16,1184.0,848.0,336.0
5000,2026-01-17,1200.0,859.0,340.0
5000,2026-01-18,1232.0,882.0,349.0
5000,2026-01-19,1130.0,809.0,321.0
5000,2026-01-20,1057.0,757.0,300.0
5000,2026-01-21,1148.0,822.0,326.0
6423,2025-12-22,1223.0,848.0,375.0
6423,2025-12-23,1241.0,860.0,381.0
6423,2025-12-24,1246.0,864.0,382.0
6423,2025-12-25,1245.0,863.0,382.0
6423,2025-12-26,1232.0,854.0,378.0
6423,2025-12-27,1108.0,768.0,340.0
6423,2025-12-28,1078.0,747.0,331.0
6423,2025-12-29,1092.0,757.0,335.0
6423,2025-12-30,1089.0,755.0,334.0
6423,2025-12-31,1079.0,748.0,331.0
6423,2026-01-01,893.0,619.0,274.0
6423,2026-01-02,899.0,623.0,276.0
6423,2026-01-03,908.0,629.0,279.0
6423,2026-01-04,914.0,634.0,280.0
6423,2026-01-05,982.0,681.0,301.0
6423,2026-01-06,980.0,679.0,301.0
6423,2026-01-07,974.0,675.0,299.0
6423,2026-01-08,990.0,686.0,304.0
6423,2026-01-09,1053.0,730.0,323.0
6423,2026-01-10,1005.0,697.0,308.0
6423,2026-01-11,972.0,674.0,298.0
6423,2026-01-12,1084.0,751.0,333.0
6423,2026-01-13,1112.0,771.0,341.0
6423,2026-01-14,1121.0,777.0,344.0
6423,2026-01-15,1113.0,771.0,341.0
6423,2026-01-16,1139.0,789.0,349.0
6423,2026-01-17,1057.0,732.0,324.0
6423,2026-01-18,1029.0,713.0,316.0
6423,2026-01-19,1123.0,779.0,345.0
6423,2026-01-20,1127.0,781.0,346.0
6423,2026-01-21,1130.0,783.0,347.0
7079,2025-12-22,956.0,692.0,264.0
7079,2025-12-23,905.0,655.0,250.0
7079,2025-12-24,960.0,695.0,265.0
7079,2025-12-25,985.0,714.0,272.0
7079,2025-12-26,986.0,714.0,272.0
7079,2025-12-27,988.0,715.0,273.0
7079,2025-12-28,986.0,714.0,272.0
7079,2025-12-29,956.0,692.0,264.0
7079,2025-12-30,902.0,653.0,249.0
7079,2025-12-31,959.0,694.0,265.0
7079,2026-01-01,987.0,715.0,272.0
7079,2026-01-02,986.0,714.0,272.0
7079,2026-01-03,990.0,717.0,273.0
7079,2026-01-04,987.0,715.0,272.0
7079,2026-01-05,957.0,693.0,264.0
7079,2026-01-06,903.0,654.0,249.0
7079,2026-01-07,959.0,695.0,265.0
7079,2026-01-08,988.0,715.0,273.0
7079,2026-01-09,987.0,715.0,272.0
7079,2026-01-10,990.0,717.0,273.0
7079,2026-01-11,988.0,715.0,273.0
7079,2026-01-12,957.0,693.0,264.0
7079,2026-01-13,903.0,654.0,249.0
7079,2026-01-14,960.0,695.0,265.0
7079,2026-01-15,988.0,716.0,273.0
7079,2026-01-16,987.0,715.0,272.0
7079,2026-01-17,991.0,717.0,273.0
7079,2026-01-18,988.0,716.0,273.0
7079,2026-01-19,958.0,694.0,264.0
7079,2026-01-20,904.0,654.0,249.0
7079,2026-01-21,960.0,695.0,265.0
7287,2025-12-22,717.0,578.0,139.0
7287,2025-12-23,679.0,547.0,132.0
7287,2025-12-24,708.0,570.0,137.0
7287,2025-12-25,710.0,572.0,138.0
7287,2025-12-26,701.0,565.0,136.0
7287,2025-12-27,706.0,569.0,137.0
7287,2025-12-28,730.0,588.0,142.0
7287,2025-12-29,717.0,578.0,139.0
7287,2025-12-30,677.0,546.0,131.0
7287,2025-12-31,707.0,570.0,137.0
7287,2026-01-01,710.0,572.0,138.0
7287,2026-01-02,701.0,565.0,136.0
7287,2026-01-03,706.0,569.0,137.0
7287,2026-01-04,731.0,589.0,142.0
7287,2026-01-05,718.0,578.0,139.0
7287,2026-01-06,677.0,546.0,132.0
7287,2026-01-07,708.0,570.0,137.0
7287,2026-01-08,710.0,572.0,138.0
7287,2026-01-09,701.0,565.0,136.0
7287,2026-01-10,706.0,569.0,137.0
7287,2026-01-11,731.0,589.0,142.0
7287,2026-01-12,718.0,579.0,139.0
7287,2026-01-13,678.0,546.0,132.0
7287,2026-01-14,708.0,571.0,138.0
7287,2026-01-15,711.0,573.0,138.0
7287,2026-01-16,701.0,565.0,136.0
7287,2026-01-17,706.0,569.0,137.0
7287,2026-01-18,732.0,589.0,142.0
7287,2026-01-19,718.0,579.0,139.0
7287,2026-01-20,678.0,547.0,132.0
7287,2026-01-21,709.0,571.0,138.0
7315,2025-12-22,978.0,712.0,266.0
7315,2025-12-23,982.0,715.0,267.0
7315,2025-12-24,1030.0,750.0,280.0
7315,2025-12-25,1070.0,779.0,291.0
7315,2025-12-26,1068.0,778.0,290.0
7315,2025-12-27,1082.0,788.0,294.0
7315,2025-12-28,1082.0,788.0,294.0
7315,2025-12-29,965.0,703.0,262.0
7315,2025-12-30,1038.0,756.0,282.0
7315,2025-12-31,1002.0,730.0,272.0
7315,2026-01-01,927.0,675.0,252.0
7315,2026-01-02,1281.0,933.0,348.0
7315,2026-01-03,1182.0,861.0,321.0
7315,2026-01-04,1053.0,767.0,286.0
7315,2026-01-05,1022.0,744.0,278.0
7315,2026-01-06,1082.0,788.0,294.0
7315,2026-01-07,1060.0,772.0,288.0
7315,2026-01-08,1006.0,732.0,274.0
7315,2026-01-09,1053.0,767.0,286.0
7315,2026-01-10,1046.0,762.0,284.0
7315,2026-01-11,783.0,570.0,213.0
7315,2026-01-12,882.0,642.0,240.0
7315,2026-01-13,915.0,666.0,249.0
7315,2026-01-14,975.0,710.0,265.0
7315,2026-01-15,996.0,725.0,271.0
7315,2026-01-16,985.0,717.0,268.0
7315,2026-01-17,1015.0,739.0,276.0
7315,2026-01-18,933.0,679.0,254.0
7315,2026-01-19,975.0,710.0,265.0
7315,2026-01-20,958.0,697.0,261.0
7315,2026-01-21,1035.0,754.0,281.0
7330,2025-12-22,1477.0,998.0,479.0
7330,2025-12-23,1499.0,1013.0,486.0
7330,2025-12-24,1623.0,1097.0,526.0
7330,2025-12-25,1654.0,1118.0,536.0
7330,2025-12-26,1747.0,1180.0,567.0
7330,2025-12-27,1746.0,1180.0,566.0
7330,2025-12-28,1750.0,1182.0,568.0
7330,2025-12-29,1696.0,1146.0,550.0
7330,2025-12-30,1624.0,1097.0,527.0
7330,2025-12-31,1474.0,996.0,478.0
7330,2026-01-01,1263.0,853.0,410.0
7330,2026-01-02,1624.0,1097.0,527.0
7330,2026-01-03,1800.0,1216.0,584.0
7330,2026-01-04,1705.0,1152.0,553.0
7330,2026-01-05,1779.0,1202.0,577.0
7330,2026-01-06,1715.0,1159.0,556.0
7330,2026-01-07,1643.0,1110.0,533.0
7330,2026-01-08,1664.0,1124.0,540.0
7330,2026-01-09,1640.0,1108.0,532.0
7330,2026-01-10,1656.0,1119.0,537.0
7330,2026-01-11,1606.0,1085.0,521.0
7330,2026-01-12,1404.0,949.0,455.0
7330,2026-01-13,1459.0,986.0,473.0
7330,2026-01-14,1397.0,944.0,453.0
7330,2026-01-15,1534.0,1036.0,498.0
7330,2026-01-16,1583.0,1070.0,513.0
7330,2026-01-17,1555.0,1051.0,504.0
7330,2026-01-18,1426.0,963.0,463.0
7330,2026-01-19,1388.0,938.0,450.0
7330,2026-01-20,1558.0,1053.0,505.0
7330,2026-01-21,1550.0,1047.0,503.0
7426,2025-12-22,636.0,439.0,197.0
7426,2025-12-23,670.0,463.0,208.0
7426,2025-12-24,676.0,467.0,209.0
7426,2025-12-25,679.0,469.0,210.0
7426,2025-12-26,678.0,468.0,210.0
7426,2025-12-27,659.0,455.0,204.0
7426,2025-12-28,592.0,409.0,183.0
7426,2025-12-29,653.0,451.0,202.0
7426,2025-12-30,662.0,457.0,205.0
7426,2025-12-31,667.0,461.0,207.0
7426,2026-01-01,529.0,365.0,164.0
7426,2026-01-02,512.0,354.0,159.0
7426,2026-01-03,497.0,343.0,154.0
7426,2026-01-04,492.0,340.0,152.0
7426,2026-01-05,525.0,363.0,163.0
7426,2026-01-06,534.0,369.0,165.0
7426,2026-01-07,541.0,373.0,167.0
7426,2026-01-08,554.0,383.0,172.0
7426,2026-01-09,583.0,402.0,180.0
7426,2026-01-10,560.0,387.0,174.0
7426,2026-01-11,516.0,356.0,160.0
7426,2026-01-12,576.0,398.0,178.0
7426,2026-01-13,593.0,410.0,184.0
7426,2026-01-14,608.0,420.0,188.0
7426,2026-01-15,620.0,428.0,192.0
7426,2026-01-16,616.0,425.0,191.0
7426,2026-01-17,573.0,396.0,178.0
7426,2026-01-18,565.0,390.0,175.0
7426,2026-01-19,619.0,427.0,192.0
7426,2026-01-20,610.0,421.0,189.0
7426,2026-01-21,610.0,421.0,189.0
9040,2025-12-22,117.0,94.0,23.0
9040,2025-12-23,97.0,77.0,19.0
9040,2025-12-24,93.0,75.0,19.0
9040,2025-12-25,93.0,75.0,18.0
9040,2025-12-26,99.0,79.0,20.0
9040,2025-12-27,100.0,80.0,20.0
9040,2025-12-28,98.0,78.0,19.0
9040,2025-12-29,102.0,82.0,20.0
9040,2025-12-30,100.0,80.0,20.0
9040,2025-12-31,99.0,80.0,20.0
9040,2026-01-01,80.0,64.0,16.0
9040,2026-01-02,85.0,68.0,17.0
9040,2026-01-03,85.0,68.0,17.0
9040,2026-01-04,82.0,65.0,16.0
9040,2026-01-05,86.0,69.0,17.0
9040,2026-01-06,91.0,73.0,18.0
9040,2026-01-07,91.0,73.0,18.0
9040,2026-01-08,88.0,70.0,17.0
9040,2026-01-09,98.0,79.0,20.0
9040,2026-01-10,99.0,80.0,20.0
9040,2026-01-11,99.0,79.0,20.0
9040,2026-01-12,91.0,73.0,18.0
9040,2026-01-13,90.0,72.0,18.0
9040,2026-01-14,90.0,72.0,18.0
9040,2026-01-15,93.0,75.0,18.0
9040,2026-01-16,105.0,84.0,21.0
9040,2026-01-17,107.0,86.0,21.0
9040,2026-01-18,105.0,84.0,21.0
9040,2026-01-19,92.0,74.0,18.0
9040,2026-01-20,90.0,72.0,18.0
9040,2026-01-21,90.0,72.0,18.0
9312,2025-12-22,1287.0,917.0,370.0
9312,2025-12-23,1118.0,796.0,321.0
9312,2025-12-24,1240.0,884.0,356.0
9312,2025-12-25,1263.0,900.0,363.0
9312,2025-12-26,1282.0,913.0,368.0
9312,2025-12-27,1304.0,929.0,375.0
9312,2025-12-28,1412.0,1006.0,406.0
9312,2025-12-29,1289.0,918.0,370.0
9312,2025-12-30,1090.0,777.0,313.0
9312,2025-12-31,1225.0,873.0,352.0
9312,2026-01-01,1249.0,890.0,359.0
9312,2026-01-02,1269.0,904.0,365.0
9312,2026-01-03,1295.0,923.0,372.0
9312,2026-01-04,1416.0,1009.0,407.0
9312,2026-01-05,1288.0,918.0,370.0
9312,2026-01-06,1086.0,774.0,312.0
9312,2026-01-07,1222.0,871.0,351.0
9312,2026-01-08,1247.0,888.0,358.0
9312,2026-01-09,1267.0,903.0,364.0
9312,2026-01-10,1293.0,921.0,372.0
9312,2026-01-11,1416.0,1009.0,407.0
9312,2026-01-12,1288.0,918.0,370.0
9312,2026-01-13,1085.0,773.0,312.0
9312,2026-01-14,1221.0,870.0,351.0
9312,2026-01-15,1246.0,888.0,358.0
9312,2026-01-16,1266.0,902.0,364.0
9312,2026-01-17,1292.0,921.0,371.0
9312,2026-01-18,1415.0,1008.0,407.0
9312,2026-01-19,1287.0,917.0,370.0
9312,2026-01-20,1084.0,773.0,312.0
9312,2026-01-21,1221.0,870.0,351.0
9313,2025-12-22,1266.0,898.0,368.0
9313,2025-12-23,1159.0,822.0,337.0
9313,2025-12-24,1277.0,906.0,371.0
9313,2025-12-25,1316.0,933.0,382.0
9313,2025-12-26,1343.0,952.0,390.0
9313,2025-12-27,1355.0,961.0,394.0
9313,2025-12-28,1430.0,1014.0,416.0
9313,2025-12-29,1271.0,901.0,369.0
9313,2025-12-30,1139.0,808.0,331.0
9313,2025-12-31,1265.0,897.0,368.0
9313,2026-01-01,1309.0,929.0,381.0
9313,2026-01-02,1337.0,948.0,389.0
9313,2026-01-03,1353.0,959.0,393.0
9313,2026-01-04,1435.0,1018.0,417.0
9313,2026-01-05,1271.0,902.0,370.0
9313,2026-01-06,1135.0,805.0,330.0
9313,2026-01-07,1264.0,896.0,367.0
9313,2026-01-08,1307.0,927.0,380.0
9313,2026-01-09,1336.0,947.0,388.0
9313,2026-01-10,1351.0,958.0,393.0
9313,2026-01-11,1436.0,1018.0,417.0
9313,2026-01-12,1270.0,901.0,369.0
9313,2026-01-13,1134.0,804.0,330.0
9313,2026-01-14,1262.0,895.0,367.0
9313,2026-01-15,1306.0,926.0,380.0
9313,2026-01-16,1334.0,946.0,388.0
9313,2026-01-17,1350.0,958.0,393.0
9313,2026-01-18,1434.0,1017.0,417.0
9313,2026-01-19,1269.0,900.0,369.0
9313,2026-01-20,1132.0,803.0,329.0
9313,2026-01-21,1261.0,894.0,367.0
9317,2025-12-22,1331.0,988.0,343.0
9317,2025-12-23,1331.0,988.0,343.0
9317,2025-12-24,1317.0,977.0,339.0
9317,2025-12-25,1348.0,1001.0,347.0
9317,2025-12-26,1377.0,1022.0,355.0
9317,2025-12-27,1324.0,983.0,341.0
9317,2025-12-28,1306.0,969.0,336.0
9317,2025-12-29,1302.0,967.0,336.0
9317,2025-12-30,1285.0,954.0,331.0
9317,2025-12-31,1233.0,915.0,318.0
9317,2026-01-01,1238.0,919.0,319.0
9317,2026-01-02,1230.0,913.0,317.0
9317,2026-01-03,1191.0,884.0,307.0
9317,2026-01-04,1177.0,874.0,303.0
9317,2026-01-05,1229.0,912.0,317.0
9317,2026-01-06,1252.0,930.0,323.0
9317,2026-01-07,1257.0,933.0,324.0
9317,2026-01-08,1277.0,948.0,329.0
9317,2026-01-09,1279.0,949.0,330.0
9317,2026-01-10,1216.0,903.0,313.0
9317,2026-01-11,1187.0,881.0,306.0
9317,2026-01-12,1221.0,907.0,315.0
9317,2026-01-13,1241.0,921.0,320.0
9317,2026-01-14,1256.0,933.0,324.0
9317,2026-01-15,1292.0,959.0,333.0
9317,2026-01-16,1306.0,970.0,337.0
9317,2026-01-17,1220.0,906.0,314.0
9317,2026-01-18,1167.0,866.0,301.0
9317,2026-01-19,1205.0,894.0,310.0
9317,2026-01-20,1230.0,913.0,317.0
9317,2026-01-21,1257.0,933.0,324.0
9338,2025-12-22,955.0,664.0,291.0
9338,2025-12-23,935.0,650.0,285.0
9338,2025-12-24,1001.0,696.0,305.0
9338,2025-12-25,1035.0,719.0,315.0
9338,2025-12-26,1055.0,733.0,321.0
9338,2025-12-27,1059.0,736.0,323.0
9338,2025-12-28,1040.0,723.0,317.0
9338,2025-12-29,965.0,671.0,294.0
9338,2025-12-30,943.0,656.0,287.0
9338,2025-12-31,1009.0,702.0,308.0
9338,2026-01-01,1043.0,725.0,318.0
9338,2026-01-02,1063.0,739.0,324.0
9338,2026-01-03,1067.0,742.0,325.0
9338,2026-01-04,1048.0,729.0,319.0
9338,2026-01-05,973.0,676.0,296.0
9338,2026-01-06,951.0,661.0,290.0
9338,2026-01-07,1017.0,707.0,310.0
9338,2026-01-08,1051.0,731.0,320.0
9338,2026-01-09,1071.0,744.0,326.0
9338,2026-01-10,1075.0,747.0,328.0
9338,2026-01-11,1056.0,734.0,322.0
9338,2026-01-12,981.0,682.0,299.0
9338,2026-01-13,959.0,667.0,292.0
9338,2026-01-14,1025.0,713.0,312.0
9338,2026-01-15,1059.0,736.0,323.0
9338,2026-01-16,1079.0,750.0,329.0
9338,2026-01-17,1083.0,753.0,330.0
9338,2026-01-18,1064.0,740.0,324.0
9338,2026-01-19,989.0,688.0,301.0
9338,2026-01-20,967.0,672.0,295.0
9338,2026-01-21,1033.0,718.0,315.0
9385,2025-12-22,461.0,335.0,126.0
9385,2025-12-23,254.0,185.0,69.0
9385,2025-12-24,134.0,97.0,37.0
