ORG_KSSS,date,Чеки дневные,Чеки ночные,Часы дневные,Часы ночные,Совокупное кол-во суточных чеков,Совокупное кол-во суточных часов
3808,2026-02-26,569.0,153.0,24,12,722,36
3808,2026-02-27,537.0,144.0,24,12,681,36
3808,2026-02-28,519.0,139.0,24,12,658,36
3809,2026-02-01,887.0,310.0,36,24,1197,60
3809,2026-02-02,917.0,321.0,36,24,1238,60
3809,2026-02-03,915.0,320.0,36,24,1235,60
3809,2026-02-04,931.0,325.0,36,24,1256,60
3809,2026-02-05,983.0,344.0,36,24,1327,60
3809,2026-02-06,939.0,328.0,36,24,1267,60
3809,2026-02-07,855.0,299.0,36,24,1154,60
3809,2026-02-08,892.0,312.0,36,24,1204,60
3809,2026-02-09,917.0,321.0,36,24,1238,60
3809,2026-02-10,915.0,320.0,36,24,1235,60
3809,2026-02-11,931.0,326.0,36,24,1257,60
3809,2026-02-12,983.0,344.0,36,24,1327,60
3809,2026-02-13,939.0,328.0,36,24,1267,60
3809,2026-02-14,855.0,299.0,36,24,1154,60
3809,2026-02-15,892.0,312.0,36,24,1204,60
3809,2026-02-16,918.0,321.0,36,24,1239,60
3809,2026-02-17,916.0,320.0,36,24,1236,60
3809,2026-02-18,931.0,326.0,36,24,1257,60
3809,2026-02-19,984.0,344.0,36,24,1328,60
3809,2026-02-20,940.0,329.0,36,24,1269,60
3809,2026-02-21,855.0,299.0,36,24,1154,60
3809,2026-02-22,892.0,312.0,36,24,1204,60
3809,2026-02-23,918.0,321.0,36,24,1239,60
3809,2026-02-24,916.0,320.0,36,24,1236,60
3809,2026-02-25,932.0,326.0,36,24,1258,60
3809,2026-02-26,984.0,344.0,36,24,1328,60
3809,2026-02-27,940.0,329.0,36,24,1269,60
3809,2026-02-28,856.0,299.0,36,24,1155,60
3811,2026-02-01,412.0,138.0,24,12,550,36
3811,2026-02-02,428.0,143.0,24,12,571,36
3811,2026-02-03,431.0,144.0,24,12,575,36
3811,2026-02-04,439.0,147.0,24,12,586,36
3811,2026-02-05,451.0,151.0,24,12,602,36
3811,2026-02-06,407.0,136.0,24,12,543,36
3811,2026-02-07,366.0,122.0,24,12,488,36
3811,2026-02-08,412.0,138.0,24,12,550,36
3811,2026-02-09,428.0,143.0,24,12,571,36
3811,2026-02-10,431.0,144.0,24,12,575,36
3811,2026-02-11,439.0,147.0,24,12,586,36
3811,2026-02-12,451.0,151.0,24,12,602,36
3811,2026-02-13,407.0,136.0,24,12,543,36
3811,2026-02-14,366.0,122.0,24,12,488,36
3811,2026-02-15,412.0,138.0,24,12,550,36
3811,2026-02-16,428.0,143.0,24,12,571,36
3811,2026-02-17,431.0,144.0,24,12,575,36
3811,2026-02-18,438.0,146.0,24,12,584,36
3811,2026-02-19,451.0,151.0,24,12,602,36
3811,2026-02-20,407.0,136.0,24,12,543,36
3811,2026-02-21,365.0,122.0,24,12,487,36
3811,2026-02-22,412.0,138.0,24,12,550,36
3811,2026-02-23,428.0,143.0,24,12,571,36
3811,2026-02-24,430.0,144.0,24,12,574,36
3811,2026-02-25,438.0,146.0,24,12,584,36
3811,2026-02-26,450.0,150.0,24,12,600,36
3811,2026-02-27,407.0,136.0,24,12,543,36
3811,2026-02-28,365.0,122.0,24,12,487,36
3815,2026-02-01,424.0,103.0,24,12,527,36
3815,2026-02-02,423.0,103.0,24,12,526,36
3815,2026-02-03,418.0,101.0,24,12,519,36
3815,2026-02-04,428.0,104.0,24,12,532,36
3815,2026-02-05,463.0,112.0,24,12,575,36
3815,2026-02-06,446.0,108.0,24,12,554,36
3815,2026-02-07,437.0,106.0,24,12,543,36
3815,2026-02-08,429.0,104.0,24,12,533,36
3815,2026-02-09,424.0,103.0,24,12,527,36
3815,2026-02-10,414.0,101.0,24,12,515,36
3815,2026-02-11,429.0,104.0,24,12,533,36
3815,2026-02-12,463.0,112.0,24,12,575,36
3815,2026-02-13,447.0,109.0,24,12,556,36
3815,2026-02-14,441.0,107.0,24,12,548,36
3815,2026-02-15,430.0,104.0,24,12,534,36
3815,2026-02-16,424.0,103.0,24,12,527,36
3815,2026-02-17,414.0,100.0,24,12,514,36
3815,2026-02-18,428.0,104.0,24,12,532,36
3815,2026-02-19,462.0,112.0,24,12,574,36
3815,2026-02-20,447.0,108.0,24,12,555,36
3815,2026-02-21,441.0,107.0,24,12,548,36
3815,2026-02-22,429.0,104.0,24,12,533,36
3815,2026-02-23,423.0,103.0,24,12,526,36
3815,2026-02-24,413.0,100.0,24,12,513,36
3815,2026-02-25,428.0,104.0,24,12,532,36
3815,2026-02-26,462.0,112.0,24,12,574,36
3815,2026-02-27,446.0,108.0,24,12,554,36
3815,2026-02-28,440.0,107.0,24,12,547,36
3817,2026-02-01,601.0,183.0,24,12,784,36
3817,2026-02-02,594.0,181.0,24,12,775,36
3817,2026-02-03,605.0,185.0,24,12,790,36
3817,2026-02-04,613.0,187.0,24,12,800,36
3817,2026-02-05,674.0,206.0,36,12,880,48
3817,2026-02-06,655.0,200.0,36,12,855,48
3817,2026-02-07,573.0,175.0,24,12,748,36
3817,2026-02-08,585.0,178.0,24,12,763,36
3817,2026-02-09,592.0,181.0,24,12,773,36
3817,2026-02-10,603.0,184.0,24,12,787,36
3817,2026-02-11,612.0,187.0,24,12,799,36
3817,2026-02-12,677.0,207.0,36,12,884,48
3817,2026-02-13,656.0,200.0,36,12,856,48
3817,2026-02-14,569.0,174.0,24,12,743,36
3817,2026-02-15,583.0,178.0,24,12,761,36
3817,2026-02-16,592.0,180.0,24,12,772,36
3817,2026-02-17,602.0,184.0,24,12,786,36
3817,2026-02-18,612.0,187.0,24,12,799,36
3817,2026-02-19,677.0,206.0,36,12,883,48
3817,2026-02-20,655.0,200.0,36,12,855,48
3817,2026-02-21,569.0,173.0,24,12,742,36
3817,2026-02-22,582.0,178.0,24,12,760,36
3817,2026-02-23,591.0,180.0,24,12,771,36
3817,2026-02-24,601.0,183.0,24,12,784,36
3817,2026-02-25,611.0,186.0,24,12,797,36
3817,2026-02-26,676.0,206.0,36,12,882,48
3817,2026-02-27,655.0,200.0,36,12,855,48
3817,2026-02-28,568.0,173.0,24,12,741,36
3818,2026-02-01,403.0,119.0,24,12,522,36
3818,2026-02-02,412.0,122.0,24,12,534,36
3818,2026-02-03,404.0,119.0,24,12,523,36
3818,2026-02-04,412.0,121.0,24,12,533,36
3818,2026-02-05,461.0,136.0,24,12,597,36
3818,2026-02-06,431.0,127.0,24,12,558,36
3818,2026-02-07,350.0,103.0,12,12,453,24
3818,2026-02-08,398.0,117.0,24,12,515,36
3818,2026-02-09,406.0,120.0,24,12,526,36
3818,2026-02-10,405.0,119.0,24,12,524,36
3818,2026-02-11,410.0,121.0,24,12,531,36
3818,2026-02-12,456.0,135.0,24,12,591,36
3818,2026-02-13,433.0,128.0,24,12,561,36
3818,2026-02-14,352.0,104.0,12,12,456,24
3818,2026-02-15,398.0,117.0,24,12,515,36
3818,2026-02-16,406.0,120.0,24,12,526,36
3818,2026-02-17,405.0,119.0,24,12,524,36
3818,2026-02-18,411.0,121.0,24,12,532,36
3818,2026-02-19,456.0,134.0,24,12,590,36
3818,2026-02-20,433.0,128.0,24,12,561,36
3818,2026-02-21,353.0,104.0,24,12,457,36
3818,2026-02-22,398.0,117.0,24,12,515,36
3818,2026-02-23,406.0,120.0,24,12,526,36
3818,2026-02-24,405.0,120.0,24,12,525,36
3818,2026-02-25,411.0,121.0,24,12,532,36
3818,2026-02-26,456.0,135.0,24,12,591,36
3818,2026-02-27,434.0,128.0,24,12,562,36
3818,2026-02-28,353.0,104.0,24,12,457,36
3819,2026-02-01,326.0,94.0,12,12,420,24
3819,2026-02-02,396.0,114.0,24,12,510,36
3819,2026-02-03,409.0,118.0,24,12,527,36
3819,2026-02-04,420.0,121.0,24,12,541,36
3819,2026-02-05,407.0,118.0,24,12,525,36
3819,2026-02-06,440.0,127.0,24,12,567,36
3819,2026-02-07,368.0,107.0,24,12,475,36
3819,2026-02-08,327.0,94.0,12,12,421,24
3819,2026-02-09,397.0,115.0,24,12,512,36
3819,2026-02-10,412.0,119.0,24,12,531,36
3819,2026-02-11,423.0,122.0,24,12,545,36
3819,2026-02-12,409.0,118.0,24,12,527,36
3819,2026-02-13,442.0,128.0,24,12,570,36
3819,2026-02-14,374.0,108.0,24,12,482,36
3819,2026-02-15,331.0,96.0,12,12,427,24
3819,2026-02-16,399.0,115.0,24,12,514,36
3819,2026-02-17,413.0,119.0,24,12,532,36
3819,2026-02-18,422.0,122.0,24,12,544,36
3819,2026-02-19,408.0,118.0,24,12,526,36
3819,2026-02-20,445.0,129.0,24,12,574,36
3819,2026-02-21,368.0,107.0,24,12,475,36
3819,2026-02-22,322.0,93.0,12,12,415,24
3819,2026-02-23,396.0,114.0,24,12,510,36
3819,2026-02-24,413.0,119.0,24,12,532,36
3819,2026-02-25,425.0,123.0,24,12,548,36
3819,2026-02-26,408.0,118.0,24,12,526,36
3819,2026-02-27,443.0,128.0,24,12,571,36
3819,2026-02-28,371.0,107.0,24,12,478,36
3821,2026-02-01,111.0,5.0,12,12,116,24
3821,2026-02-02,136.0,6.0,12,12,142,24
3821,2026-02-03,143.0,6.0,12,12,149,24
3821,2026-02-04,144.0,6.0,12,12,150,24
3821,2026-02-05,137.0,6.0,12,12,143,24
3821,2026-02-06,150.0,7.0,12,12,157,24
3821,2026-02-07,142.0,6.0,12,12,148,24
3821,2026-02-08,111.0,5.0,12,12,116,24
3821,2026-02-09,136.0,6.0,12,12,142,24
3821,2026-02-10,143.0,6.0,12,12,149,24
3821,2026-02-11,144.0,6.0,12,12,150,24
3821,2026-02-12,137.0,6.0,12,12,143,24
3821,2026-02-13,150.0,7.0,12,12,157,24
3821,2026-02-14,142.0,6.0,12,12,148,24
3821,2026-02-15,111.0,5.0,12,12,116,24
3821,2026-02-16,136.0,6.0,12,12,142,24
3821,2026-02-17,143.0,6.0,12,12,149,24
3821,2026-02-18,144.0,6.0,12,12,150,24
3821,2026-02-19,137.0,6.0,12,12,143,24
3821,2026-02-20,150.0,7.0,12,12,157,24
3821,2026-02-21,142.0,6.0,12,12,148,24
3821,2026-02-22,111.0,5.0,12,12,116,24
3821,2026-02-23,136.0,6.0,12,12,142,24
3821,2026-02-24,143.0,6.0,12,12,149,24
3821,2026-02-25,144.0,6.0,12,12,150,24
3821,2026-02-26,137.0,6.0,12,12,143,24
3821,2026-02-27,150.0,7.0,12,12,157,24
3821,2026-02-28,142.0,6.0,12,12,148,24
3822,2026-02-01,406.0,151.0,24,12,557,36
3822,2026-02-02,416.0,155.0,24,12,571,36
3822,2026-02-03,415.0,154.0,24,12,569,36
3822,2026-02-04,421.0,156.0,24,12,577,36
3822,2026-02-05,461.0,171.0,24,12,632,36
3822,2026-02-06,389.0,145.0,24,12,534,36
3822,2026-02-07,349.0,130.0,12,12,479,24
3822,2026-02-08,406.0,151.0,24,12,557,36
3822,2026-02-09,411.0,153.0,24,12,564,36
3822,2026-02-10,407.0,151.0,24,12,558,36
3822,2026-02-11,414.0,154.0,24,12,568,36
3822,2026-02-12,448.0,166.0,24,12,614,36
3822,2026-02-13,391.0,145.0,24,12,536,36
3822,2026-02-14,347.0,129.0,12,12,476,24
3822,2026-02-15,391.0,145.0,24,12,536,36
3822,2026-02-16,400.0,149.0,24,12,549,36
3822,2026-02-17,405.0,151.0,24,12,556,36
3822,2026-02-18,405.0,151.0,24,12,556,36
3822,2026-02-19,440.0,164.0,24,12,604,36
3822,2026-02-20,382.0,142.0,24,12,524,36
3822,2026-02-21,345.0,128.0,12,12,473,24
3822,2026-02-22,398.0,148.0,24,12,546,36
3822,2026-02-23,404.0,150.0,24,12,554,36
3822,2026-02-24,415.0,154.0,24,12,569,36
3822,2026-02-25,422.0,157.0,24,12,579,36
3822,2026-02-26,448.0,167.0,24,12,615,36
3822,2026-02-27,408.0,152.0,24,12,560,36
3822,2026-02-28,341.0,127.0,12,12,468,24
3824,2026-02-01,9.0,1.0,12,12,10,24
3824,2026-02-02,17.0,1.0,12,12,18,24
3824,2026-02-03,33.0,2.0,12,12,35,24
3824,2026-02-04,7.0,0.0,12,0,7,12
3824,2026-02-05,-13.0,-1.0,0,0,-14,0
3824,2026-02-06,-2.0,-0.0,0,0,-2,0
3824,2026-02-07,-1.0,-0.0,0,0,-1,0
3824,2026-02-08,3.0,0.0,12,0,3,12
3824,2026-02-09,11.0,1.0,12,12,12,24
3824,2026-02-10,26.0,2.0,12,12,28,24
3824,2026-02-11,0.0,0.0,0,0,0,0
3824,2026-02-12,-20.0,-1.0,0,0,-21,0
3824,2026-02-13,-9.0,-1.0,0,0,-10,0
3824,2026-02-14,-7.0,-1.0,0,0,-8,0
3824,2026-02-15,-4.0,-0.0,0,0,-4,0
3824,2026-02-16,4.0,0.0,12,0,4,12
3824,2026-02-17,19.0,1.0,12,12,20,24
3824,2026-02-18,-7.0,-0.0,0,0,-7,0
3824,2026-02-19,-26.0,-2.0,0,0,-28,0
3824,2026-02-20,-16.0,-1.0,0,0,-17,0
3824,2026-02-21,-14.0,-1.0,0,0,-15,0
3824,2026-02-22,-11.0,-1.0,0,0,-12,0
3824,2026-02-23,-3.0,-0.0,0,0,-3,0
3824,2026-02-24,12.0,1.0,12,12,13,24
3824,2026-02-25,-14.0,-1.0,0,0,-15,0
3824,2026-02-26,-33.0,-2.0,0,0,-35,0
3824,2026-02-27,-23.0,-2.0,0,0,-25,0
3824,2026-02-28,-21.0,-1.0,0,0,-22,0
3827,2026-02-01,208.0,59.0,12,12,267,24
3827,2026-02-02,210.0,60.0,12,12,270,24
3827,2026-02-03,208.0,59.0,12,12,267,24
3827,2026-02-04,209.0,59.0,12,12,268,24
3827,2026-02-05,223.0,63.0,12,12,286,24
3827,2026-02-06,192.0,55.0,12,12,247,24
3827,2026-02-07,180.0,51.0,12,12,231,24
3827,2026-02-08,201.0,57.0,12,12,258,24
3827,2026-02-09,205.0,58.0,12,12,263,24
3827,2026-02-10,206.0,58.0,12,12,264,24
3827,2026-02-11,207.0,59.0,12,12,266,24
3827,2026-02-12,218.0,62.0,12,12,280,24
3827,2026-02-13,191.0,54.0,12,12,245,24
3827,2026-02-14,176.0,50.0,12,12,226,24
3827,2026-02-15,196.0,56.0,12,12,252,24
3827,2026-02-16,200.0,57.0,12,12,257,24
3827,2026-02-17,200.0,57.0,12,12,257,24
3827,2026-02-18,201.0,57.0,12,12,258,24
3827,2026-02-19,213.0,60.0,12,12,273,24
3827,2026-02-20,185.0,52.0,12,12,237,24
3827,2026-02-21,171.0,48.0,12,12,219,24
3827,2026-02-22,193.0,55.0,12,12,248,24
3827,2026-02-23,196.0,56.0,12,12,252,24
3827,2026-02-24,197.0,56.0,12,12,253,24
3827,2026-02-25,199.0,56.0,12,12,255,24
3827,2026-02-26,211.0,60.0,12,12,271,24
3827,2026-02-27,185.0,52.0,12,12,237,24
3827,2026-02-28,166.0,47.0,12,12,213,24
3831,2026-02-01,254.0,92.0,12,12,346,24
3831,2026-02-02,253.0,91.0,12,12,344,24
3831,2026-02-03,255.0,92.0,12,12,347,24
3831,2026-02-04,252.0,91.0,12,12,343,24
3831,2026-02-05,249.0,90.0,12,12,339,24
3831,2026-02-06,247.0,89.0,12,12,336,24
3831,2026-02-07,247.0,89.0,12,12,336,24
3831,2026-02-08,241.0,87.0,12,12,328,24
3831,2026-02-09,243.0,88.0,12,12,331,24
3831,2026-02-10,236.0,85.0,12,12,321,24
3831,2026-02-11,244.0,88.0,12,12,332,24
3831,2026-02-12,242.0,87.0,12,12,329,24
3831,2026-02-13,243.0,88.0,12,12,331,24
3831,2026-02-14,244.0,88.0,12,12,332,24
3831,2026-02-15,240.0,86.0,12,12,326,24
3831,2026-02-16,242.0,87.0,12,12,329,24
3831,2026-02-17,240.0,87.0,12,12,327,24
3831,2026-02-18,240.0,86.0,12,12,326,24
3831,2026-02-19,240.0,87.0,12,12,327,24
3831,2026-02-20,236.0,85.0,12,12,321,24
3831,2026-02-21,234.0,84.0,12,12,318,24
3831,2026-02-22,226.0,81.0,12,12,307,24
3831,2026-02-23,230.0,83.0,12,12,313,24
3831,2026-02-24,223.0,80.0,12,12,303,24
3831,2026-02-25,221.0,80.0,12,12,301,24
3831,2026-02-26,225.0,81.0,12,12,306,24
3831,2026-02-27,221.0,80.0,12,12,301,24
3831,2026-02-28,219.0,79.0,12,12,298,24
3832,2026-02-01,121.0,49.0,12,12,170,24
3832,2026-02-02,123.0,50.0,12,12,173,24
3832,2026-02-03,131.0,53.0,12,12,184,24
3832,2026-02-04,129.0,52.0,12,12,181,24
3832,2026-02-05,140.0,57.0,12,12,197,24
3832,2026-02-06,142.0,57.0,12,12,199,24
3832,2026-02-07,126.0,51.0,12,12,177,24
3832,2026-02-08,117.0,48.0,12,12,165,24
3832,2026-02-09,118.0,48.0,12,12,166,24
3832,2026-02-10,125.0,51.0,12,12,176,24
3832,2026-02-11,126.0,51.0,12,12,177,24
3832,2026-02-12,136.0,55.0,12,12,191,24
3832,2026-02-13,142.0,58.0,12,12,200,24
3832,2026-02-14,126.0,51.0,12,12,177,24
3832,2026-02-15,115.0,47.0,12,12,162,24
3832,2026-02-16,116.0,47.0,12,12,163,24
3832,2026-02-17,122.0,50.0,12,12,172,24
3832,2026-02-18,124.0,50.0,12,12,174,24
3832,2026-02-19,134.0,54.0,12,12,188,24
3832,2026-02-20,141.0,57.0,12,12,198,24
3832,2026-02-21,125.0,51.0,12,12,176,24
3832,2026-02-22,113.0,46.0,12,12,159,24
3832,2026-02-23,114.0,46.0,12,12,160,24
3832,2026-02-24,120.0,49.0,12,12,169,24
3832,2026-02-25,122.0,49.0,12,12,171,24
3832,2026-02-26,132.0,54.0,12,12,186,24
3832,2026-02-27,139.0,56.0,12,12,195,24
3832,2026-02-28,123.0,50.0,12,12,173,24
3836,2026-02-01,445.0,194.0,24,12,639,36
3836,2026-02-02,446.0,194.0,24,12,640,36
3836,2026-02-03,457.0,199.0,24,12,656,36
3836,2026-02-04,458.0,200.0,24,12,658,36
3836,2026-02-05,479.0,209.0,24,12,688,36
3836,2026-02-06,432.0,189.0,24,12,621,36
3836,2026-02-07,395.0,172.0,24,12,567,36
3836,2026-02-08,447.0,195.0,24,12,642,36
3836,2026-02-09,447.0,195.0,24,12,642,36
3836,2026-02-10,457.0,199.0,24,12,656,36
3836,2026-02-11,459.0,200.0,24,12,659,36
3836,2026-02-12,479.0,209.0,24,12,688,36
3836,2026-02-13,433.0,189.0,24,12,622,36
3836,2026-02-14,395.0,172.0,24,12,567,36
3836,2026-02-15,447.0,195.0,24,12,642,36
3836,2026-02-16,447.0,195.0,24,12,642,36
3836,2026-02-17,457.0,199.0,24,12,656,36
3836,2026-02-18,459.0,200.0,24,12,659,36
3836,2026-02-19,479.0,209.0,24,12,688,36
3836,2026-02-20,433.0,189.0,24,12,622,36
3836,2026-02-21,396.0,172.0,24,12,568,36
3836,2026-02-22,447.0,195.0,24,12,642,36
3836,2026-02-23,447.0,195.0,24,12,642,36
3836,2026-02-24,457.0,199.0,24,12,656,36
3836,2026-02-25,459.0,200.0,24,12,659,36
3836,2026-02-26,479.0,209.0,24,12,688,36
3836,2026-02-27,433.0,189.0,24,12,622,36
3836,2026-02-28,396.0,172.0,24,12,568,36
3839,2026-02-01,504.0,149.0,24,12,653,36
3839,2026-02-02,510.0,151.0,24,12,661,36
3839,2026-02-03,514.0,152.0,24,12,666,36
3839,2026-02-04,515.0,153.0,24,12,668,36
3839,2026-02-05,552.0,164.0,24,12,716,36
3839,2026-02-06,495.0,147.0,24,12,642,36
3839,2026-02-07,463.0,137.0,24,12,600,36
3839,2026-02-08,513.0,152.0,24,12,665,36
3839,2026-02-09,515.0,153.0,24,12,668,36
3839,2026-02-10,518.0,153.0,24,12,671,36
3839,2026-02-11,519.0,154.0,24,12,673,36
3839,2026-02-12,556.0,165.0,24,12,721,36
3839,2026-02-13,499.0,148.0,24,12,647,36
3839,2026-02-14,467.0,138.0,24,12,605,36
3839,2026-02-15,517.0,153.0,24,12,670,36
3839,2026-02-16,519.0,154.0,24,12,673,36
3839,2026-02-17,522.0,155.0,24,12,677,36
3839,2026-02-18,523.0,155.0,24,12,678,36
3839,2026-02-19,561.0,166.0,24,12,727,36
3839,2026-02-20,504.0,149.0,24,12,653,36
3839,2026-02-21,471.0,140.0,24,12,611,36
3839,2026-02-22,521.0,154.0,24,12,675,36
3839,2026-02-23,523.0,155.0,24,12,678,36
3839,2026-02-24,526.0,156.0,24,12,682,36
3839,2026-02-25,528.0,156.0,24,12,684,36
3839,2026-02-26,565.0,167.0,24,12,732,36
3839,2026-02-27,508.0,151.0,24,12,659,36
3839,2026-02-28,476.0,141.0,24,12,617,36
3841,2026-02-01,494.0,163.0,24,12,657,36
3841,2026-02-02,506.0,167.0,24,12,673,36
3841,2026-02-03,510.0,168.0,24,12,678,36
3841,2026-02-04,511.0,168.0,24,12,679,36
3841,2026-02-05,515.0,170.0,24,12,685,36
3841,2026-02-06,493.0,163.0,24,12,656,36
3841,2026-02-07,461.0,152.0,24,12,613,36
3841,2026-02-08,503.0,166.0,24,12,669,36
3841,2026-02-09,508.0,167.0,24,12,675,36
3841,2026-02-10,512.0,169.0,24,12,681,36
3841,2026-02-11,513.0,169.0,24,12,682,36
3841,2026-02-12,517.0,171.0,24,12,688,36
3841,2026-02-13,495.0,163.0,24,12,658,36
3841,2026-02-14,463.0,153.0,24,12,616,36
3841,2026-02-15,505.0,167.0,24,12,672,36
3841,2026-02-16,510.0,168.0,24,12,678,36
3841,2026-02-17,514.0,169.0,24,12,683,36
3841,2026-02-18,515.0,170.0,24,12,685,36
3841,2026-02-19,519.0,171.0,24,12,690,36
3841,2026-02-20,497.0,164.0,24,12,661,36
3841,2026-02-21,465.0,153.0,24,12,618,36
3841,2026-02-22,507.0,167.0,24,12,674,36
3841,2026-02-23,512.0,169.0,24,12,681,36
3841,2026-02-24,516.0,170.0,24,12,686,36
3841,2026-02-25,517.0,170.0,24,12,687,36
3841,2026-02-26,521.0,172.0,24,12,693,36
3841,2026-02-27,499.0,164.0,24,12,663,36
3841,2026-02-28,467.0,154.0,24,12,621,36
3842,2026-02-01,589.0,201.0,24,12,790,36
3842,2026-02-02,621.0,213.0,24,12,834,36
3842,2026-02-03,605.0,207.0,24,12,812,36
3842,2026-02-04,637.0,218.0,36,12,855,48
3842,2026-02-05,657.0,225.0,36,12,882,48
3842,2026-02-06,653.0,224.0,36,12,877,48
3842,2026-02-07,641.0,220.0,36,12,861,48
3842,2026-02-08,598.0,205.0,24,12,803,36
3842,2026-02-09,576.0,197.0,24,12,773,36
3842,2026-02-10,619.0,212.0,24,12,831,36
3842,2026-02-11,627.0,215.0,24,12,842,36
3842,2026-02-12,627.0,214.0,24,12,841,36
3842,2026-02-13,699.0,239.0,36,12,938,48
3842,2026-02-14,676.0,231.0,36,12,907,48
3842,2026-02-15,647.0,221.0,36,12,868,48
3842,2026-02-16,649.0,222.0,36,12,871,48
3842,2026-02-17,651.0,223.0,36,12,874,48
3842,2026-02-18,679.0,232.0,36,12,911,48
3842,2026-02-19,656.0,224.0,36,12,880,48
3842,2026-02-20,670.0,229.0,36,12,899,48
3842,2026-02-21,659.0,225.0,36,12,884,48
3842,2026-02-22,591.0,202.0,24,12,793,36
3842,2026-02-23,570.0,195.0,24,12,765,36
3842,2026-02-24,601.0,206.0,24,12,807,36
3842,2026-02-25,631.0,216.0,24,12,847,36
3842,2026-02-26,619.0,212.0,24,12,831,36
3842,2026-02-27,659.0,226.0,36,12,885,48
3842,2026-02-28,664.0,228.0,36,12,892,48
3843,2026-02-01,855.0,389.0,36,24,1244,60
3843,2026-02-02,868.0,395.0,36,24,1263,60
3843,2026-02-03,874.0,398.0,36,24,1272,60
3843,2026-02-04,878.0,400.0,36,24,1278,60
3843,2026-02-05,926.0,422.0,48,24,1348,72
3843,2026-02-06,946.0,431.0,48,24,1377,72
3843,2026-02-07,855.0,389.0,36,24,1244,60
3843,2026-02-08,862.0,393.0,36,24,1255,60
3843,2026-02-09,872.0,397.0,36,24,1269,60
3843,2026-02-10,878.0,400.0,36,24,1278,60
3843,2026-02-11,881.0,401.0,36,24,1282,60
3843,2026-02-12,930.0,423.0,48,24,1353,72
3843,2026-02-13,949.0,432.0,48,24,1381,72
3843,2026-02-14,859.0,391.0,36,24,1250,60
3843,2026-02-15,866.0,394.0,36,24,1260,60
3843,2026-02-16,876.0,399.0,36,24,1275,60
3843,2026-02-17,881.0,401.0,36,24,1282,60
3843,2026-02-18,885.0,403.0,36,24,1288,60
3843,2026-02-19,934.0,425.0,48,24,1359,72
3843,2026-02-20,953.0,434.0,48,24,1387,72
3843,2026-02-21,862.0,393.0,36,24,1255,60
3843,2026-02-22,869.0,396.0,36,24,1265,60
3843,2026-02-23,879.0,400.0,36,24,1279,60
3843,2026-02-24,885.0,403.0,36,24,1288,60
3843,2026-02-25,889.0,405.0,36,24,1294,60
3843,2026-02-26,937.0,427.0,48,24,1364,72
3843,2026-02-27,957.0,436.0,48,24,1393,72
3843,2026-02-28,866.0,394.0,36,24,1260,60
3844,2026-02-01,665.0,213.0,36,12,878,48
3844,2026-02-02,686.0,219.0,36,12,905,48
3844,2026-02-03,691.0,221.0,36,12,912,48
3844,2026-02-04,694.0,222.0,36,12,916,48
3844,2026-02-05,713.0,228.0,36,12,941,48
3844,2026-02-06,659.0,211.0,36,12,870,48
3844,2026-02-07,616.0,197.0,24,12,813,36
3844,2026-02-08,677.0,216.0,36,12,893,48
3844,2026-02-09,689.0,220.0,36,12,909,48
3844,2026-02-10,695.0,222.0,36,12,917,48
3844,2026-02-11,698.0,223.0,36,12,921,48
3844,2026-02-12,717.0,229.0,36,12,946,48
3844,2026-02-13,663.0,212.0,36,12,875,48
3844,2026-02-14,620.0,198.0,24,12,818,36
3844,2026-02-15,681.0,218.0,36,12,899,48
3844,2026-02-16,693.0,222.0,36,12,915,48
3844,2026-02-17,698.0,223.0,36,12,921,48
3844,2026-02-18,701.0,224.0,36,12,925,48
3844,2026-02-19,720.0,230.0,36,12,950,48
3844,2026-02-20,666.0,213.0,36,12,879,48
3844,2026-02-21,624.0,199.0,24,12,823,36
3844,2026-02-22,684.0,219.0,36,12,903,48
3844,2026-02-23,696.0,223.0,36,12,919,48
3844,2026-02-24,702.0,224.0,36,12,926,48
3844,2026-02-25,705.0,225.0,36,12,930,48
3844,2026-02-26,724.0,232.0,36,12,956,48
3844,2026-02-27,670.0,214.0,36,12,884,48
3844,2026-02-28,627.0,201.0,24,12,828,36
3847,2026-02-01,628.0,204.0,12,12,832,24
3847,2026-02-02,637.0,206.0,12,12,843,24
3847,2026-02-03,637.0,207.0,12,12,844,24
3847,2026-02-04,649.0,210.0,12,12,859,24
3847,2026-02-05,656.0,213.0,12,12,869,24
3847,2026-02-06,629.0,204.0,12,12,833,24
3847,2026-02-07,584.0,189.0,12,12,773,24
3847,2026-02-08,632.0,205.0,12,12,837,24
3847,2026-02-09,639.0,207.0,12,12,846,24
3847,2026-02-10,640.0,207.0,12,12,847,24
3847,2026-02-11,651.0,211.0,12,12,862,24
3847,2026-02-12,658.0,213.0,12,12,871,24
3847,2026-02-13,631.0,205.0,12,12,836,24
3847,2026-02-14,586.0,190.0,12,12,776,24
3847,2026-02-15,634.0,206.0,12,12,840,24
3847,2026-02-16,641.0,208.0,12,12,849,24
3847,2026-02-17,642.0,208.0,12,12,850,24
3847,2026-02-18,653.0,212.0,12,12,865,24
3847,2026-02-19,661.0,214.0,12,12,875,24
3847,2026-02-20,634.0,205.0,12,12,839,24
3847,2026-02-21,588.0,191.0,12,12,779,24
3847,2026-02-22,637.0,206.0,12,12,843,24
3847,2026-02-23,644.0,209.0,12,12,853,24
3847,2026-02-24,644.0,209.0,12,12,853,24
