ORG_KSSS,date,Прогноз,Чеки дневные,Чеки ночные
1087,2025-11-15,309.0,229.0,80.0
1087,2025-11-16,288.0,214.0,74.0
1087,2025-11-17,298.0,221.0,77.0
1087,2025-11-18,300.0,223.0,77.0
1087,2025-11-19,313.0,232.0,81.0
1087,2025-11-20,297.0,220.0,77.0
1087,2025-11-21,315.0,234.0,81.0
1087,2025-11-22,305.0,226.0,79.0
1087,2025-11-23,303.0,225.0,78.0
1087,2025-11-24,295.0,219.0,76.0
1087,2025-11-25,303.0,225.0,78.0
1087,2025-11-26,311.0,231.0,80.0
1087,2025-11-27,307.0,228.0,79.0
1087,2025-11-28,342.0,254.0,88.0
1087,2025-11-29,329.0,244.0,85.0
1087,2025-11-30,279.0,207.0,72.0
1087,2025-12-01,295.0,219.0,76.0
1087,2025-12-02,294.0,218.0,76.0
1087,2025-12-03,290.0,215.0,75.0
1087,2025-12-04,312.0,231.0,81.0
1087,2025-12-05,320.0,237.0,83.0
1087,2025-12-06,315.0,234.0,81.0
1087,2025-12-07,287.0,213.0,74.0
1087,2025-12-08,291.0,216.0,75.0
1087,2025-12-09,311.0,231.0,80.0
1087,2025-12-10,300.0,223.0,77.0
1089,2025-11-10,554.0,447.0,107.0
1089,2025-11-11,579.0,467.0,112.0
1089,2025-11-12,582.0,469.0,113.0
1089,2025-11-13,598.0,482.0,116.0
1089,2025-11-14,661.0,533.0,128.0
1089,2025-11-15,652.0,525.0,127.0
1089,2025-11-16,510.0,411.0,99.0
1089,2025-11-17,521.0,420.0,101.0
1089,2025-11-18,550.0,443.0,107.0
1089,2025-11-19,606.0,488.0,118.0
1089,2025-11-20,585.0,471.0,114.0
1089,2025-11-21,657.0,530.0,127.0
1089,2025-11-22,542.0,437.0,105.0
1089,2025-11-23,542.0,437.0,105.0
1089,2025-11-24,604.0,487.0,117.0
1089,2025-11-25,572.0,461.0,111.0
1089,2025-11-26,599.0,483.0,116.0
1089,2025-11-27,586.0,472.0,114.0
1089,2025-11-28,632.0,509.0,123.0
1089,2025-11-29,611.0,492.0,119.0
1089,2025-11-30,572.0,461.0,111.0
1089,2025-12-01,551.0,444.0,107.0
1089,2025-12-02,547.0,441.0,106.0
1089,2025-12-03,575.0,463.0,112.0
1089,2025-12-04,598.0,482.0,116.0
1089,2025-12-05,660.0,532.0,128.0
1089,2025-12-06,612.0,493.0,119.0
1089,2025-12-07,559.0,451.0,108.0
1089,2025-12-08,572.0,461.0,111.0
1089,2025-12-09,579.0,467.0,112.0
1089,2025-12-10,590.0,476.0,114.0
1092,2025-11-10,338.0,279.0,59.0
1092,2025-11-11,434.0,359.0,76.0
1092,2025-11-12,438.0,362.0,76.0
1092,2025-11-13,439.0,362.0,76.0
1092,2025-11-14,454.0,375.0,79.0
1092,2025-11-15,370.0,305.0,64.0
1092,2025-11-16,367.0,304.0,64.0
1092,2025-11-17,427.0,353.0,74.0
1092,2025-11-18,452.0,373.0,79.0
1092,2025-11-19,449.0,371.0,78.0
1092,2025-11-20,453.0,374.0,79.0
1092,2025-11-21,463.0,382.0,81.0
1092,2025-11-22,375.0,310.0,65.0
1092,2025-11-23,373.0,309.0,65.0
1092,2025-11-24,430.0,355.0,75.0
1092,2025-11-25,440.0,364.0,77.0
1092,2025-11-26,436.0,360.0,76.0
1092,2025-11-27,440.0,364.0,77.0
1092,2025-11-28,464.0,384.0,81.0
1092,2025-11-29,355.0,293.0,62.0
1092,2025-11-30,340.0,281.0,59.0
1092,2025-12-01,430.0,355.0,75.0
1092,2025-12-02,443.0,366.0,77.0
1092,2025-12-03,440.0,364.0,77.0
1092,2025-12-04,442.0,365.0,77.0
1092,2025-12-05,463.0,382.0,80.0
1092,2025-12-06,350.0,289.0,61.0
1092,2025-12-07,309.0,255.0,54.0
1092,2025-12-08,425.0,351.0,74.0
1092,2025-12-09,438.0,362.0,76.0
1092,2025-12-10,438.0,362.0,76.0
1094,2025-11-10,320.0,243.0,77.0
1094,2025-11-11,369.0,281.0,88.0
1094,2025-11-12,372.0,283.0,89.0
1094,2025-11-13,383.0,292.0,92.0
1094,2025-11-14,386.0,294.0,92.0
1094,2025-11-15,305.0,232.0,73.0
1094,2025-11-16,286.0,218.0,68.0
1094,2025-11-17,376.0,286.0,90.0
1094,2025-11-18,366.0,278.0,88.0
1094,2025-11-19,370.0,281.0,88.0
1094,2025-11-20,369.0,281.0,88.0
1094,2025-11-21,386.0,294.0,92.0
1094,2025-11-22,308.0,235.0,74.0
1094,2025-11-23,277.0,211.0,66.0
1094,2025-11-24,362.0,275.0,87.0
1094,2025-11-25,362.0,275.0,87.0
1094,2025-11-26,367.0,279.0,88.0
1094,2025-11-27,374.0,284.0,89.0
1094,2025-11-28,383.0,291.0,92.0
1094,2025-11-29,310.0,236.0,74.0
1094,2025-11-30,255.0,194.0,61.0
1094,2025-12-01,353.0,269.0,85.0
1094,2025-12-02,381.0,290.0,91.0
1094,2025-12-03,371.0,282.0,89.0
1094,2025-12-04,376.0,286.0,90.0
1094,2025-12-05,396.0,302.0,95.0
1094,2025-12-06,307.0,233.0,73.0
1094,2025-12-07,271.0,206.0,65.0
1094,2025-12-08,371.0,282.0,89.0
1094,2025-12-09,373.0,284.0,89.0
1094,2025-12-10,372.0,283.0,89.0
1095,2025-11-10,625.0,469.0,156.0
1095,2025-11-11,522.0,391.0,131.0
1095,2025-11-12,483.0,362.0,121.0
1095,2025-11-13,554.0,415.0,139.0
1095,2025-11-14,582.0,436.0,146.0
1095,2025-11-15,582.0,436.0,146.0
1095,2025-11-16,584.0,438.0,146.0
1095,2025-11-17,626.0,469.0,157.0
1095,2025-11-18,523.0,392.0,131.0
1095,2025-11-19,484.0,363.0,121.0
1095,2025-11-20,555.0,416.0,139.0
1095,2025-11-21,583.0,437.0,146.0
1095,2025-11-22,583.0,437.0,146.0
1095,2025-11-23,584.0,438.0,146.0
1095,2025-11-24,627.0,470.0,157.0
1095,2025-11-25,523.0,392.0,131.0
1095,2025-11-26,485.0,364.0,121.0
1095,2025-11-27,556.0,417.0,139.0
1095,2025-11-28,584.0,438.0,146.0
1095,2025-11-29,584.0,438.0,146.0
1095,2025-11-30,585.0,439.0,146.0
1095,2025-12-01,628.0,471.0,157.0
1095,2025-12-02,524.0,393.0,131.0
1095,2025-12-03,486.0,364.0,122.0
1095,2025-12-04,557.0,417.0,139.0
1095,2025-12-05,585.0,438.0,146.0
1095,2025-12-06,585.0,438.0,146.0
1095,2025-12-07,586.0,440.0,147.0
1095,2025-12-08,629.0,472.0,157.0
1095,2025-12-09,525.0,394.0,131.0
1095,2025-12-10,486.0,365.0,122.0
1097,2025-11-10,482.0,370.0,112.0
1097,2025-11-11,418.0,320.0,97.0
1097,2025-11-12,368.0,283.0,86.0
1097,2025-11-13,449.0,344.0,105.0
1097,2025-11-14,470.0,360.0,109.0
1097,2025-11-15,480.0,368.0,112.0
1097,2025-11-16,477.0,366.0,111.0
1097,2025-11-17,499.0,383.0,116.0
1097,2025-11-18,426.0,327.0,99.0
1097,2025-11-19,380.0,292.0,89.0
1097,2025-11-20,457.0,351.0,107.0
1097,2025-11-21,479.0,367.0,112.0
1097,2025-11-22,487.0,373.0,114.0
1097,2025-11-23,485.0,372.0,113.0
1097,2025-11-24,505.0,387.0,118.0
1097,2025-11-25,432.0,331.0,101.0
1097,2025-11-26,385.0,296.0,90.0
1097,2025-11-27,462.0,354.0,108.0
1097,2025-11-28,483.0,370.0,113.0
1097,2025-11-29,491.0,376.0,114.0
1097,2025-11-30,488.0,374.0,114.0
1097,2025-12-01,508.0,390.0,118.0
1097,2025-12-02,435.0,334.0,101.0
1097,2025-12-03,388.0,297.0,90.0
1097,2025-12-04,464.0,356.0,108.0
1097,2025-12-05,485.0,372.0,113.0
1097,2025-12-06,492.0,378.0,115.0
1097,2025-12-07,490.0,375.0,114.0
1097,2025-12-08,510.0,391.0,119.0
1097,2025-12-09,436.0,335.0,102.0
1097,2025-12-10,389.0,298.0,91.0
1098,2025-11-10,314.0,251.0,63.0
1098,2025-11-11,261.0,208.0,53.0
1098,2025-11-12,222.0,177.0,45.0
1098,2025-11-13,277.0,221.0,56.0
1098,2025-11-14,288.0,230.0,58.0
1098,2025-11-15,287.0,230.0,58.0
1098,2025-11-16,291.0,233.0,59.0
1098,2025-11-17,318.0,254.0,64.0
1098,2025-11-18,260.0,208.0,52.0
1098,2025-11-19,223.0,178.0,45.0
1098,2025-11-20,275.0,219.0,55.0
1098,2025-11-21,289.0,231.0,58.0
1098,2025-11-22,288.0,230.0,58.0
1098,2025-11-23,292.0,233.0,59.0
1098,2025-11-24,318.0,254.0,64.0
1098,2025-11-25,259.0,207.0,52.0
1098,2025-11-26,222.0,177.0,45.0
1098,2025-11-27,274.0,219.0,55.0
1098,2025-11-28,288.0,230.0,58.0
1098,2025-11-29,287.0,229.0,58.0
1098,2025-11-30,291.0,232.0,59.0
1098,2025-12-01,317.0,253.0,64.0
1098,2025-12-02,259.0,206.0,52.0
1098,2025-12-03,221.0,177.0,45.0
1098,2025-12-04,273.0,218.0,55.0
1098,2025-12-05,288.0,230.0,58.0
1098,2025-12-06,286.0,228.0,58.0
1098,2025-12-07,290.0,232.0,59.0
1098,2025-12-08,316.0,252.0,64.0
1098,2025-12-09,258.0,206.0,52.0
1098,2025-12-10,220.0,176.0,44.0
1101,2025-11-10,855.0,646.0,209.0
1101,2025-11-11,923.0,698.0,225.0
1101,2025-11-12,966.0,730.0,236.0
1101,2025-11-13,999.0,755.0,244.0
1101,2025-11-14,1003.0,758.0,245.0
1101,2025-11-15,878.0,664.0,214.0
1101,2025-11-16,826.0,624.0,202.0
1101,2025-11-17,948.0,716.0,231.0
1101,2025-11-18,989.0,747.0,241.0
1101,2025-11-19,1006.0,760.0,246.0
1101,2025-11-20,1041.0,787.0,254.0
1101,2025-11-21,1050.0,794.0,256.0
1101,2025-11-22,886.0,669.0,216.0
1101,2025-11-23,880.0,665.0,215.0
1101,2025-11-24,965.0,729.0,236.0
1101,2025-11-25,974.0,736.0,238.0
1101,2025-11-26,977.0,739.0,239.0
1101,2025-11-27,1005.0,759.0,245.0
1101,2025-11-28,1069.0,808.0,261.0
1101,2025-11-29,880.0,665.0,215.0
1101,2025-11-30,906.0,685.0,221.0
1101,2025-12-01,954.0,721.0,233.0
1101,2025-12-02,1009.0,762.0,246.0
1101,2025-12-03,1102.0,833.0,269.0
1101,2025-12-04,1098.0,830.0,268.0
1101,2025-12-05,1074.0,812.0,262.0
1101,2025-12-06,891.0,673.0,218.0
1101,2025-12-07,830.0,627.0,203.0
1101,2025-12-08,975.0,737.0,238.0
1101,2025-12-09,1009.0,763.0,246.0
1101,2025-12-10,1023.0,773.0,250.0
1102,2025-11-10,688.0,535.0,153.0
1102,2025-11-11,710.0,552.0,158.0
1102,2025-11-12,737.0,573.0,164.0
1102,2025-11-13,757.0,589.0,168.0
1102,2025-11-14,770.0,599.0,171.0
1102,2025-11-15,674.0,524.0,150.0
1102,2025-11-16,651.0,506.0,145.0
1102,2025-11-17,716.0,557.0,159.0
1102,2025-11-18,745.0,580.0,166.0
1102,2025-11-19,748.0,582.0,166.0
1102,2025-11-20,747.0,581.0,166.0
1102,2025-11-21,768.0,597.0,171.0
1102,2025-11-22,663.0,516.0,147.0
1102,2025-11-23,626.0,487.0,139.0
1102,2025-11-24,721.0,560.0,160.0
1102,2025-11-25,757.0,589.0,168.0
1102,2025-11-26,776.0,603.0,172.0
1102,2025-11-27,796.0,619.0,177.0
1102,2025-11-28,833.0,648.0,185.0
1102,2025-11-29,662.0,515.0,147.0
1102,2025-11-30,622.0,484.0,138.0
1102,2025-12-01,734.0,571.0,163.0
1102,2025-12-02,771.0,600.0,171.0
1102,2025-12-03,805.0,626.0,179.0
1102,2025-12-04,827.0,643.0,184.0
1102,2025-12-05,857.0,667.0,190.0
1102,2025-12-06,659.0,513.0,146.0
1102,2025-12-07,613.0,477.0,136.0
1102,2025-12-08,773.0,601.0,172.0
1102,2025-12-09,812.0,631.0,180.0
1102,2025-12-10,838.0,652.0,186.0
1104,2025-11-10,802.0,613.0,188.0
1104,2025-11-11,734.0,561.0,172.0
1104,2025-11-12,599.0,458.0,141.0
1104,2025-11-13,680.0,521.0,160.0
1104,2025-11-14,701.0,536.0,165.0
1104,2025-11-15,716.0,548.0,168.0
1104,2025-11-16,713.0,545.0,167.0
1104,2025-11-17,801.0,613.0,188.0
1104,2025-11-18,733.0,561.0,172.0
1104,2025-11-19,598.0,458.0,141.0
1104,2025-11-20,680.0,520.0,160.0
1104,2025-11-21,700.0,536.0,164.0
1104,2025-11-22,716.0,548.0,168.0
1104,2025-11-23,712.0,545.0,167.0
1104,2025-11-24,801.0,613.0,188.0
1104,2025-11-25,733.0,561.0,172.0
1104,2025-11-26,598.0,458.0,140.0
1104,2025-11-27,680.0,520.0,160.0
1104,2025-11-28,700.0,535.0,164.0
1104,2025-11-29,715.0,547.0,168.0
1104,2025-11-30,712.0,545.0,167.0
1104,2025-12-01,800.0,612.0,188.0
1104,2025-12-02,733.0,560.0,172.0
1104,2025-12-03,598.0,457.0,140.0
1104,2025-12-04,679.0,520.0,160.0
1104,2025-12-05,699.0,535.0,164.0
1104,2025-12-06,715.0,547.0,168.0
1104,2025-12-07,711.0,544.0,167.0
1104,2025-12-08,800.0,612.0,188.0
1104,2025-12-09,732.0,560.0,172.0
1104,2025-12-10,597.0,457.0,140.0
1105,2025-11-10,745.0,582.0,163.0
1105,2025-11-11,688.0,538.0,151.0
1105,2025-11-12,628.0,491.0,137.0
1105,2025-11-13,697.0,545.0,152.0
1105,2025-11-14,725.0,567.0,159.0
1105,2025-11-15,722.0,564.0,158.0
1105,2025-11-16,732.0,572.0,160.0
1105,2025-11-17,757.0,591.0,165.0
1105,2025-11-18,697.0,545.0,152.0
1105,2025-11-19,634.0,496.0,139.0
1105,2025-11-20,702.0,549.0,154.0
1105,2025-11-21,729.0,570.0,159.0
1105,2025-11-22,726.0,567.0,159.0
1105,2025-11-23,734.0,574.0,161.0
1105,2025-11-24,759.0,593.0,166.0
1105,2025-11-25,699.0,546.0,153.0
1105,2025-11-26,636.0,497.0,139.0
1105,2025-11-27,704.0,550.0,154.0
1105,2025-11-28,731.0,571.0,160.0
1105,2025-11-29,727.0,568.0,159.0
1105,2025-11-30,736.0,575.0,161.0
1105,2025-12-01,761.0,594.0,166.0
1105,2025-12-02,701.0,547.0,153.0
1105,2025-12-03,638.0,498.0,139.0
1105,2025-12-04,705.0,551.0,154.0
1105,2025-12-05,732.0,572.0,160.0
1105,2025-12-06,729.0,569.0,159.0
1105,2025-12-07,737.0,576.0,161.0
1105,2025-12-08,762.0,595.0,167.0
1105,2025-12-09,702.0,548.0,153.0
1105,2025-12-10,639.0,499.0,140.0
1106,2025-11-10,1005.0,737.0,268.0
1106,2025-11-11,1024.0,751.0,273.0
1106,2025-11-12,1028.0,754.0,274.0
1106,2025-11-13,1035.0,759.0,276.0
1106,2025-11-14,1034.0,759.0,276.0
1106,2025-11-15,1014.0,744.0,270.0
1106,2025-11-16,932.0,684.0,249.0
1106,2025-11-17,1016.0,745.0,271.0
1106,2025-11-18,1014.0,744.0,270.0
1106,2025-11-19,1015.0,745.0,271.0
1106,2025-11-20,1011.0,742.0,269.0
1106,2025-11-21,1023.0,750.0,273.0
1106,2025-11-22,981.0,719.0,261.0
1106,2025-11-23,859.0,630.0,229.0
1106,2025-11-24,989.0,726.0,264.0
1106,2025-11-25,1003.0,736.0,267.0
1106,2025-11-26,1009.0,740.0,269.0
1106,2025-11-27,1026.0,753.0,274.0
1106,2025-11-28,1048.0,769.0,279.0
1106,2025-11-29,979.0,718.0,261.0
1106,2025-11-30,857.0,628.0,228.0
1106,2025-12-01,984.0,722.0,262.0
1106,2025-12-02,1013.0,743.0,270.0
1106,2025-12-03,1018.0,746.0,271.0
1106,2025-12-04,1019.0,748.0,272.0
1106,2025-12-05,1046.0,767.0,279.0
1106,2025-12-06,993.0,728.0,265.0
1106,2025-12-07,919.0,674.0,245.0
1106,2025-12-08,1026.0,752.0,273.0
1106,2025-12-09,1023.0,750.0,273.0
1106,2025-12-10,1026.0,753.0,273.0
1107,2025-11-10,462.0,377.0,86.0
1107,2025-11-11,393.0,320.0,73.0
1107,2025-11-12,377.0,307.0,70.0
1107,2025-11-13,429.0,350.0,80.0
1107,2025-11-14,428.0,348.0,79.0
1107,2025-11-15,435.0,355.0,81.0
1107,2025-11-16,433.0,352.0,80.0
1107,2025-11-17,463.0,377.0,86.0
1107,2025-11-18,393.0,320.0,73.0
1107,2025-11-19,377.0,308.0,70.0
1107,2025-11-20,429.0,350.0,80.0
1107,2025-11-21,428.0,349.0,79.0
1107,2025-11-22,436.0,355.0,81.0
1107,2025-11-23,433.0,353.0,80.0
1107,2025-11-24,463.0,377.0,86.0
1107,2025-11-25,393.0,320.0,73.0
1107,2025-11-26,378.0,308.0,70.0
1107,2025-11-27,430.0,350.0,80.0
1107,2025-11-28,428.0,349.0,79.0
1107,2025-11-29,436.0,355.0,81.0
1107,2025-11-30,433.0,353.0,80.0
1107,2025-12-01,464.0,378.0,86.0
1107,2025-12-02,394.0,321.0,73.0
1107,2025-12-03,378.0,308.0,70.0
1107,2025-12-04,430.0,350.0,80.0
1107,2025-12-05,429.0,349.0,79.0
1107,2025-12-06,436.0,355.0,81.0
1107,2025-12-07,434.0,353.0,80.0
1107,2025-12-08,464.0,378.0,86.0
1107,2025-12-09,394.0,321.0,73.0
1107,2025-12-10,378.0,308.0,70.0
1108,2025-11-10,220.0,186.0,34.0
1108,2025-11-11,214.0,181.0,33.0
1108,2025-11-12,204.0,172.0,31.0
1108,2025-11-13,187.0,158.0,29.0
1108,2025-11-14,188.0,159.0,29.0
1108,2025-11-15,190.0,160.0,29.0
1108,2025-11-16,191.0,162.0,29.0
1108,2025-11-17,219.0,185.0,34.0
1108,2025-11-18,213.0,180.0,33.0
1108,2025-11-19,203.0,172.0,31.0
1108,2025-11-20,186.0,157.0,29.0
1108,2025-11-21,187.0,158.0,29.0
1108,2025-11-22,189.0,160.0,29.0
1108,2025-11-23,190.0,161.0,29.0
1108,2025-11-24,218.0,184.0,33.0
1108,2025-11-25,212.0,180.0,33.0
1108,2025-11-26,202.0,171.0,31.0
1108,2025-11-27,185.0,157.0,28.0
1108,2025-11-28,186.0,157.0,29.0
1108,2025-11-29,188.0,159.0,29.0
1108,2025-11-30,189.0,160.0,29.0
1108,2025-12-01,217.0,183.0,33.0
1108,2025-12-02,211.0,179.0,33.0
1108,2025-12-03,201.0,170.0,31.0
1108,2025-12-04,184.0,156.0,28.0
1108,2025-12-05,185.0,157.0,28.0
1108,2025-12-06,187.0,158.0,29.0
1108,2025-12-07,189.0,160.0,29.0
1108,2025-12-08,216.0,183.0,33.0
1108,2025-12-09,210.0,178.0,32.0
1108,2025-12-10,200.0,169.0,31.0
1110,2025-11-10,771.0,599.0,173.0
1110,2025-11-11,802.0,623.0,180.0
1110,2025-11-12,817.0,634.0,183.0
1110,2025-11-13,831.0,645.0,186.0
1110,2025-11-14,854.0,663.0,191.0
1110,2025-11-15,673.0,523.0,151.0
1110,2025-11-16,653.0,507.0,146.0
1110,2025-11-17,777.0,603.0,174.0
1110,2025-11-18,813.0,631.0,182.0
1110,2025-11-19,818.0,635.0,183.0
1110,2025-11-20,824.0,639.0,184.0
1110,2025-11-21,828.0,643.0,185.0
1110,2025-11-22,690.0,536.0,154.0
1110,2025-11-23,661.0,513.0,148.0
1110,2025-11-24,772.0,599.0,173.0
1110,2025-11-25,804.0,624.0,180.0
1110,2025-11-26,808.0,627.0,181.0
1110,2025-11-27,808.0,628.0,181.0
1110,2025-11-28,815.0,633.0,182.0
1110,2025-11-29,690.0,536.0,154.0
1110,2025-11-30,662.0,514.0,148.0
1110,2025-12-01,776.0,602.0,174.0
1110,2025-12-02,802.0,622.0,179.0
1110,2025-12-03,809.0,628.0,181.0
1110,2025-12-04,813.0,631.0,182.0
1110,2025-12-05,817.0,634.0,183.0
1110,2025-12-06,703.0,546.0,157.0
1110,2025-12-07,675.0,524.0,151.0
1110,2025-12-08,778.0,604.0,174.0
1110,2025-12-09,809.0,628.0,181.0
1110,2025-12-10,809.0,628.0,181.0
1112,2025-11-10,589.0,455.0,134.0
1112,2025-11-11,510.0,394.0,116.0
1112,2025-11-12,460.0,356.0,104.0
1112,2025-11-13,530.0,410.0,120.0
1112,2025-11-14,552.0,427.0,125.0
1112,2025-11-15,561.0,434.0,127.0
1112,2025-11-16,563.0,435.0,128.0
1112,2025-11-17,588.0,455.0,134.0
1112,2025-11-18,510.0,394.0,116.0
1112,2025-11-19,460.0,355.0,104.0
1112,2025-11-20,530.0,409.0,120.0
1112,2025-11-21,552.0,426.0,125.0
1112,2025-11-22,561.0,433.0,127.0
1112,2025-11-23,563.0,435.0,128.0
1112,2025-11-24,588.0,455.0,133.0
1112,2025-11-25,510.0,394.0,116.0
1112,2025-11-26,460.0,355.0,104.0
1112,2025-11-27,529.0,409.0,120.0
1112,2025-11-28,551.0,426.0,125.0
1112,2025-11-29,560.0,433.0,127.0
1112,2025-11-30,562.0,435.0,128.0
1112,2025-12-01,588.0,454.0,133.0
1112,2025-12-02,510.0,394.0,116.0
1112,2025-12-03,459.0,355.0,104.0
1112,2025-12-04,529.0,409.0,120.0
1112,2025-12-05,551.0,426.0,125.0
1112,2025-12-06,560.0,433.0,127.0
1112,2025-12-07,562.0,435.0,128.0
1112,2025-12-08,587.0,454.0,133.0
1112,2025-12-09,509.0,394.0,116.0
1112,2025-12-10,459.0,355.0,104.0
1113,2025-11-10,153.0,116.0,37.0
1113,2025-11-11,152.0,115.0,37.0
1113,2025-11-12,158.0,120.0,38.0
1113,2025-11-13,158.0,120.0,38.0
1113,2025-11-14,176.0,134.0,42.0
1113,2025-11-15,136.0,103.0,33.0
1113,2025-11-16,117.0,89.0,28.0
1113,2025-11-17,153.0,116.0,37.0
1113,2025-11-18,152.0,115.0,37.0
1113,2025-11-19,158.0,120.0,38.0
1113,2025-11-20,158.0,120.0,38.0
1113,2025-11-21,176.0,134.0,42.0
1113,2025-11-22,136.0,103.0,33.0
1113,2025-11-23,117.0,89.0,28.0
1113,2025-11-24,153.0,116.0,37.0
1113,2025-11-25,152.0,115.0,37.0
1113,2025-11-26,158.0,120.0,38.0
1113,2025-11-27,158.0,120.0,38.0
1113,2025-11-28,176.0,134.0,42.0
1113,2025-11-29,136.0,103.0,33.0
1113,2025-11-30,117.0,89.0,28.0
1113,2025-12-01,153.0,116.0,37.0
1113,2025-12-02,152.0,115.0,37.0
1113,2025-12-03,158.0,120.0,38.0
1113,2025-12-04,158.0,120.0,38.0
1113,2025-12-05,176.0,134.0,42.0
1113,2025-12-06,136.0,103.0,33.0
1113,2025-12-07,117.0,89.0,28.0
1113,2025-12-08,153.0,116.0,37.0
1113,2025-12-09,152.0,115.0,37.0
1113,2025-12-10,158.0,120.0,38.0
1114,2025-11-10,374.0,286.0,88.0
1114,2025-11-11,348.0,266.0,81.0
1114,2025-11-12,313.0,240.0,73.0
1114,2025-11-13,340.0,260.0,80.0
1114,2025-11-14,350.0,268.0,82.0
1114,2025-11-15,354.0,271.0,83.0
1114,2025-11-16,352.0,269.0,82.0
1114,2025-11-17,370.0,283.0,87.0
1114,2025-11-18,345.0,264.0,81.0
1114,2025-11-19,313.0,240.0,73.0
1114,2025-11-20,339.0,260.0,79.0
1114,2025-11-21,350.0,268.0,82.0
1114,2025-11-22,354.0,271.0,83.0
1114,2025-11-23,352.0,270.0,83.0
1114,2025-11-24,370.0,283.0,87.0
1114,2025-11-25,346.0,265.0,81.0
1114,2025-11-26,313.0,240.0,73.0
1114,2025-11-27,339.0,260.0,80.0
1114,2025-11-28,350.0,268.0,82.0
1114,2025-11-29,354.0,271.0,83.0
1114,2025-11-30,352.0,270.0,83.0
1114,2025-12-01,370.0,284.0,87.0
1114,2025-12-02,346.0,265.0,81.0
1114,2025-12-03,313.0,240.0,73.0
1114,2025-12-04,340.0,260.0,80.0
1114,2025-12-05,351.0,268.0,82.0
1114,2025-12-06,354.0,271.0,83.0
1114,2025-12-07,352.0,270.0,83.0
1114,2025-12-08,371.0,284.0,87.0
1114,2025-12-09,346.0,265.0,81.0
1114,2025-12-10,313.0,240.0,73.0
1115,2025-11-10,213.0,189.0,24.0
1115,2025-11-11,220.0,195.0,25.0
1115,2025-11-12,228.0,202.0,26.0
1115,2025-11-13,230.0,204.0,26.0
1115,2025-11-14,235.0,209.0,26.0
1115,2025-11-15,175.0,156.0,20.0
1115,2025-11-16,167.0,148.0,19.0
1115,2025-11-17,223.0,197.0,25.0
1115,2025-11-18,227.0,201.0,26.0
1115,2025-11-19,230.0,204.0,26.0
1115,2025-11-20,229.0,203.0,26.0
1115,2025-11-21,239.0,212.0,27.0
1115,2025-11-22,180.0,160.0,20.0
1115,2025-11-23,171.0,151.0,19.0
1115,2025-11-24,217.0,192.0,24.0
1115,2025-11-25,232.0,206.0,26.0
1115,2025-11-26,230.0,204.0,26.0
1115,2025-11-27,230.0,204.0,26.0
1115,2025-11-28,237.0,210.0,27.0
1115,2025-11-29,191.0,170.0,22.0
1115,2025-11-30,184.0,163.0,21.0
1115,2025-12-01,221.0,196.0,25.0
1115,2025-12-02,233.0,207.0,26.0
1115,2025-12-03,232.0,206.0,26.0
1115,2025-12-04,236.0,210.0,27.0
1115,2025-12-05,242.0,215.0,27.0
1115,2025-12-06,199.0,177.0,22.0
1115,2025-12-07,196.0,174.0,22.0
1115,2025-12-08,229.0,203.0,26.0
1115,2025-12-09,244.0,216.0,27.0
1115,2025-12-10,240.0,213.0,27.0
1116,2025-11-10,197.0,190.0,8.0
1116,2025-11-11,202.0,194.0,8.0
1116,2025-11-12,205.0,198.0,8.0
1116,2025-11-13,198.0,190.0,8.0
1116,2025-11-14,206.0,199.0,8.0
1116,2025-11-15,179.0,172.0,7.0
1116,2025-11-16,169.0,162.0,6.0
1116,2025-11-17,199.0,192.0,8.0
1116,2025-11-18,201.0,193.0,8.0
1116,2025-11-19,203.0,195.0,8.0
1116,2025-11-20,201.0,193.0,8.0
1116,2025-11-21,211.0,203.0,8.0
1116,2025-11-22,189.0,182.0,7.0
1116,2025-11-23,178.0,171.0,7.0
1116,2025-11-24,200.0,192.0,8.0
1116,2025-11-25,202.0,194.0,8.0
1116,2025-11-26,203.0,195.0,8.0
1116,2025-11-27,202.0,194.0,8.0
1116,2025-11-28,219.0,210.0,8.0
1116,2025-11-29,191.0,183.0,7.0
1116,2025-11-30,185.0,178.0,7.0
1116,2025-12-01,203.0,195.0,8.0
1116,2025-12-02,205.0,197.0,8.0
1116,2025-12-03,206.0,199.0,8.0
1116,2025-12-04,205.0,197.0,8.0
1116,2025-12-05,216.0,207.0,8.0
1116,2025-12-06,192.0,185.0,7.0
1116,2025-12-07,192.0,185.0,7.0
1116,2025-12-08,203.0,195.0,8.0
1116,2025-12-09,205.0,197.0,8.0
1116,2025-12-10,206.0,198.0,8.0
1119,2025-11-10,860.0,651.0,209.0
1119,2025-11-11,893.0,675.0,217.0
1119,2025-11-12,906.0,685.0,220.0
1119,2025-11-13,922.0,698.0,224.0
1119,2025-11-14,928.0,702.0,226.0
1119,2025-11-15,870.0,658.0,211.0
1119,2025-11-16,788.0,597.0,192.0
1119,2025-11-17,917.0,694.0,223.0
1119,2025-11-18,927.0,702.0,225.0
1119,2025-11-19,932.0,705.0,227.0
1119,2025-11-20,937.0,709.0,228.0
1119,2025-11-21,968.0,733.0,235.0
1119,2025-11-22,891.0,674.0,217.0
1119,2025-11-23,778.0,588.0,189.0
1119,2025-11-24,905.0,685.0,220.0
1119,2025-11-25,898.0,679.0,218.0
1119,2025-11-26,889.0,673.0,216.0
1119,2025-11-27,926.0,701.0,225.0
